馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アスカトップレディ,7,3.5,1.5,1.7,2000,1,1,3,462,-2,53.0,1,105.0,11,4,55,4,3,0,34.4,464,0,0.0,1,122.0,15,4,5,4,35.3,464,+4,-0.1,2,106.8,17,10,9,9,34.7,460,+4,0.2,4,121.8,9,7,34.8,456,+2,0.3,1,118.8,12,35.1,454,0,-0.4
ポルカマズルカ,12,11.5,3.1,4.3,2000,2,2,3,490,-6,52.0,1,120.4,10,9,55,2,2,2,34.2,496,-4,0.0,14,114.3,15,4,9,11,39.3,500,-8,2.6,10,154.0,14,1,6,7,36.2,508,+14,1.6,6,154.7,10,4,36.5,494,+10,0.7,2,154.7,1,35.6,484,+4,0.1
ロイヤルネックレス,6,14.3,3.3,4.5,2000,3,3,1,488,0,52.0,7,121.3,10,5,54,4,5,5,34.0,488,0,0.5,10,145.3,18,1,9,9,36.0,488,+2,1.7,5,122.4,16,4,3,3,34.1,486,+2,0.2,3,145.5,11,11,36.1,484,-8,0.1,11,146.3,10,35.6,492,+8,1.4
ブロードストリート,2,12.1,3.2,4.5,2000,4,4,4,450,+10,56.0,9,92.5,17,7,55,9,8,0,35.1,440,-2,0.6,11,106.7,18,11,14,11,35.6,442,-6,1.3,8,121.5,16,8,10,11,37.0,448,-10,1.5,7,94.3,13,10,33.9,458,+10,0.6,2,119.5,5,34.9,448,-6,0.0
アースシンボル,3,72.2,14.9,21.3,2000,4,5,2,468,+2,52.0,10,153.7,17,3,52,11,11,11,36.9,466,-10,1.2,10,148.8,14,2,14,14,35.6,476,0,0.8,7,213.3,16,9,10,10,35.9,476,+12,1.4,14,134.4,14,15,35.4,464,-4,1.9,1,149.6,11,33.9,468,+4,-0.2
イタリアンレッド,4,6.1,2.0,2.6,2000,5,6,7,480,-4,53.0,5,106.1,16,10,54,15,15,0,33.8,484,+6,0.7,4,119.7,18,8,15,14,34.3,478,-4,0.2,10,120.6,13,6,6,5,36.2,482,+2,1.1,1,120.2,3,8,34.0,480,+10,-0.1,1,107.3,14,34.4,470,-6,-0.2
セラフィックロンプ,9,18.0,4.4,6.1,2000,5,7,12,498,-4,56.0,12,121.8,16,6,55,6,7,10,37.4,502,-2,1.8,9,135.7,12,10,1,1,36.6,504,+2,1.8,1,119.5,18,3,3,4,35.3,502,+6,0.0,7,133.7,2,2,36.6,496,-8,1.2,2,106.5,2,33.7,504,+8,0.1
フミノイマージン,1,5.6,1.8,2.3,2000,6,8,2,480,-4,55.0,6,123.6,16,6,55,14,15,14,36.3,484,+10,1.2,1,105.4,16,1,12,10,33.3,474,0,-0.3,2,105.8,18,12,17,16,34.2,474,0,0.4,6,122.5,8,8,34.1,474,+4,0.3,1,123.5,7,34.9,470,+18,-0.2
ラフォルジュルネ,11,8.5,2.7,3.6,2000,6,9,12,460,+14,54.0,15,122.9,16,7,54,6,7,6,38.8,446,+4,2.9,1,119.9,11,2,4,4,35.4,442,-4,0.0,1,107.9,16,9,7,7,34.3,446,+2,-0.2,1,106.7,1,3,34.7,444,-12,-1.1,7,123.4,11,35.9,456,-4,0.8
ディアアレトゥーサ,10,18.5,3.9,5.4,2000,7,10,4,494,+2,55.0,10,92.9,17,14,55,8,8,0,35.5,492,+2,1.0,8,106.3,16,3,4,4,34.5,490,+6,0.9,4,106.1,18,6,5,5,35.4,484,-2,0.7,2,119.0,11,6,35.3,486,-2,0.1,6,118.9,13,34.8,488,+6,0.5
モーニングフェイス,5,39.8,7.9,11.3,2000,7,11,8,520,+18,51.0,14,107.0,16,12,53,9,8,7,38.7,502,-6,2.3,6,106.2,18,9,10,13,34.9,508,+8,0.8,8,106.4,12,7,12,12,34.8,500,-6,0.5,9,122.8,9,3,36.8,506,+18,2.5,7,146.6,14,34.4,488,-6,0.3
マイネプリンセス,8,39.4,8.0,11.4,2000,8,12,2,504,-4,51.0,10,112.5,18,17,53,9,11,11,36.3,508,+4,1.1,1,94.3,12,6,9,9,33.6,504,+2,-0.3,6,95.0,14,9,7,5,34.4,502,0,0.2,9,108.2,2,2,35.2,502,+4,0.4,5,93.8,14,35.2,498,-10,0.3
プロヴィナージュ,13,10.2,2.6,3.6,2000,8,13,9,516,+4,56.0,4,80.9,18,3,55,12,12,0,34.3,512,-2,0.5,10,106.7,18,13,7,7,35.9,514,-6,1.3,8,135.4,12,11,2,2,36.2,520,0,1.5,0,0,0,0,0,0,0,0,3,145.6,6,35.8,520,0,0.6
