馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
コスモマスタング,14,68.1,16.1,24.1,1600,1,1,5,466,-12,55.0,10,94.7,13,13,54,9,8,0,34.7,478,+8,1.2,7,94.7,16,12,11,10,34.1,470,0,1.0,8,94.6,11,2,4,4,35.7,470,-2,1.3,3,98.5,4,2,38.2,472,+2,0.8,10,83.4,1,34.2,470,+12,1.2
ウインクリアビュー,2,5.0,1.7,2.3,1600,1,2,3,452,-8,55.0,3,93.8,18,18,55,14,13,0,33.4,460,0,0.3,4,106.7,17,2,6,6,34.5,460,+2,0.1,3,93.4,18,12,6,6,34.6,458,+4,0.3,12,100.6,10,8,37.3,454,0,1.2,11,108.8,6,36.0,454,-2,0.6
ブリージーデイズ,3,48.1,8.4,12.5,1600,2,3,15,488,+2,57.0,8,94.7,15,14,57,8,8,0,35.7,486,-6,0.9,2,111.6,13,13,9,6,36.3,492,-8,0.0,8,115.3,13,3,8,8,39.2,500,-2,2.0,7,137.1,10,10,37.9,502,-2,2.0,14,116.3,9,40.0,504,+14,1.7
ホッコービックワン,15,132.4,32.1,48.2,1600,2,4,31,454,+8,57.0,6,86.3,16,7,57,15,13,0,37.1,446,-16,1.0,4,73.3,11,12,5,5,37.7,462,-4,0.7,6,73.9,10,9,7,7,37.8,466,+6,1.3,0,0,0,0,0,0,0,0,6,73.2,10,37.7,460,0,1.1
グァンタナメラ,7,6.5,1.7,2.3,1600,3,5,3,460,-6,55.0,4,93.9,18,9,55,11,10,0,33.6,466,+6,0.4,5,106.9,17,15,14,15,34.0,460,+6,0.3,1,83.3,15,4,5,4,34.7,454,+6,-0.2,3,94.8,10,4,34.0,448,-2,0.2,2,96.3,13,36.2,450,-4,0.1
サクラクローバー,1,11.0,2.7,3.7,1600,3,6,3,460,-6,55.0,5,94.0,18,12,55,9,10,0,33.6,466,+12,0.5,3,81.7,18,9,14,14,35.0,454,-4,0.2,10,80.0,15,1,10,9,36.9,458,+12,1.3,5,81.5,10,13,34.4,446,-6,0.2,11,95.4,7,33.9,452,+4,0.6
トーセンマルス,13,3.4,1.4,1.7,1600,4,7,3,430,-2,55.0,2,121.1,14,12,54,1,1,0,33.8,432,+8,0.0,14,108.0,18,16,16,18,35.3,424,-8,1.6,9,121.6,11,8,8,8,34.4,432,-2,0.6,1,109.0,3,15,34.8,434,0,0.0,4,110.9,8,34.6,434,0,0.6
ジャイアン,16,62.0,12.7,18.9,1600,4,8,15,496,+10,55.0,10,83.2,14,5,56,13,13,0,34.7,486,0,1.0,1,83.6,18,10,1,1,34.3,486,0,-0.1,12,127.1,16,1,5,5,37.3,486,-12,2.7,11,114.1,12,5,35.4,498,0,1.0,0,0,0,0,0,0,0
トゥザサミット,5,18.7,4.0,5.9,1600,5,9,5,442,-4,57.0,4,94.1,13,11,57,12,12,0,33.7,446,-4,0.6,2,93.2,18,4,17,17,33.6,450,+6,0.1,6,98.4,16,5,10,8,37.7,444,+4,0.6,7,98.9,12,6,38.5,440,-4,0.8,2,97.4,2,37.4,444,-10,0.9
コスモティカル,9,231.5,42.7,64.1,1600,5,10,4,422,-4,53.0,10,56.2,18,8,52,11,0,0,33.2,426,+2,1.0,8,69.4,16,8,5,4,35.6,424,0,0.9,9,84.3,16,6,4,5,36.4,424,-2,1.7,6,82.8,6,4,34.2,426,-4,0.6,9,70.2,10,36.2,430,+4,1.5
サンデースイセイ,6,37.9,7.4,10.9,1600,6,11,2,478,-6,53.0,9,107.0,18,15,52,15,15,0,34.3,484,+6,0.9,4,95.0,16,12,14,12,35.5,478,+4,0.3,3,94.6,11,11,10,8,35.0,474,+4,0.2,7,83.8,11,11,34.9,470,-8,1.1,10,82.0,5,34.9,478,-2,1.2
ヴェルデグリーン,11,4.8,1.8,2.4,1600,6,12,26,468,+22,55.0,13,121.6,16,7,56,6,7,7,37.4,446,-18,2.5,5,108.4,16,13,10,10,34.4,464,0,0.1,2,110.7,13,2,3,3,34.4,464,+2,0.0,1,126.4,17,9,34.8,462,0,-0.1,0,0,0,0,0,0,0
ユウセン,12,28.8,7.2,10.6,1600,7,13,2,456,-10,55.0,13,107.2,18,13,54,2,2,0,35.5,466,-2,1.1,17,151.9,18,1,18,18,36.3,468,-8,3.1,8,108.2,18,12,16,15,34.5,476,-2,1.1,8,121.8,1,5,37.2,478,-6,0.9,1,123.9,4,35.0,484,0,-0.1
ヒカルハナミチ,8,14.9,3.9,5.7,1600,7,14,3,482,+1,57.0,2,110.0,8,7,56,8,6,5,38.7,481,-6,0.4,4,112.0,5,3,2,2,39.6,487,+5,1.6,1,111.0,6,1,6,4,38.6,482,-11,0.0,6,154.0,9,5,43.6,493,+8,4.9,3,123.7,8,38.5,485,-1,0.6
サウンドバラッド,4,18.3,4.2,6.0,1600,8,15,17,480,-2,57.0,6,108.2,16,5,56,2,2,0,34.9,482,-2,0.3,4,107.4,16,11,3,4,34.4,484,+4,0.3,9,97.0,16,16,5,5,36.8,480,-12,0.8,3,95.2,2,1,34.9,492,+6,0.2,8,120.5,18,34.9,486,-2,1.4
