馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ニシノオタケビ,1,1.4,1.1,1.1,1,0,1800,1,0,0,0,1,1,2,468,0,1,0,0,2,55.0,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,108.5,1,0,0,0,18,2,2,54,4,4,0,0,34.7,468,+2,0.0,0,0,0,1,0,0,0,0,0,0,5,1,0,1600,95.8,1,0,0,0,18,13,2,54,9,10,0,0,34.3,466,+4,0.6,0,0,0,1,0,0,0,0,0,0,3,1,0,1600,97.3,0,1,0,0,18,17,2,54,7,7,0,0,33.7,462,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エースオブエース,2,5.9,1.2,4.4,1,0,1800,1,0,0,0,2,2,2,454,+2,1,0,0,2,55.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1800,109.0,1,0,0,0,18,15,2,54,9,7,0,0,34.8,452,0,0.5,0,0,0,1,0,0,0,0,0,0,2,1,0,1800,118.6,1,0,0,0,10,7,2,54,2,2,0,0,35.2,452,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロードトリニティ,9,208.8,16.2,88.5,1,0,1800,1,0,0,0,3,3,1,470,-2,1,0,0,2,55.0,0,0,0,1,0,0,0,0,0,0,12,1,0,2000,126.6,1,0,0,0,18,8,2,54,12,11,10,8,36.9,472,+24,2.2,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,115.6,1,0,0,0,12,6,2,54,12,12,12,0,36.2,448,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラプロムナード,8,432.2,62.2,345.6,1,0,1800,1,0,0,0,4,4,0,376,+6,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,12,1,0,1400,85.2,1,0,0,0,12,9,2,54,11,12,0,0,36.9,370,0,2.7,0,0,0,1,0,0,0,0,0,0,16,1,0,1600,98.0,1,0,0,0,18,9,2,54,15,16,0,0,34.8,370,0,2.1,0,0,0,1,0,0,0,0,0,0,17,1,0,1000,58.5,1,0,0,0,18,3,2,54,18,0,0,0,34.5,370,-2,2.7,0,0,0,1,0,0,0,0,0,0,17,1,0,1000,58.4,0,1,0,0,18,16,2,54,16,0,0,0,34.5,372,-4,2.3,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,72.0,0,1,0,0,11,9,2,54,11,10,0,0,36.1,376,-4,1.6
ウインフォーエバー,7,5.2,1.2,4.3,1,0,1800,1,0,0,0,4,5,2,458,+2,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,109.0,1,0,0,0,18,8,2,54,7,7,0,0,34.8,456,-4,0.5,0,0,0,1,0,0,0,0,0,0,5,1,0,1800,109.5,1,0,0,0,14,7,2,54,9,9,0,0,34.8,460,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミヤビクロタカ,10,57.0,5.5,28.8,1,0,1800,1,0,0,0,5,6,3,470,+10,1,0,0,2,55.0,0,0,0,1,0,0,0,0,0,0,13,1,0,1800,113.3,0,1,0,0,14,10,2,54,12,13,0,0,34.8,460,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインミラージュ,4,94.8,8.9,47.8,1,0,1800,1,0,0,0,5,7,10,436,+10,1,0,0,2,55.0,1,0,0,0,0,0,0,0,0,0,10,1,0,1800,115.8,1,0,0,0,13,10,2,54,2,2,2,5,37.0,426,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ソヴリンマンボ,13,61.5,6.0,31.3,1,0,1800,1,0,0,0,6,8,2,468,+2,1,0,0,2,52.0,0,0,0,1,0,0,0,0,0,0,13,0,1,1200,74.7,1,0,0,0,15,8,2,51,9,9,0,0,38.9,466,+4,3.1,0,0,0,1,0,0,0,0,0,0,14,1,0,1600,96.4,1,0,0,0,18,6,2,54,15,15,0,0,35.4,462,-6,1.7,0,0,1,0,0,0,0,0,0,0,7,1,0,1800,112.3,1,0,0,0,16,6,2,54,8,8,10,7,35.0,468,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クラッチパット,6,30.7,2.4,11.2,1,0,1800,1,0,0,0,6,9,4,476,-6,1,0,0,2,55.0,1,0,0,0,0,0,0,0,0,0,9,1,0,1800,112.4,1,0,0,0,14,11,2,54,14,14,14,10,35.9,482,+6,1.3,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,112.5,1,0,0,0,14,1,2,54,12,8,2,2,37.4,476,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デンバー,11,24.3,2.9,14.1,1,0,1800,1,0,0,0,7,10,1,500,+6,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,9,1,0,2000,125.7,1,0,0,0,18,18,2,54,1,1,1,1,36.7,494,-8,1.3,0,0,0,1,0,0,0,0,0,0,12,0,1,1800,118.1,0,0,1,0,15,12,2,54,5,6,5,5,41.3,502,+10,3.1,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,99.3,1,0,0,0,15,9,2,54,7,9,0,0,35.6,492,+2,1.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,113.8,1,0,0,0,12,8,2,54,2,2,1,0,35.4,490,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アキタノユキ,3,282.7,26.0,143.1,1,0,1800,1,0,0,0,7,11,1,470,0,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,117.1,1,0,0,0,15,8,2,54,13,13,14,12,40.8,470,0,3.3,0,0,0,1,0,0,0,0,0,0,10,1,0,1600,97.9,1,0,0,0,18,14,2,54,16,15,0,0,34.2,470,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルマツリダ,5,19.0,2.2,10.0,1,0,1800,1,0,0,0,8,12,4,470,+10,1,0,0,2,55.0,0,0,0,1,0,0,0,0,0,0,6,1,0,1800,109.7,1,0,0,0,14,14,2,54,3,3,0,0,35.7,460,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グリーングリーン,12,59.1,5.7,29.7,1,0,1800,1,0,0,0,8,13,6,502,-6,1,0,0,2,52.0,1,0,0,0,0,0,0,0,0,0,8,1,0,1800,114.6,1,0,0,0,11,1,2,54,4,5,7,7,36.0,508,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
