馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コスモタタン,10,25.1,4.0,7.5,1,0,1000,0,1,0,0,1,1,2,458,-4,1,0,0,2,54.0,0,0,0,1,0,0,0,0,0,0,10,1,0,1200,71.0,1,0,0,0,18,16,2,54,2,2,0,0,36.6,462,0,1.9,0,0,0,1,0,0,0,0,0,0,8,1,0,1400,84.0,1,0,0,0,17,7,2,54,5,5,0,0,37.1,462,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カンタベリーキッズ,9,78.5,5.7,10.8,1,0,1000,0,1,0,0,1,2,3,402,+12,0,1,0,2,51.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1400,84.6,0,1,0,0,18,8,2,51,4,4,0,0,37.0,390,-8,1.3,1,0,0,0,0,0,0,0,0,0,4,1,0,1200,70.8,0,1,0,0,11,6,2,51,9,9,0,0,36.1,398,+4,1.1,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,71.6,1,0,0,0,7,3,2,51,7,6,0,0,36.3,394,0,1.1,0,1,0,0,0,0,0,0,0,0,11,1,0,1000,59.0,0,1,0,0,14,9,2,51,12,12,0,0,34.3,394,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ルーヴルヴォイス,13,125.2,10.8,21.0,1,0,1000,0,1,0,0,2,3,3,424,-6,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,15,1,0,1400,85.2,0,1,0,0,18,15,2,54,16,16,0,0,36.4,430,-4,1.9,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,87.9,0,0,1,0,16,10,2,54,1,1,0,0,37.2,434,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サウスリュウセイ,8,49.9,6.6,12.7,1,0,1000,0,1,0,0,2,4,12,458,+16,1,0,0,2,54.0,0,0,0,0,1,0,0,0,0,0,16,0,1,1400,99.8,0,1,0,0,16,2,2,54,16,16,0,0,41.5,442,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メランコリア,7,28.5,4.9,9.2,1,0,1000,0,1,0,0,3,5,3,446,-10,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,73.9,0,0,0,1,15,15,2,54,4,6,0,0,38.4,456,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イディル,11,11.6,2.2,4.0,1,0,1000,0,1,0,0,3,6,1,442,+2,0,1,0,2,51.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1000,56.9,1,0,0,0,18,12,2,51,6,0,0,0,33.8,440,0,1.1,0,0,1,0,0,0,0,0,0,0,14,1,0,1800,114.0,0,1,0,0,15,3,2,54,3,4,8,13,38.9,440,+8,2.8,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,99.9,1,0,0,0,15,8,2,54,7,5,0,0,36.4,432,0,1.6,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,114.6,1,0,0,0,12,10,2,54,1,1,2,0,36.2,432,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノツバサ,4,9.7,2.1,3.6,1,0,1000,0,1,0,0,4,7,3,466,-10,1,0,0,2,54.0,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,71.3,0,1,0,0,10,11,2,54,2,4,0,0,37.4,476,0,2.3,0,0,0,0,0,0,0,0,0,1,5,1,0,1200,70.3,1,0,0,0,16,6,2,54,1,1,0,0,36.1,476,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジェム,16,166.4,19.0,37.1,1,0,1000,0,1,0,0,4,8,3,448,+4,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,12,0,1,1200,74.9,0,0,0,1,15,6,2,51,12,12,0,0,37.6,444,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイア,14,34.1,4.1,7.6,1,0,1000,0,1,0,0,5,9,1,410,0,0,1,0,2,51.0,0,0,0,1,0,0,0,0,0,0,8,1,0,1000,57.2,1,0,0,0,18,5,2,54,4,0,0,0,34.2,410,-2,1.4,0,0,0,1,0,0,0,0,0,0,9,1,0,1400,85.3,0,0,1,0,18,13,2,54,5,4,0,0,37.3,412,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナンゴクメモリー,15,127.2,13.4,26.3,1,0,1000,0,1,0,0,5,10,2,386,-2,0,1,0,2,54.0,0,0,0,1,0,0,0,0,0,0,18,1,0,1600,99.6,1,0,0,0,18,1,2,51,5,3,0,0,36.7,388,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
