馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
デンコウウノ,6,11.8,2.8,4.3,1,0,1200,1,0,0,0,1,1,1,462,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,8,1,0,1200,70.0,1,0,0,0,16,4,3,55,9,9,0,0,35.1,468,-2,0.3,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,83.1,1,0,0,0,16,2,3,56,10,11,0,0,36.6,470,-14,0.7,0,0,0,0,0,0,1,0,0,0,4,1,0,1400,81.3,1,0,0,0,14,10,3,56,2,2,0,0,34.8,484,+14,0.3,0,1,0,0,0,0,0,0,0,0,15,1,0,1200,78.7,0,0,1,0,16,7,3,54,12,13,0,0,42.0,470,0,4.4,0,1,0,0,0,0,0,0,0,0,9,1,0,1800,113.3,0,1,0,0,14,8,3,54,4,5,5,4,37.5,470,-8,1.6
ラヴィーネ,7,13.1,3.3,5.1,1,0,1200,1,0,0,0,2,2,19,456,+14,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,82.1,1,0,0,0,18,2,3,54,3,4,0,0,36.0,442,-4,1.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1400,82.9,1,0,0,0,11,4,3,54,3,3,0,0,34.5,446,-4,0.7,0,0,0,1,0,0,0,0,0,0,1,1,0,1400,83.3,1,0,0,0,18,3,3,54,3,3,0,0,35.3,450,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラインスピリット,1,3.2,1.2,1.5,1,0,1200,1,0,0,0,3,3,3,418,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.1,1,0,0,0,18,14,3,56,1,1,0,0,35.5,422,-6,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,69.0,1,0,0,0,12,9,3,55,2,2,0,0,33.5,428,-6,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1200,68.8,1,0,0,0,17,8,3,52,1,1,0,0,34.9,434,0,-0.2,0,0,0,0,0,0,0,0,0,1,7,1,0,1200,71.1,0,0,0,1,18,15,3,54,11,12,0,0,36.0,434,+2,1.3,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.9,1,0,0,0,10,5,3,54,3,2,0,0,35.5,432,0,0.5
トウシンムサシ,3,120.7,15.7,25.7,1,0,1200,1,0,0,0,3,4,1,460,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,15,1,0,1200,70.6,1,0,0,0,16,11,3,56,7,8,0,0,35.8,458,+2,0.9,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,87.2,0,0,0,1,15,6,3,56,3,3,0,0,39.1,456,+6,2.5,0,0,0,0,0,0,1,0,0,0,11,1,0,1400,82.0,1,0,0,0,14,7,3,56,6,7,0,0,34.7,450,+8,1.0,0,0,0,0,0,0,0,1,0,0,13,1,0,1200,70.3,0,0,1,0,16,15,3,55,14,14,0,0,34.8,442,+4,1.1,0,0,0,0,0,0,0,1,0,0,1,1,0,1200,68.6,1,0,0,0,11,3,3,55,6,5,0,0,34.2,438,-2,-0.1
フェブノヘア,2,13.0,3.0,4.6,1,0,1200,1,0,0,0,4,5,1,436,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1200,69.9,1,0,0,0,16,8,3,54,4,4,0,0,35.4,436,+4,0.2,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.2,1,0,0,0,18,2,3,54,8,6,0,0,34.8,432,0,0.1,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,69.2,1,0,0,0,14,3,3,54,6,5,0,0,35.4,432,+2,0.3,0,0,0,0,0,0,0,1,0,0,10,1,0,1400,84.5,1,0,0,0,13,12,3,54,5,3,0,0,34.5,430,-12,0.6,0,0,0,0,0,0,0,1,0,0,7,0,1,1400,87.1,0,0,1,0,16,10,3,54,12,9,0,0,37.5,442,+6,0.5
ヤマノハヤブサ,4,7.2,1.7,2.5,1,0,1200,1,0,0,0,4,6,1,462,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,6,1,0,1200,69.9,1,0,0,0,16,1,3,56,11,11,0,0,34.7,464,-4,0.2,0,0,0,0,0,0,0,0,0,1,1,1,0,1200,68.7,1,0,0,0,18,10,3,56,2,1,0,0,35.1,468,+10,0.0,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,69.5,1,0,0,0,18,8,3,56,5,5,0,0,34.8,458,-2,0.4,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,69.0,1,0,0,0,17,12,3,55,3,4,0,0,34.5,460,+2,0.2,0,0,0,0,0,0,0,1,0,0,6,0,1,1200,73.6,0,1,0,0,14,1,3,55,10,6,0,0,36.7,458,0,0.8
クールジョジョ,10,13.3,2.5,3.9,1,0,1200,1,0,0,0,5,7,1,426,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1200,69.8,1,0,0,0,16,7,3,54,7,7,0,0,35.1,428,+2,0.1,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.8,1,0,0,0,18,4,3,54,11,12,0,0,35.2,426,0,0.7,0,0,0,0,0,0,1,0,0,0,12,1,0,1400,82.3,1,0,0,0,14,13,3,54,3,3,0,0,35.4,426,-4,1.3,0,0,0,0,0,0,0,1,0,0,16,0,1,1400,89.8,0,0,1,0,16,11,3,54,8,13,0,0,40.3,430,+8,3.2,0,0,0,0,0,0,0,0,1,0,9,1,0,1400,83.4,1,0,0,0,11,7,3,54,3,2,0,0,36.0,422,-6,0.7
マイネルフォルス,8,49.3,10.1,16.4,1,0,1200,1,0,0,0,5,8,1,476,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,10,1,0,1600,96.0,1,0,0,0,16,2,3,56,6,3,3,0,35.9,476,+2,0.6,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,95.4,1,0,0,0,13,12,3,56,13,12,0,0,35.2,474,0,0.9,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,95.9,1,0,0,0,12,12,3,55,10,11,0,0,34.6,474,+8,2.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1400,82.5,1,0,0,0,9,5,3,55,5,4,0,0,34.4,466,+8,0.6,0,0,0,0,0,0,0,0,1,0,11,0,1,1400,88.5,1,0,0,0,12,9,3,54,6,8,0,0,39.1,458,-6,2.6
プライマリーコード,5,4.0,1.5,2.1,1,0,1200,1,0,0,0,6,9,1,462,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1200,69.8,1,0,0,0,16,16,3,54,16,15,0,0,34.0,462,-4,0.1,0,0,0,0,0,0,0,0,1,0,12,1,0,1400,83.6,1,0,0,0,16,11,3,54,3,3,0,0,38.0,466,+20,1.2,0,0,0,0,1,0,0,0,0,0,12,1,0,1600,96.1,1,0,0,0,18,1,3,54,1,1,0,0,35.6,446,-6,0.9,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,93.9,1,0,0,0,12,2,3,54,4,4,0,0,35.7,452,-2,0.7,0,1,0,0,0,0,0,0,0,0,1,1,0,1800,115.2,1,0,0,0,7,4,3,54,4,4,4,4,35.9,454,0,-0.2
ブルーヴァルキリー,14,84.1,17.2,28.1,1,0,1200,1,0,0,0,6,10,14,426,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1200,70.5,1,0,0,0,10,8,3,54,5,5,0,0,35.0,428,-2,0.4,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,94.6,1,0,0,0,16,5,3,54,8,9,0,0,35.2,430,-4,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,1200,69.8,1,0,0,0,16,14,3,54,3,3,0,0,35.2,434,+2,-0.1,0,0,0,1,0,0,0,0,0,0,4,1,0,1200,70.3,1,0,0,0,17,14,3,54,5,5,0,0,35.6,432,+6,0.3,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,68.9,1,0,0,0,13,10,3,54,2,2,0,0,35.2,426,+4,0.6
