馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アントファガスタ,6,17.9,2.8,5.6,0,1,1600,1,0,0,0,1,1,7,526,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,118.5,0,1,0,0,16,10,3,56,2,2,2,2,41.0,526,-6,1.3,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,100.6,0,0,0,1,16,1,3,56,11,12,0,0,36.8,532,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プラウドワンダー,9,274.8,23.8,52.2,0,1,1600,1,0,0,0,1,2,1,456,0,1,0,0,3,53.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,74.4,1,0,0,0,16,12,3,53,10,9,0,0,38.1,456,-1,1.4,0,0,0,0,0,0,0,0,0,0,11,0,1,1600,107.5,0,1,0,0,13,11,3,56,8,9,12,11,41.3,457,-1,3.4,0,0,0,0,0,0,0,0,0,0,5,0,1,1600,107.1,0,0,1,0,11,10,3,56,5,5,5,6,42.8,458,-8,0.9,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,74.7,1,0,0,0,16,10,3,54,9,9,0,0,39.6,466,+2,1.5,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,121.4,1,0,0,0,16,6,3,55,4,4,11,12,43.1,464,+2,3.5
ディアヴォーグ,7,17.4,2.3,4.5,0,1,1600,1,0,0,0,2,3,3,476,+14,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,116.7,1,0,0,0,14,9,3,56,11,9,6,6,38.8,462,-2,2.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1800,117.1,0,0,1,0,15,4,3,56,9,11,8,8,39.6,464,-9,0.4,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,91.4,0,1,0,0,12,6,3,56,11,11,5,4,40.2,473,-1,0.5,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,119.3,1,0,0,0,16,12,3,56,13,12,15,14,40.1,474,+2,1.9,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,118.8,1,0,0,0,15,12,3,55,11,11,11,11,41.2,472,-6,2.0
ワイルドビューティ,12,433.7,17.7,38.8,0,1,1600,1,0,0,0,2,4,9,452,0,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,100.3,0,0,0,1,16,13,3,56,14,16,0,0,39.4,452,+2,3.3,0,0,0,0,1,0,0,0,0,0,8,0,1,1300,83.3,1,0,0,0,15,2,3,55,10,10,0,0,37.8,450,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモチャイム,5,139.0,8.5,18.2,0,1,1600,1,0,0,0,3,5,4,476,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,92.3,1,0,0,0,12,7,3,56,6,7,9,8,41.7,478,+10,2.4,0,0,0,0,1,0,0,0,0,0,16,1,0,1600,97.2,1,0,0,0,16,1,3,56,15,16,0,0,35.0,468,-6,1.8,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,110.9,1,0,0,0,15,10,3,55,7,8,11,12,40.4,474,0,3.8,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,119.2,0,0,1,0,15,15,3,55,4,2,5,5,42.2,474,+2,3.4,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,108.4,0,0,1,0,13,6,3,54,6,5,3,3,39.5,472,+6,1.0
ディアキンカク,16,45.2,6.9,14.6,0,1,1600,1,0,0,0,3,6,2,488,-2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,74.3,0,0,1,0,16,6,3,53,4,5,0,0,39.6,490,-2,1.5,0,0,0,0,0,0,0,0,0,1,7,0,1,1000,60.6,1,0,0,0,14,6,3,55,7,7,0,0,36.8,492,-16,1.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,74.7,1,0,0,0,16,13,3,56,2,2,0,0,39.9,508,+14,0.9,0,0,0,0,1,0,0,0,0,0,12,0,1,1300,82.4,1,0,0,0,16,12,3,55,9,9,0,0,39.2,494,+6,2.4,0,0,1,0,0,0,0,0,0,0,14,0,1,1150,71.3,1,0,0,0,16,9,3,52,1,1,0,0,39.4,488,-2,1.5
エストゥペンド,3,2.9,1.1,1.4,0,1,1600,1,0,0,0,4,7,2,496,+4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,115.2,0,0,1,0,16,10,3,56,7,8,4,2,39.4,492,-8,0.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,118.3,1,0,0,0,16,2,3,55,3,3,4,4,40.5,500,+2,0.9,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,80.9,1,0,0,0,16,10,3,55,6,7,0,0,37.9,498,+4,0.9,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,87.0,0,0,0,1,16,15,3,55,2,2,0,0,38.4,494,0,1.3,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.3,0,0,1,0,16,1,3,55,10,10,0,0,36.3,494,+4,1.1
サイプリペディウム,14,242.7,21.2,46.4,0,1,1600,1,0,0,0,4,8,1,422,+2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1200,70.9,1,0,0,0,16,6,3,54,12,10,0,0,35.7,420,-4,1.3,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.3,1,0,0,0,16,12,3,54,10,9,0,0,39.1,424,+8,1.1,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,74.1,1,0,0,0,16,9,3,54,12,10,0,0,38.6,416,-4,1.2,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,88.7,1,0,0,0,16,2,3,54,12,16,0,0,37.5,420,0,2.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,88.3,0,0,0,1,16,4,3,54,11,12,0,0,38.6,420,0,2.6
メガオパールカフェ,1,7.4,1.8,3.3,0,1,1600,1,0,0,0,5,9,3,512,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,138.1,0,1,0,0,18,17,3,56,7,7,3,2,39.9,516,-4,2.7,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,148.8,1,0,0,0,16,4,3,56,12,12,11,12,35.8,520,-8,1.5,0,0,0,0,0,1,0,0,0,0,5,1,0,2000,126.1,1,0,0,0,16,9,3,56,5,5,5,4,37.0,528,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フユハナビ,8,704.3,52.1,115.2,0,1,1600,1,0,0,0,5,10,1,448,+2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,117.9,1,0,0,0,16,1,3,53,14,14,15,15,39.8,446,+2,2.2,0,0,0,0,0,1,0,0,0,0,16,0,1,1800,122.5,1,0,0,0,16,9,3,53,15,15,16,16,41.8,444,-2,3.7,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,121.0,1,0,0,0,16,2,3,56,16,16,16,13,40.8,446,0,2.9,0,0,0,0,0,1,0,0,0,0,16,0,1,1800,121.1,1,0,0,0,16,7,3,55,15,15,16,16,41.2,446,0,3.7,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,89.0,1,0,0,0,16,2,3,55,14,13,0,0,37.2,446,0,2.1
