馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アドマイヤクーガー,5,8.4,2.8,4.4,1,0,1400,1,0,0,0,1,1,2,454,-8,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,68.9,1,0,0,0,17,5,5,57,17,16,0,0,33.4,462,+4,0.0,0,0,0,0,0,0,0,0,1,0,16,0,1,1400,87.5,1,0,0,0,16,9,5,57,15,15,0,0,37.7,458,-4,1.6,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,68.5,1,0,0,0,18,3,5,57,15,15,0,0,33.7,462,+4,0.9,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,68.5,0,1,0,0,16,10,5,57,16,16,0,0,33.6,458,0,0.2,0,0,0,0,0,0,0,0,1,0,10,1,0,1400,82.8,1,0,0,0,18,2,5,57,9,8,0,0,36.0,458,-4,1.0
サウンドマンデュロ,9,14.1,2.5,4.0,1,0,1400,1,0,0,0,1,2,1,466,-4,1,0,0,4,55.0,0,0,0,0,0,0,0,0,0,1,4,1,0,1200,68.4,1,0,0,0,18,12,4,57,2,1,0,0,34.7,470,-8,0.2,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,68.9,1,0,0,0,15,6,4,57,4,5,0,0,34.9,478,+2,1.1,0,0,0,0,0,0,1,0,0,0,3,1,0,1200,70.9,1,0,0,0,18,10,4,56,2,2,0,0,34.4,476,+20,0.2,0,1,0,0,0,0,0,0,0,0,6,1,0,1200,70.4,1,0,0,0,14,3,4,54,7,8,0,0,35.4,456,0,0.5,0,1,0,0,0,0,0,0,0,0,3,1,0,1200,70.1,1,0,0,0,16,12,4,54,6,6,0,0,35.6,456,-6,0.2
カナッタリ,16,96.9,16.1,27.5,1,0,1400,1,0,0,0,2,3,6,434,-17,1,0,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.9,1,0,0,0,9,5,4,56,2,1,1,0,39.6,451,0,-0.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.0,1,0,0,0,10,4,4,56,3,3,3,0,38.9,451,-2,0.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,104.8,0,0,0,1,9,1,4,57,2,2,1,0,39.4,453,+7,-1.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1600,105.1,0,1,0,0,10,7,4,56,2,2,2,0,37.7,446,-7,0.1,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,89.6,1,0,0,0,9,9,4,56,4,4,2,0,39.1,453,-7,1.1
ゴールドカルラ,1,5.3,1.5,2.3,1,0,1400,1,0,0,0,2,4,2,510,-6,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1600,93.8,1,0,0,0,16,16,5,55,3,3,0,0,34.5,516,-4,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.5,1,0,0,0,16,13,5,55,2,2,0,0,37.8,520,+6,0.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,85.3,0,0,1,0,16,3,5,55,1,1,0,0,36.2,514,+4,0.6,0,0,0,1,0,0,0,0,0,0,4,1,0,1600,94.1,1,0,0,0,18,3,5,55,2,2,0,0,34.3,510,0,0.3,0,0,0,0,1,0,0,0,0,0,2,1,0,1400,81.4,1,0,0,0,18,14,5,55,10,10,0,0,33.5,510,+6,0.3
アレアレア,18,377.1,67.2,115.9,1,0,1400,1,0,0,0,3,5,15,428,-18,0,1,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0,1200,72.0,0,1,0,0,16,9,5,55,1,1,0,0,37.7,446,+8,1.9,0,0,0,1,0,0,0,0,0,0,18,1,0,1000,57.1,1,0,0,0,18,16,5,55,12,0,0,0,34.1,438,+16,2.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,92.2,1,0,0,0,10,4,5,54,1,1,1,0,41.1,422,+6,0.3,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,92.3,1,0,0,0,10,1,5,54,4,4,4,0,39.8,416,-5,2.5
マヤステッラ,11,184.4,44.2,76.2,1,0,1400,1,0,0,0,3,6,3,448,-12,0,1,0,4,55.0,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,89.5,0,0,0,1,12,1,4,54,3,3,4,4,38.5,460,0,0.7,0,0,0,0,0,0,0,0,0,0,5,0,1,1400,90.8,0,0,1,0,10,6,4,54,5,5,5,5,39.5,460,0,1.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.6,0,0,0,1,12,11,4,54,1,1,1,1,38.7,460,+4,-0.7,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,91.5,1,0,0,0,12,6,4,54,2,2,3,3,39.6,456,-1,0.6,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.4,0,0,1,0,12,2,4,54,1,1,1,1,37.7,457,-1,0.4
フランベルジェ,15,134.9,28.1,48.3,1,0,1400,1,0,0,0,4,7,18,492,+4,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,11,0,1,1200,74.2,0,1,0,0,15,7,4,55,12,14,0,0,37.7,488,+4,2.1,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,73.1,1,0,0,0,14,10,4,55,13,13,0,0,37.0,484,+4,1.0,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,73.2,1,0,0,0,16,3,4,55,13,13,0,0,36.9,480,+6,1.3,0,0,0,0,0,0,0,1,0,0,12,1,0,1600,94.7,1,0,0,0,16,2,4,56,16,16,0,0,35.4,474,-8,1.6,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,115.9,1,0,0,0,13,10,4,56,2,2,2,4,40.7,482,-4,3.4
サトノプレジデント,2,4.4,1.4,2.0,1,0,1400,1,0,0,0,4,8,2,478,0,0,0,1,4,57.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,93.6,1,0,0,0,16,14,4,57,6,5,0,0,34.1,478,+4,0.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,95.6,1,0,0,0,15,8,4,56,5,5,0,0,34.1,474,-10,0.3,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,114.2,0,0,0,1,10,5,4,56,3,3,3,2,38.9,484,0,2.2,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.6,1,0,0,0,10,7,4,56,4,4,3,0,34.6,484,+4,0.3,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,98.6,0,0,1,0,16,16,4,56,10,10,10,0,38.0,480,0,0.3
サトノペガサス,6,44.2,9.3,15.7,1,0,1400,1,0,0,0,5,9,19,448,0,0,0,1,5,57.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,99.1,1,0,0,0,10,5,5,57,4,4,0,0,36.8,448,+2,1.1,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,99.9,1,0,0,0,16,7,5,57,7,7,0,0,37.6,446,+2,1.5,0,0,0,0,0,0,1,0,0,0,10,1,0,1400,85.2,0,1,0,0,18,6,5,57,7,8,0,0,36.9,444,-6,1.1,0,0,0,1,0,0,0,0,0,0,8,1,0,1600,95.2,0,1,0,0,18,14,5,56,16,16,0,0,34.1,450,+4,0.5,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,96.3,0,1,0,0,11,3,5,55,11,9,0,0,34.9,446,0,1.3
トキノポイント,17,298.0,35.7,61.5,1,0,1400,1,0,0,0,5,10,4,464,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,4,0,1,1500,97.2,1,0,0,0,13,7,4,56,6,6,4,4,41.3,470,-10,0.8,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,91.4,0,0,1,0,12,6,4,56,10,10,4,5,40.7,480,+19,0.9,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,90.1,1,0,0,0,8,3,4,56,6,5,3,0,38.2,461,0,1.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.5,0,0,1,0,10,7,4,56,5,3,3,0,38.0,461,+7,-0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,800,48.5,0,0,0,1,9,3,4,56,1,0,0,0,35.0,454,-1,-0.2
