馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブラストワンピース,1,4.7,1,1,11,536,-2,0,4,57.0,5,8,0,2500,2:29.1,0,13,6,1,59,6,4,4,5,35.8,538,+8,0.9,9,6,0,2000,2:01.3,0,14,7,1,57,11,12,8,8,35.3,530,-4,0.3,6,1,0,2500,2:32.2,1,16,8,3,55,6,6,7,4,35.7,534,+4,0.0,8,4,0,3000,3:06.5,0,18,3,1,57,12,11,10,9,34.1,530,0,0.4,4,1,0,2000,1:57.5,0,13,1,1,54,11,11,0,0,33.5,530,-2,-0.3
クルーガー,8,44.5,2,2,17,538,前計不,0,7,57.0,-1,2,0,2000,0:00.0,0,9,5,5,59,0,0,0,0,0.0,0,0,0.0,-1,4,0,1600,0:00.0,2,20,8,6,53,0,0,0,0,0.0,0,0,0.0,6,4,1,1800,1:54.0,0,13,8,3,57,3,3,2,2,37.5,532,0,0.7,5,8,1,1600,1:35.7,1,16,12,6,57,3,3,0,0,36.5,532,0,1.0,5,9,0,1600,1:32.4,0,18,12,14,57,4,4,0,0,34.3,532,+6,0.7
ステイフーリッシュ,9,32.9,3,3,4,456,+2,0,4,57.0,2,3,0,2000,1:59.9,0,16,10,3,57,4,4,4,3,35.3,454,-4,0.3,9,3,0,2000,1:59.8,0,9,6,4,56,4,4,4,2,35.2,458,+4,0.2,9,13,0,2000,2:02.4,0,14,10,12,57,11,10,11,11,36.1,454,-6,1.4,8,2,0,2200,2:14.8,0,12,10,1,56,3,4,5,4,34.8,460,+4,0.0,6,2,0,2000,1:59.3,0,16,15,7,56,12,12,3,2,35.4,456,+6,0.1
ナイトオブナイツ,12,244.0,3,4,4,454,-2,0,6,57.0,2,8,0,2000,2:00.8,0,16,14,6,56,13,13,10,10,35.4,456,0,1.2,2,2,0,1800,1:47.4,1,16,13,4,57,11,12,11,9,35.7,456,-4,0.0,9,5,0,1600,1:34.3,0,17,10,8,57,13,12,0,0,33.7,460,0,0.4,9,5,0,1800,1:46.6,0,15,6,5,56,11,11,0,0,34.9,460,0,0.5,10,4,0,1800,1:47.0,0,14,11,7,56,12,12,10,9,34.0,460,+8,0.3
ロードヴァンドール,11,214.4,4,5,1,496,+2,0,6,57.0,1,9,0,2600,2:42.0,0,10,9,2,57,2,2,5,9,36.6,494,-4,1.3,3,3,0,2000,2:00.2,1,16,9,12,55,3,3,3,3,37.8,498,-2,0.6,8,12,0,3200,3:20.7,0,13,13,7,58,2,2,4,7,39.9,500,+2,5.7,9,3,0,3000,3:07.7,1,11,1,10,56,2,1,1,1,39.2,498,-2,1.2,8,13,0,2400,2:29.2,0,16,15,11,56,3,3,4,5,40.0,500,-6,3.0
ランフォザローゼス,14,28.5,4,6,11,494,+2,0,3,54.0,5,7,0,2400,2:23.2,0,18,14,5,57,8,9,9,9,34.4,492,+4,0.6,5,2,0,2400,2:25.0,1,16,3,1,56,3,4,4,4,35.8,488,-6,0.0,6,2,0,2000,2:01.4,0,12,5,2,56,3,3,2,2,35.4,494,+6,0.2,6,2,0,2000,1:59.8,0,13,6,1,55,5,5,5,6,35.2,488,+6,0.2,5,1,0,2000,2:02.1,0,18,5,2,55,2,2,2,0,33.6,482,0,0.0
エイシンティンクル,6,164.6,5,7,2,504,-2,1,6,55.0,1,5,0,1800,1:47.3,0,14,11,8,55,9,9,8,7,33.9,506,+6,0.3,8,3,0,1800,1:44.9,0,11,8,3,54,1,1,0,0,35.3,500,+12,0.3,6,13,0,1600,1:32.9,0,16,15,12,53,2,2,2,0,36.3,488,-12,1.2,8,10,0,1400,1:22.0,0,17,9,5,54,4,3,0,0,35.5,500,0,1.0,4,3,0,1600,1:31.8,0,15,4,3,54,1,1,0,0,34.6,500,-6,0.2
ゴーフォザサミット,10,129.6,5,8,11,488,-12,0,4,57.0,5,4,0,2500,2:28.7,0,13,7,6,57,3,4,4,3,35.6,500,-12,0.5,6,5,0,2500,2:34.9,1,12,2,6,56,3,3,3,3,35.9,512,+18,0.7,9,8,0,2400,2:26.8,0,10,1,5,56,6,6,6,5,35.3,494,-4,1.2,1,7,0,2000,2:01.7,1,16,7,8,54,7,7,7,3,37.4,498,+2,0.6,5,7,0,2400,2:24.0,0,18,6,7,57,8,8,8,7,34.5,496,0,0.4
フィエールマン,3,2.3,6,9,15,480,0,0,4,57.0,8,1,0,3200,3:15.0,0,13,10,1,58,7,5,4,1,34.5,480,0,0.0,6,2,0,2200,2:13.7,0,11,4,1,57,6,6,6,6,34.0,480,0,0.0,8,1,0,3000,3:06.1,0,18,12,7,57,7,7,5,6,33.9,480,+4,0.0,3,2,0,1800,1:46.2,0,13,6,1,54,9,10,10,13,34.4,476,-10,0.1,6,1,0,1800,1:48.1,0,11,9,1,56,10,9,7,4,34.3,486,-2,-0.4
サングレーザー,2,7.8,6,10,10,486,0,0,5,57.0,5,5,0,1600,1:31.1,0,16,4,6,58,7,7,0,0,32.9,486,-2,0.2,9,12,0,2000,2:02.1,0,14,8,7,57,13,13,11,11,35.8,488,+10,1.1,-1,4,0,2000,2:02.1,0,9,1,2,57,0,0,0,0,0.0,0,0,0.0,5,2,0,2000,1:57.0,0,12,9,4,58,7,7,7,0,33.4,476,-12,0.2,1,1,0,2000,2:01.1,1,16,2,2,57,7,7,7,9,36.8,488,+2,0.0
