馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スズカシビル,7,58.1,1,1,2,460,-14,1,3,54.0,3,7,0,1800,1:50.0,0,16,12,3,53,13,13,13,11,36.1,474,-10,1.8,8,10,1,1800,1:57.5,0,16,1,3,54,9,11,14,12,38.5,484,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミカエリビジン,3,2.5,2,2,3,448,0,1,3,54.0,9,5,0,2000,2:02.3,0,16,14,3,54,13,13,13,7,35.4,448,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラジュンジェレ,9,228.0,3,3,1,388,-8,1,3,51.0,8,12,0,1800,1:49.2,0,14,14,3,51,4,8,0,0,36.3,396,+4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,1200,1:16.8,0,16,16,3,51,9,10,0,0,39.7,392,-2,2.9,9,9,0,1400,1:25.2,1,18,2,3,52,13,14,0,0,35.5,394,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビージーナ,12,156.9,4,4,25,498,+10,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1800,1:56.6,1,9,6,3,54,7,7,7,7,40.8,488,-8,2.6,8,16,0,1400,1:26.0,0,18,7,3,54,18,18,0,0,37.1,496,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ツーエムベリンダ,10,280.3,5,5,2,450,-8,1,3,54.0,8,15,0,1400,1:23.3,0,18,10,3,54,16,16,0,0,35.3,458,+14,2.2,9,15,0,1400,1:27.1,0,18,4,3,54,15,14,0,0,35.7,444,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コルネット,5,8.1,5,6,3,410,+10,1,3,54.0,3,5,0,2000,2:02.2,0,16,13,3,54,16,16,15,11,36.1,400,+4,0.7,10,4,0,2000,2:02.5,0,18,14,3,54,11,11,7,4,37.3,396,-10,1.0,8,9,0,1600,1:37.7,1,16,9,3,53,11,9,0,0,35.7,406,-4,1.1,7,9,0,1600,1:36.1,0,16,5,3,52,16,15,15,0,35.3,410,+10,1.4,1,7,0,1500,1:34.1,1,9,3,3,54,7,7,7,0,38.0,400,0,2.5
タガノスピカ,11,154.7,6,7,3,458,-2,1,3,54.0,9,10,0,2200,2:17.5,0,18,1,3,53,6,6,5,7,38.3,460,-10,1.9,9,15,0,1800,1:52.5,0,16,8,3,54,15,16,0,0,34.8,470,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズアンジェラ,8,97.3,6,8,0,434,+4,1,3,54.0,8,8,0,2000,2:02.7,0,13,2,3,54,10,10,10,9,36.2,430,-10,1.7,9,11,0,2200,2:17.6,0,18,11,3,51,13,16,18,16,37.3,440,-6,2.0,9,11,0,1800,1:49.4,0,18,16,3,54,18,18,0,0,36.0,446,-6,2.0,9,9,1,1800,1:58.0,1,15,3,3,54,5,6,10,10,38.5,452,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フェータルイヴ,4,5.1,7,9,2,420,+2,1,3,54.0,8,3,0,2000,2:01.2,0,18,16,3,54,18,18,16,13,34.7,418,+10,0.6,9,6,0,2000,2:04.2,1,13,11,3,54,12,12,11,11,36.4,408,+6,0.9,10,10,0,2000,2:03.5,0,18,17,3,54,17,17,13,10,36.5,402,-2,1.7,8,5,0,1600,1:37.4,0,12,5,3,54,10,10,0,0,34.6,404,+6,0.6,8,10,0,1600,1:38.0,1,16,13,3,54,7,7,0,0,36.3,398,0,1.4
モアナアネラ,1,7.1,7,10,7,420,+2,1,3,54.0,9,5,0,2000,2:04.0,1,13,13,3,54,9,10,9,8,36.4,418,-8,0.7,9,8,0,1800,1:49.0,0,14,6,3,54,11,10,0,0,35.5,426,0,0.6,9,3,0,1800,1:49.3,0,10,8,3,54,8,5,0,0,35.5,426,-12,0.5,8,4,0,1600,1:36.5,0,18,13,3,54,8,8,0,0,34.6,438,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
