馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
カラクプア,8,286.0,1,1,4,492,-4,2,6,57.0,7,10,-1,3000,3:20.7,-1,14,13,6,60,8,8,9,9,13.4,496,-6,2.9,6,10,1,1800,1:55.3,0,15,6,6,57,9,9,8,11,39.1,502,-4,1.8,10,13,1,1700,1:46.2,1,16,12,6,56,10,9,7,12,39.6,506,-2,2.4,8,9,1,1800,1:54.4,1,11,3,6,56,10,10,11,11,38.1,508,+14,1.5,9,5,1,1800,1:53.3,0,11,9,6,57,7,7,7,6,36.6,494,+2,0.3
マイネルエスパス,11,214.8,1,2,3,516,-10,0,7,57.0,5,6,1,1400,1:24.9,1,16,9,7,53,6,5,0,0,36.1,526,-8,0.5,8,8,1,1400,1:24.6,0,13,6,7,57,5,4,0,0,37.1,534,+8,0.8,7,6,1,1400,1:24.4,0,14,14,7,53,6,6,0,0,36.4,526,-4,0.6,5,14,1,1400,1:25.6,0,16,13,7,54,11,10,0,0,36.8,530,+10,1.1,8,13,1,1400,1:25.2,0,16,16,7,54,10,11,0,0,37.3,520,-6,1.7
シヴァージ,2,2.5,2,3,12,504,+2,0,4,57.0,9,3,1,1400,1:23.6,0,9,2,4,56,2,2,0,0,36.3,502,-2,0.1,8,2,1,1400,1:23.7,0,16,3,4,55,2,2,0,0,36.6,504,+10,0.2,5,2,1,1400,1:24.1,0,16,14,4,55,3,3,0,0,36.4,494,-2,0.1,5,1,1,1600,1:35.2,2,15,12,4,54,2,2,0,0,35.3,496,0,-0.3,9,1,1,1400,1:23.5,2,15,11,4,56,5,3,0,0,37.5,496,+8,-0.1
ライジングリーズン,15,25.6,2,4,6,490,-8,1,5,55.0,6,5,1,1200,1:11.0,0,16,8,5,53,10,9,0,0,36.3,498,+8,0.1,6,5,1,1200,1:10.9,0,16,5,5,55,7,6,0,0,36.6,490,+2,0.7,8,9,0,1800,1:48.5,0,9,2,5,55,8,8,0,0,36.8,488,+4,2.1,6,10,0,1600,1:36.1,1,11,11,5,55,10,11,11,0,36.9,484,-8,2.3,3,14,0,1800,1:49.8,0,16,12,5,54,10,11,11,10,37.2,492,+10,2.1
リュウノユキナ,16,8.0,3,5,3,500,-6,0,4,57.0,5,1,1,1300,1:17.2,1,16,2,4,57,1,1,0,0,35.1,506,+26,-0.5,5,9,0,1400,1:22.4,0,17,4,4,56,3,4,0,0,34.0,480,0,1.1,3,6,0,1200,1:08.8,0,16,12,4,53,4,8,0,0,34.3,480,-12,0.5,1,5,0,1500,1:30.5,1,13,10,4,54,6,5,4,0,36.0,492,+4,1.2,2,8,0,1200,1:09.5,0,13,3,4,54,1,1,0,0,36.7,488,+4,0.5
セネッティ,12,219.0,3,6,3,496,0,0,6,57.0,5,16,1,1400,1:26.0,1,16,13,6,54,10,11,0,0,36.7,496,-6,1.6,8,11,1,1400,1:25.0,0,13,8,6,57,11,10,0,0,36.5,502,+8,1.2,8,10,1,1400,1:24.6,0,16,15,6,54,11,12,0,0,36.6,494,-4,1.1,8,1,1,1400,1:23.9,0,16,3,6,57,11,10,0,0,36.5,498,+2,-0.2,9,5,1,1400,1:23.3,2,15,11,6,57,15,15,0,0,35.6,496,0,0.6
エテルニテ,4,19.2,4,7,2,492,0,1,4,55.0,8,1,1,1400,1:24.2,1,16,11,4,55,2,2,0,0,35.8,492,-8,-0.4,7,1,1,1400,1:25.7,0,16,4,4,54,2,2,0,0,38.1,500,-2,-0.2,7,7,1,1400,1:25.5,0,16,16,4,52,5,6,0,0,37.5,502,+6,0.7,4,6,1,1200,1:11.0,2,15,14,4,51,2,2,0,0,36.7,496,0,0.7,9,2,1,1400,1:25.7,1,16,7,4,51,8,7,0,0,38.6,496,+12,0.1
タガノアム,7,31.2,4,8,4,476,-2,1,4,55.0,8,7,1,1200,1:12.3,0,16,8,4,54,16,16,0,0,35.4,478,0,0.6,8,7,1,1200,1:11.8,0,12,11,4,54,12,12,0,0,35.4,478,+4,0.6,7,8,1,1400,1:24.4,0,14,7,4,52,10,10,0,0,35.9,474,-2,0.6,8,4,1,1200,1:11.7,0,15,2,4,54,14,14,0,0,35.3,476,+6,0.6,4,9,1,1200,1:12.2,0,12,5,4,53,11,11,0,0,35.8,470,-2,0.7
ストロベリームーン,3,9.8,5,9,4,442,+2,1,5,55.0,8,2,1,1200,1:11.8,0,16,4,5,55,5,5,0,0,36.5,440,+2,0.1,4,1,1,1200,1:10.9,1,15,7,5,55,3,3,0,0,36.1,438,0,-0.2,7,2,1,1200,1:10.8,0,16,2,5,55,12,9,0,0,35.9,438,-2,0.2,3,1,1,1150,1:08.7,0,16,14,5,55,6,8,0,0,37.2,440,-4,0.0,7,1,1,1200,1:11.7,0,16,10,5,55,2,2,0,0,36.9,444,+2,-0.9
クリノフラッシュ,14,27.7,5,10,8,436,+2,1,4,55.0,9,1,1,1400,1:24.8,0,16,3,4,54,1,1,0,0,36.8,434,+2,-0.2,7,1,1,1400,1:24.9,0,16,11,4,54,2,2,0,0,37.6,432,+2,-0.2,3,15,0,1200,1:09.6,0,16,13,4,54,5,5,0,0,35.4,430,+6,1.3,9,11,0,1600,1:34.8,0,18,11,4,51,10,9,0,0,34.4,424,-4,1.4,10,8,0,2000,2:00.5,0,13,5,4,52,4,4,4,5,35.8,428,+10,1.1
