馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アイファーマグオー,11,206.0,1,1,4,526,+2,0,7,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,2750,3:04.0,-1,12,10,7,60,7,8,6,7,13.4,508,+2,2.5,4,8,-1,2850,3:08.4,-1,14,3,7,60,8,8,8,9,13.2,506,-8,4.8,7,12,-1,3000,3:24.6,-1,14,7,7,60,1,1,2,7,13.6,514,-4,4.2,9,6,-1,2970,3:20.6,-1,14,7,7,60,6,6,5,6,13.5,518,+2,1.2
エクロジオン,16,47.2,1,2,2,470,0,1,6,55.0,8,8,1,1400,1:27.2,0,13,10,6,55,10,10,0,0,38.4,470,0,1.5,8,15,1,1800,1:55.4,0,16,6,6,55,5,4,6,6,38.6,470,-12,1.8,8,4,1,1800,1:54.4,0,10,4,6,55,5,5,5,3,39.0,482,+6,1.4,8,5,1,1800,1:53.6,0,14,11,6,55,3,3,4,2,38.3,476,+4,0.4,9,6,1,1800,1:55.0,0,14,10,6,55,10,9,2,2,40.8,472,-4,0.6
ピッパ,12,208.6,2,3,14,476,+8,1,4,54.0,3,11,1,1700,1:47.9,0,14,9,4,53,6,6,9,9,38.8,468,+8,1.7,4,11,1,1200,1:14.7,1,11,3,4,51,11,11,0,0,37.3,460,0,1.9,10,14,1,1700,1:48.2,0,16,15,4,49,9,10,15,15,39.6,460,-6,2.9,8,15,1,1800,1:54.8,0,16,8,4,54,9,9,10,13,39.9,466,-2,2.0,8,12,1,1400,1:27.0,0,14,2,4,53,12,10,0,0,38.0,468,+2,1.7
マンナム,4,29.2,2,4,1,488,0,0,4,55.0,8,5,1,1800,1:54.8,1,12,5,4,56,6,6,8,8,38.4,488,-6,0.7,8,8,1,1800,1:55.3,1,16,1,4,54,6,4,5,5,39.4,494,-2,1.1,8,12,1,1800,1:55.1,0,16,16,4,56,14,14,14,14,39.3,496,+14,2.1,8,10,1,1900,2:01.8,0,16,7,4,55,4,4,5,6,40.5,482,-4,2.4,8,9,1,1800,1:54.6,0,13,13,4,55,3,2,3,4,39.8,486,0,2.7
ウインインペリアル,8,33.6,3,5,1,494,+4,0,4,56.0,7,6,1,1400,1:25.8,1,11,1,4,57,7,10,0,0,38.1,490,+2,1.3,10,1,1,1700,1:46.3,0,15,10,4,56,8,7,2,2,39.3,488,-10,0.0,9,8,1,1400,1:27.3,0,16,3,4,56,9,9,0,0,38.8,498,0,1.1,9,4,1,1400,1:27.2,0,16,9,4,56,8,9,0,0,38.0,498,+6,0.5,4,9,0,1600,1:36.2,0,16,11,4,56,3,3,0,0,35.6,492,0,0.9
アサケハーツ,13,116.0,3,6,2,470,-2,0,5,57.0,7,7,1,1800,1:56.3,0,10,7,5,57,9,9,8,8,39.4,472,0,1.9,8,12,0,1600,1:36.4,0,16,4,5,57,14,13,0,0,36.7,472,+2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,1800,1:54.3,0,8,4,5,57,6,6,6,6,39.4,462,+2,1.6,8,7,1,1900,2:00.8,0,10,2,5,55,5,5,4,4,40.2,460,-4,2.7
カフジフェニックス,9,124.3,4,7,1,458,-6,0,4,56.0,-1,6,1,1200,1:15.1,1,14,3,4,57,4,4,0,0,39.3,464,-4,1.5,9,11,1,1200,1:14.1,0,16,5,4,56,15,15,0,0,37.2,468,-4,2.8,7,15,1,1400,1:27.1,0,16,8,4,56,8,10,0,0,39.3,472,+4,2.2,1,11,1,1000,1:00.4,1,12,7,4,54,11,11,0,0,35.6,468,+6,1.9,9,1,1,1200,1:13.1,1,16,12,4,56,6,2,0,0,37.2,462,-2,-0.1
ブルベアラクーン,2,5.3,4,8,1,550,+8,0,5,57.0,8,3,1,1800,1:54.2,1,12,9,5,57,3,3,2,2,38.2,542,-6,0.1,8,6,1,1800,1:54.0,0,16,3,5,56,1,1,1,1,41.1,548,0,1.0,9,13,1,2000,2:05.7,1,16,4,5,57,6,6,7,8,40.0,548,0,3.0,9,3,1,2000,2:06.3,0,11,5,5,57,2,2,2,1,39.1,548,0,0.0,8,5,1,1900,2:00.5,0,16,2,5,57,1,1,1,1,40.0,548,0,1.1
テイエムギフテッド,5,7.6,5,9,1,470,+4,0,4,55.0,8,4,1,1800,1:54.3,1,12,8,4,56,9,9,6,3,37.9,466,0,0.2,8,3,1,1800,1:54.4,1,16,15,4,55,14,14,13,11,37.8,466,+2,0.2,9,7,1,1800,1:54.5,0,16,2,4,55,12,12,13,12,37.7,464,0,0.9,7,5,1,1800,1:54.2,0,13,8,4,55,11,11,11,10,38.3,464,+8,1.0,7,4,1,1800,1:54.3,0,15,3,4,54,10,10,11,11,37.5,456,+2,0.8
バレンティーノ,14,197.3,5,10,0,410,-4,1,4,51.0,10,16,0,1200,1:10.6,1,18,15,4,54,18,18,0,0,35.2,414,+4,1.1,9,10,0,1600,1:35.9,0,17,13,4,54,14,14,0,0,35.7,410,-16,0.8,4,12,0,1400,1:23.4,1,18,10,4,53,12,12,0,0,36.2,426,+1,1.0,-1,1,1,1400,1:29.0,0,8,4,4,54,5,4,4,0,38.9,425,+19,0.0,7,17,0,1400,1:22.5,0,17,7,4,52,17,16,0,0,34.9,406,+1,1.7
カーネリアン,7,6.8,6,11,8,488,-4,1,5,55.0,7,3,1,1400,1:25.4,0,16,7,5,54,7,7,0,0,38.0,492,+4,0.9,7,5,1,1800,1:53.5,0,13,4,5,55,1,1,1,1,39.0,488,0,0.5,5,3,1,1600,1:38.4,0,16,8,5,55,6,6,0,0,37.7,488,-2,0.3,4,10,1,1800,1:55.2,0,15,7,5,55,2,2,2,2,41.5,490,+4,1.8,5,1,1,1600,1:38.3,0,14,6,5,55,2,2,0,0,37.5,486,-2,0.0
クラウンエンジニア,15,366.7,6,12,1,490,-13,0,4,55.0,-1,13,1,1200,1:17.0,1,14,2,4,57,9,10,0,0,40.7,503,+7,3.4,6,14,1,1200,1:12.9,0,16,10,4,55,11,10,0,0,38.3,496,+12,2.6,5,16,1,1400,1:29.3,0,16,14,4,56,13,12,0,0,39.4,484,+2,3.5,5,15,1,1400,1:28.9,0,16,15,4,56,15,16,0,0,38.1,482,+10,2.5,6,16,1,1200,1:14.3,0,16,8,4,55,15,16,0,0,39.3,472,-10,2.5
ダノンインパルス,3,11.9,7,13,2,484,0,0,4,56.0,8,5,1,1800,1:55.7,0,11,1,4,56,3,3,6,8,38.3,484,+4,1.6,8,7,1,1800,1:53.9,0,16,12,4,56,3,2,3,3,38.9,480,+4,0.8,3,8,1,1700,1:48.0,0,15,3,4,55,1,1,3,5,40.0,476,+4,1.5,9,1,1,1800,1:54.7,1,16,16,4,56,2,2,2,2,38.8,472,+2,-0.6,8,3,1,1800,1:54.9,0,15,7,4,56,2,2,2,1,39.3,470,-4,0.3
