馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペガッソ,14,49.2,1,1,3,502,+2,0,4,57.0,9,13,1,1200,1:14.1,0,16,14,4,57,16,14,0,0,36.9,500,-2,2.2,9,14,1,1200,1:13.6,1,16,6,4,57,10,14,0,0,37.1,502,+18,1.5,4,8,1,1200,1:13.2,1,13,5,4,52,1,1,0,0,38.8,484,+3,1.5,-1,3,1,1400,1:27.5,0,9,7,4,53,1,1,2,0,38.2,481,+19,1.0,10,17,0,1200,1:10.8,2,18,3,4,55,1,2,0,0,37.3,462,-6,2.4
センティフォリア,16,66.5,1,2,8,430,-6,1,4,55.0,10,12,0,2600,2:46.0,0,12,11,4,54,1,1,1,4,40.0,436,-10,4.5,10,14,0,1800,1:49.8,0,15,13,4,54,15,15,15,15,37.5,446,-4,2.3,7,13,0,2000,2:02.3,0,18,3,4,54,15,16,3,3,35.6,450,-4,1.4,3,12,0,2000,2:01.5,0,16,5,4,50,13,13,14,15,35.5,454,+8,1.0,10,11,0,1800,1:47.3,0,16,1,4,52,10,10,10,7,35.1,446,-2,0.9
ロイヤルバローズ,1,3.3,2,3,2,464,-2,0,4,57.0,9,3,1,1400,1:25.6,1,16,10,4,57,1,1,0,0,37.5,466,+4,0.1,9,14,1,1800,1:57.4,0,16,6,4,56,1,1,1,1,42.1,462,+16,3.8,9,15,1,1800,1:55.1,2,16,3,4,54,3,4,1,1,41.0,446,-12,3.1,9,1,1,1800,1:54.4,0,12,6,4,55,1,1,1,1,37.8,458,0,-0.9,8,6,0,1800,1:50.8,1,12,12,4,55,2,2,0,0,35.9,458,-4,0.9
ホノルア,8,72.3,2,4,5,486,+8,0,5,57.0,7,16,1,1400,1:26.9,0,16,9,5,57,2,2,0,0,39.2,478,+4,1.8,8,9,1,1800,1:54.2,0,16,2,5,57,16,16,15,15,38.7,474,+6,1.4,9,10,0,1600,1:35.5,0,11,3,5,53,3,3,0,0,36.2,468,0,1.4,7,13,0,1600,1:37.7,1,14,14,5,57,4,3,3,0,37.9,468,0,2.5,8,12,1,1400,1:26.0,3,14,6,5,57,4,4,0,0,38.2,468,+6,1.6
メイクグローリー,15,16.8,3,5,2,466,+4,2,5,57.0,9,5,1,1400,1:25.9,1,16,15,5,57,15,12,0,0,36.5,462,0,0.4,10,8,1,1700,1:48.0,1,13,9,5,57,12,13,12,9,37.8,462,-6,1.9,7,8,1,1800,1:56.5,0,10,9,5,55,5,5,5,5,40.2,468,+4,2.1,7,7,1,1800,1:55.3,0,14,11,5,57,9,9,5,5,39.3,464,0,2.5,9,12,1,1800,1:53.9,2,13,12,5,55,11,12,11,12,38.7,464,-2,1.8
ダノンスターズ,13,105.0,3,6,2,450,-4,0,5,57.0,9,11,1,1800,1:57.4,1,12,9,5,57,7,7,8,8,40.6,454,+14,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2400,2:32.3,2,15,3,5,57,10,10,10,9,37.7,440,-10,1.1,3,14,0,2600,2:42.6,0,16,12,5,57,10,9,3,3,38.3,450,-4,2.0,7,5,0,2200,2:16.6,1,17,6,5,53,8,9,8,8,36.0,454,-2,0.3
メイショウオオヅツ,5,23.2,4,7,4,534,-14,0,5,57.0,9,10,1,1400,1:26.1,0,16,4,5,57,6,8,0,0,38.5,548,+24,1.1,8,13,1,1400,1:26.9,0,15,7,5,57,4,4,0,0,39.5,524,0,2.6,9,12,1,1800,1:56.3,1,13,13,5,57,3,3,3,3,41.3,524,+8,3.3,10,4,1,1700,1:44.2,2,15,7,5,57,7,5,4,4,37.4,516,-36,0.3,9,7,1,1400,1:25.9,0,16,12,5,56,8,8,0,0,38.2,552,+10,0.4
エールショー,4,60.5,4,8,7,482,-4,0,4,57.0,7,9,1,1400,1:26.6,0,16,16,4,57,7,6,0,0,38.0,486,+10,1.6,9,13,0,1600,1:36.1,0,17,14,4,55,14,12,0,0,36.1,476,+4,1.0,4,13,0,1600,1:37.1,2,18,10,4,55,14,14,0,0,35.4,472,-2,1.2,9,17,0,1400,1:24.8,2,18,1,4,55,15,17,0,0,36.1,474,+14,2.2,7,16,0,1400,1:23.8,0,16,16,4,56,15,15,0,0,35.4,460,-2,1.7
アシャカリアン,6,4.6,5,9,4,486,-4,0,5,57.0,9,6,1,1400,1:25.6,0,16,14,5,57,9,9,0,0,37.6,490,-2,0.6,8,7,1,1400,1:25.5,0,16,8,5,57,7,6,0,0,36.7,492,+8,0.7,8,2,1,1400,1:25.2,0,16,14,5,57,8,8,0,0,36.8,484,+4,0.0,8,2,1,1400,1:25.2,0,13,8,5,57,6,5,0,0,36.9,480,-2,0.9,9,3,1,1400,1:24.9,1,16,14,5,57,11,10,0,0,36.9,482,-4,0.4
エイシンネメシス,3,7.1,5,10,1,476,+10,1,4,55.0,8,4,1,1400,1:26.1,0,12,8,4,55,3,3,0,0,37.4,466,-14,0.6,3,7,0,1200,1:09.2,0,16,9,4,53,11,11,0,0,34.5,480,-2,0.9,8,5,1,1400,1:25.3,0,15,11,4,53,7,7,0,0,37.6,482,+6,1.0,9,12,1,1400,1:26.1,2,16,9,4,53,7,8,0,0,37.9,476,-2,2.2,8,1,1,1400,1:26.2,0,15,11,4,54,8,7,0,0,37.8,478,+2,-0.2
