馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アスターブリザード,9,34.0,1,1,1,482,+4,0,3,56.0,9,9,0,2000,2:05.0,0,15,11,3,56,14,14,12,11,34.6,478,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショウナンダニエル,11,30.9,2,2,2,516,0,0,3,56.0,10,11,0,1200,1:10.7,0,18,7,3,56,14,13,0,0,34.9,516,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レイズアフラッグ,10,8.9,3,3,12,508,+8,0,3,56.0,9,6,0,2000,2:03.0,0,9,8,3,55,2,2,2,2,36.4,500,0,0.6,8,6,1,1800,1:55.8,0,13,2,3,55,5,6,5,5,39.6,500,-4,2.2,8,5,0,2000,2:06.0,1,9,7,3,55,4,4,3,4,36.7,504,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シイチ,6,130.6,4,4,0,444,+2,0,3,53.0,9,11,1,1800,1:56.2,1,14,12,3,53,11,12,12,10,39.6,442,-6,2.5,8,9,1,1800,1:56.6,1,14,6,3,53,12,10,9,10,39.7,448,-2,2.7,8,8,1,1800,1:57.2,0,16,11,3,53,12,11,11,11,38.3,450,-4,1.6,9,7,1,1800,1:57.3,1,9,2,3,52,8,8,8,7,39.6,454,+10,2.3,8,8,0,1800,1:54.4,0,8,7,3,53,6,8,0,0,37.0,444,0,3.5
ゴルトグランツ,5,105.6,5,5,1,480,-4,0,3,56.0,10,17,0,2000,2:05.1,0,18,3,3,56,16,16,18,18,38.4,484,+10,4.2,8,12,0,2200,2:18.5,0,15,12,3,56,12,12,15,14,37.3,474,-8,1.9,8,8,0,2000,2:08.3,0,8,7,3,53,8,8,8,8,37.3,482,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラオニヘイ,3,12.3,6,6,2,456,0,0,3,56.0,8,9,0,2000,2:04.0,0,14,14,3,56,14,14,9,8,37.1,456,-2,1.9,8,4,1,1800,1:57.5,1,16,8,3,56,11,11,11,9,37.6,458,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベイズンストリート,2,2.0,6,7,6,540,-2,0,3,56.0,8,3,1,1800,1:56.9,0,13,2,3,56,7,6,7,7,37.4,542,-2,0.1,9,2,1,1800,1:53.0,1,12,9,3,55,6,6,4,3,36.7,544,-8,0.1,8,4,1,1800,1:55.8,0,16,6,3,55,2,2,1,2,39.0,552,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムファイター,8,72.2,7,8,25,488,+16,0,3,56.0,9,9,0,1600,1:41.4,2,9,9,3,54,9,9,0,0,39.5,472,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グリッサード,1,3.2,7,9,2,482,-2,0,3,56.0,8,5,0,2000,2:03.2,0,14,5,3,56,2,2,2,2,36.8,484,-2,1.1,9,5,0,2000,2:03.5,0,11,9,3,55,8,8,6,6,36.4,486,+4,0.7,8,2,0,2000,2:05.0,0,8,8,3,55,3,4,4,4,34.6,482,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルベアカーキ,7,83.1,8,10,3,538,-10,0,3,56.0,8,9,1,1800,1:58.4,1,10,3,3,56,8,8,10,10,40.4,548,+6,2.9,8,11,1,1800,1:58.5,0,16,6,3,56,16,16,14,13,41.0,542,-2,3.6,9,11,1,1800,2:02.7,0,13,1,3,55,11,10,12,11,42.2,544,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
