馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
パールデュー,9,10.8,1,1,15,494,+6,1,3,54.0,8,1,1,1800,1:55.8,0,16,6,3,54,1,1,2,2,38.1,488,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレミアムギフト,13,5.7,1,2,5,522,-2,1,3,54.0,9,1,1,1800,1:55.6,1,13,3,3,54,2,3,3,2,38.2,524,+4,-0.7,9,5,0,1800,1:49.0,0,10,5,3,54,2,3,0,0,35.0,520,+4,0.6,9,3,0,2000,2:03.5,1,6,4,3,54,3,3,5,5,36.3,516,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アッシェンプッテル,1,12.3,2,3,4,500,-2,1,3,54.0,9,3,1,1800,1:54.6,0,9,7,3,54,5,5,5,6,37.6,502,-6,1.1,8,1,1,1800,1:56.5,0,16,5,3,54,14,14,13,12,38.0,508,+6,0.0,9,5,1,1800,1:58.3,0,12,8,3,54,7,8,7,6,37.8,502,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペプチドフシチョウ,7,25.9,2,4,1,446,-2,1,3,54.0,8,1,1,1800,1:54.9,0,16,5,3,54,2,2,2,2,38.7,448,0,-0.2,9,2,1,1800,1:55.7,0,16,4,3,54,1,1,1,1,39.0,448,+6,0.2,7,2,1,1800,1:55.8,0,16,8,3,54,2,2,2,2,38.7,442,+8,0.1,7,3,1,1800,1:57.8,0,12,2,3,54,4,3,5,4,39.8,434,-8,0.3,7,7,1,1800,1:57.8,0,14,3,3,54,8,8,9,9,38.2,442,0,1.3
ローザノワール,5,4.8,3,5,1,458,+2,1,3,54.0,8,2,1,1800,1:53.9,0,7,7,3,54,5,5,2,2,37.5,456,-6,0.0,7,1,1,1900,2:02.5,0,16,10,3,51,2,2,2,2,38.3,462,+14,-0.1,8,7,1,1800,1:57.5,0,16,4,3,51,4,4,6,6,40.3,448,-2,1.0,9,11,0,1600,1:36.3,0,18,14,3,51,18,18,0,0,34.3,450,0,1.2,7,10,0,2000,2:04.9,0,10,4,3,54,2,3,3,5,36.2,450,+4,1.9
チャチャチャ,3,28.1,3,6,3,440,-2,1,3,54.0,9,1,1,1800,1:55.5,0,16,8,3,54,2,2,2,2,38.6,442,0,-0.2,9,2,1,1800,1:56.6,1,16,3,3,54,3,3,3,5,38.9,442,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エリーキャナル,14,121.2,4,7,2,480,-2,1,3,54.0,3,1,1,1700,1:48.8,1,15,15,3,54,2,2,1,1,40.1,482,-2,-0.3,5,6,0,1800,1:52.2,0,16,3,3,54,3,5,4,0,34.6,484,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エターナルディーバ,4,99.8,4,8,4,428,-12,1,3,54.0,9,1,1,1800,1:57.2,1,16,5,3,54,2,2,2,1,38.3,440,+6,0.0,7,3,1,1800,1:56.1,0,11,7,3,54,9,8,6,6,39.7,434,0,0.7,8,4,1,1800,1:57.7,0,16,5,3,54,5,5,7,6,39.2,434,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベイコート,6,7.1,5,9,1,498,-2,1,3,53.0,3,1,1,1700,1:47.3,0,15,13,3,54,4,5,3,2,37.9,500,+8,0.0,10,9,0,1800,1:50.6,0,16,12,3,54,6,7,7,9,35.9,492,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブロードハースト,15,39.8,5,10,7,440,-2,1,3,54.0,9,1,1,1800,1:56.9,1,12,11,3,54,2,2,2,1,38.9,442,-6,-0.1,9,2,1,1800,1:56.0,0,15,12,3,54,2,2,2,2,38.8,448,+8,1.2,9,2,1,1800,1:55.3,0,11,11,3,53,6,5,5,5,38.7,440,-8,0.5,8,8,1,1400,1:28.9,0,14,6,3,54,13,13,0,0,37.6,448,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テオレーマ,11,3.6,6,11,9,472,+8,1,3,54.0,9,1,1,1800,1:54.8,0,15,8,3,54,1,1,1,1,37.7,464,0,-1.2,8,2,1,1800,1:54.4,1,10,1,3,54,6,4,5,6,37.1,464,-6,0.4,8,11,0,1600,1:39.0,1,16,1,3,54,4,4,0,0,37.2,470,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オイシイナア,16,60.4,6,12,4,456,-4,1,3,53.0,6,1,1,1800,1:55.8,1,16,15,3,53,1,1,1,1,40.5,460,+4,-1.2,10,10,1,1700,1:50.2,1,16,9,3,54,1,1,1,1,43.1,456,+2,2.3,10,2,1,1700,1:49.7,1,16,3,3,54,1,1,1,1,40.3,454,0,0.0,10,10,0,1200,1:11.0,1,18,4,3,54,3,3,0,0,36.6,454,0,1.3,4,8,1,1200,1:14.4,1,15,14,3,54,6,7,0,0,39.5,454,0,1.9
サルサレイア,8,35.7,7,13,9,478,+8,1,3,54.0,9,8,1,1400,1:26.4,1,12,6,3,54,7,8,0,0,38.5,470,+4,1.7,8,5,1,1400,1:26.4,1,9,7,3,54,7,8,0,0,38.6,466,-4,0.2,9,7,1,1800,1:54.9,0,12,10,3,54,7,7,8,7,38.8,470,-2,1.3,8,9,1,1800,1:56.2,0,10,1,3,54,7,7,5,5,40.6,472,+8,4.0,9,2,1,1400,1:24.1,3,13,5,3,54,6,6,0,0,37.3,464,-8,0.1
ノーチラス,10,12.3,7,14,1,456,+2,1,3,54.0,8,1,1,1800,1:54.4,0,16,2,3,54,3,3,5,4,39.0,454,-2,-0.2,7,6,1,1800,1:56.5,0,16,9,3,54,4,6,2,2,39.3,456,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベルキューズ,12,66.7,8,15,7,482,-4,1,3,54.0,7,1,1,1800,1:55.4,0,11,6,3,54,3,5,4,4,39.3,486,0,-0.3,7,4,1,1800,1:57.8,0,12,3,3,54,9,9,5,5,39.8,486,0,0.3,7,2,1,1800,1:57.1,0,15,8,3,54,14,15,1,1,38.7,486,-8,0.0,6,7,1,1800,1:57.8,0,15,12,3,54,13,13,8,9,39.4,494,+2,1.0,3,5,1,1700,1:48.7,0,15,7,3,54,12,12,12,12,38.9,492,+2,0.7
オーパスメーカー,2,47.1,8,16,3,460,-4,1,3,54.0,9,9,1,1800,1:54.8,0,13,9,3,54,4,4,5,5,38.9,464,-8,1.1,9,1,1,1800,1:54.8,1,12,8,3,54,4,5,3,3,38.3,472,-4,-0.2,8,6,1,1400,1:28.4,1,16,7,3,54,7,7,0,0,39.3,476,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
