馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウワダイコ,5,37.8,1,1,4,538,-12,0,7,53.0,6,11,1,1200,1:11.6,0,15,8,7,56,5,5,0,0,38.1,550,+16,1.5,8,9,1,1200,1:11.7,0,16,12,7,56,2,2,0,0,36.3,534,-6,0.9,8,1,1,1200,1:10.9,1,15,7,7,57,3,2,0,0,36.3,540,0,0.0,9,3,1,1200,1:11.1,0,16,16,7,55,2,2,0,0,36.9,540,-2,0.2,8,12,1,1200,1:13.0,1,15,13,7,55,2,2,0,0,38.0,542,+2,2.0
ニットウスバル,7,24.3,2,2,4,518,-4,0,7,56.0,6,5,1,1200,1:10.7,0,15,14,7,57,9,9,0,0,36.6,522,-8,0.6,5,13,1,1400,1:25.0,0,16,8,7,56,16,13,0,0,36.6,530,+20,1.2,9,13,1,1400,1:24.6,0,16,7,7,57,14,13,0,0,36.7,510,-6,1.0,8,4,1,1200,1:11.2,0,10,9,7,57,8,7,0,0,34.6,516,-6,0.4,6,13,1,1200,1:12.3,0,16,11,7,56,12,12,0,0,36.5,522,-8,1.2
ヴェンジェンス,3,11.0,3,3,3,500,+2,0,6,55.0,8,9,1,1400,1:24.5,0,15,3,6,56,2,2,0,0,38.1,498,+6,1.7,6,5,1,1200,1:10.5,0,16,3,6,56,11,11,0,0,36.0,492,+6,0.3,8,2,1,1200,1:10.7,0,16,13,6,54,7,4,0,0,35.8,486,+2,0.2,9,1,1,1400,1:21.6,2,12,11,6,57,4,2,0,0,36.2,484,0,-0.6,9,2,1,1200,1:11.3,2,16,5,6,57,11,10,0,0,36.1,484,0,0.6
ウインオスカー,9,31.3,4,4,43,520,+12,0,6,55.0,-1,10,1,1200,1:13.2,3,16,11,6,56,7,6,0,0,38.6,508,0,1.4,6,1,1,1200,1:11.1,0,16,15,6,54,4,3,0,0,35.9,508,+2,0.0,8,16,1,1200,1:12.5,3,16,3,6,54,11,11,0,0,37.5,506,0,2.6,6,1,1,1200,1:11.0,0,16,15,6,57,3,3,0,0,36.7,506,-4,-0.1,4,2,1,1200,1:11.7,0,15,14,6,55,5,4,0,0,36.8,510,-4,0.0
オウケンビリーヴ,4,8.4,4,5,9,494,+6,1,6,54.0,6,6,1,1200,1:10.6,0,16,13,6,55,9,8,0,0,36.5,488,+4,0.4,-1,2,1,1400,1:26.3,1,12,12,6,53,8,7,5,3,37.7,484,-8,0.2,-1,1,1,1200,1:09.1,0,14,4,6,52,2,1,0,0,34.7,492,+1,0.0,-1,2,1,1600,1:40.9,0,13,12,6,55,4,3,3,2,38.4,491,-3,0.1,8,7,1,1200,1:11.8,0,10,6,6,54,9,9,0,0,34.9,494,-2,1.0
タテヤマ,12,4.9,5,6,9,462,0,0,5,55.0,6,4,1,1200,1:10.4,0,16,5,5,56,6,4,0,0,36.5,462,-4,0.2,8,1,1,1200,1:11.1,0,15,6,5,57,4,4,0,0,35.6,466,-2,-0.1,8,1,1,1200,1:11.3,0,15,4,5,57,2,2,0,0,36.4,468,+6,-0.1,9,3,1,1200,1:11.2,1,16,14,5,57,6,6,0,0,36.4,462,0,0.1,9,1,1,1200,1:12.4,0,16,10,5,57,6,7,0,0,36.4,462,0,-0.4
ラブバレット,6,86.8,5,7,2,490,+8,0,8,54.0,5,12,1,1400,1:25.1,0,16,5,8,56,5,5,0,0,37.1,482,+1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,1400,1:26.4,0,10,3,8,57,5,5,5,0,38.2,481,-3,1.1,8,10,1,1200,1:11.3,0,16,12,8,57,5,4,0,0,37.0,484,0,0.9,-1,1,1,1200,1:13.1,1,14,12,8,57,4,5,0,0,37.9,484,+11,0.0
ゼンノサーベイヤー,11,7.8,6,8,2,520,-2,0,6,54.0,8,1,1,1200,1:11.7,0,16,16,6,57,4,2,0,0,36.5,522,+2,-0.1,8,3,1,1200,1:11.4,0,12,1,6,57,1,1,0,0,36.7,520,+2,0.2,8,2,1,1200,1:11.2,0,15,1,6,57,1,1,0,0,36.1,518,+2,0.1,8,6,1,1400,1:24.0,0,16,9,6,56,1,1,0,0,37.1,516,+10,0.5,9,5,1,1200,1:11.5,2,16,15,6,57,6,6,0,0,36.7,506,-2,0.8
スズカコーズライン,10,6.6,6,9,1,518,+6,0,5,54.0,5,1,1,1400,1:24.4,1,16,11,5,56,1,1,0,0,35.9,512,-2,-0.1,8,2,1,1200,1:11.3,0,12,12,5,57,2,2,0,0,36.5,514,+14,0.1,7,1,1,1200,1:10.6,0,16,4,5,57,1,1,0,0,36.6,500,+2,-0.2,8,5,1,1200,1:11.2,1,15,8,5,57,2,2,0,0,36.8,498,+8,0.3,8,1,1,1400,1:24.4,0,16,15,5,57,2,2,0,0,36.8,490,-4,-0.2
ジューヌエコール,2,4.6,7,10,11,494,+4,1,5,54.0,8,2,1,1200,1:10.8,0,16,7,5,54,3,3,0,0,35.2,490,-10,0.0,4,9,0,1400,1:21.6,0,18,15,5,54,6,7,0,0,36.4,500,+2,0.9,4,5,0,1400,1:21.1,1,15,3,5,54,6,4,0,0,34.4,498,+14,1.4,2,14,0,1200,1:08.3,0,16,4,5,54,10,10,0,0,34.2,484,0,0.7,7,17,0,1200,1:09.9,0,18,15,5,55,9,9,0,0,35.7,484,-10,1.4
