馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スマートアテナ,7,7.7,1,1,27,448,+16,1,3,53.0,9,6,1,1200,1:13.4,1,16,10,3,54,1,1,0,0,38.4,432,-4,1.1,9,1,1,1200,1:12.8,1,15,11,3,54,2,2,0,0,37.3,436,-12,-0.3,9,4,1,1200,1:14.7,0,14,10,3,54,2,2,0,0,39.0,448,0,0.6,9,3,1,1400,1:26.9,0,16,10,3,54,2,2,0,0,38.2,448,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エレスチャル,6,48.5,2,2,4,446,+6,1,4,52.0,-1,3,1,1400,1:27.9,0,11,5,4,52,2,2,2,3,38.9,440,-6,1.2,10,7,1,1000,0:59.5,0,12,7,4,52,7,7,0,0,36.2,446,-2,0.4,10,9,1,1000,0:59.6,0,12,3,4,54,12,12,0,0,35.3,448,+2,1.4,9,7,1,1200,1:13.2,0,15,7,4,53,1,1,0,0,38.1,446,-3,0.8,-1,8,1,1400,1:31.9,3,11,10,4,54,3,3,2,7,42.1,449,-3,2.2
ノンライセンス,1,5.1,3,3,15,470,+16,1,3,53.0,9,8,1,1400,1:25.3,0,16,8,3,52,2,2,0,0,39.1,454,-10,1.0,9,3,1,1400,1:24.2,1,16,10,3,52,1,1,0,0,37.2,464,+6,0.3,7,1,1,1400,1:26.8,0,15,13,3,54,4,4,0,0,37.9,458,+2,-0.5,7,4,1,1400,1:26.4,1,16,5,3,54,7,5,0,0,38.2,456,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムノサッタ,10,14.8,4,4,0,476,0,1,3,53.0,4,8,1,1200,1:12.3,1,14,11,3,53,3,3,0,0,37.8,476,0,0.5,9,5,1,1400,1:25.9,0,12,11,3,53,10,8,0,0,37.2,476,+16,0.8,9,3,1,1200,1:12.8,0,12,5,3,54,5,4,0,0,37.7,460,+6,0.9,8,11,0,1400,1:24.9,0,12,12,3,54,11,11,0,0,34.2,454,+4,1.5,10,3,0,1200,1:09.2,0,11,11,3,55,6,5,0,0,34.3,450,+2,0.2
モンテルース,4,17.7,4,5,23,488,+18,1,4,55.0,4,9,1,1200,1:12.2,1,15,2,4,55,1,1,0,0,37.8,470,+2,0.9,9,5,1,1200,1:12.9,1,13,13,4,55,2,3,0,0,37.2,468,-4,0.3,7,8,1,1200,1:13.6,0,16,4,4,55,1,2,0,0,38.4,472,-6,0.7,8,16,1,1400,1:26.7,0,16,15,4,54,11,12,0,0,37.8,478,0,2.1,8,9,1,1400,1:25.6,0,16,1,4,54,4,4,0,0,38.6,478,+10,0.9
ナディア,8,47.4,5,6,3,424,+6,1,4,52.0,9,10,0,1200,1:08.9,0,16,11,4,55,14,13,0,0,33.6,418,+4,0.6,4,8,0,1400,1:23.3,0,16,5,4,55,12,12,0,0,36.5,414,-4,0.9,7,11,0,1200,1:10.0,0,15,2,4,55,15,13,0,0,34.1,418,-2,0.8,7,7,0,1400,1:21.4,0,18,8,4,54,16,16,0,0,33.9,420,+8,1.1,4,11,0,1200,1:10.2,0,18,3,4,52,15,15,0,0,34.4,412,+4,1.3
レッドシャーロット,2,2.6,5,7,11,464,-4,1,4,55.0,7,3,1,1400,1:24.6,1,15,3,4,52,9,8,0,0,37.9,468,+2,0.4,4,2,1,1200,1:12.4,0,15,14,4,52,5,6,0,0,37.4,466,-2,0.5,8,2,1,1200,1:12.8,0,11,11,4,55,7,8,0,0,36.4,468,0,0.1,9,2,1,1200,1:12.6,1,13,3,4,54,10,10,0,0,36.2,468,+2,0.0,9,12,0,1600,1:35.9,0,15,6,4,55,12,13,0,0,34.5,466,0,1.7
ティアドーロ,9,211.5,6,8,0,486,-2,1,5,55.0,8,7,1,1800,1:57.6,0,7,5,5,55,4,5,6,6,42.7,488,+2,3.7,9,7,1,1800,1:56.4,1,9,1,5,55,9,9,9,7,37.8,486,+22,2.1,5,11,0,1600,1:36.2,1,16,16,5,55,12,13,0,0,34.8,464,-23,1.2,-1,1,1,1600,1:45.3,1,8,7,5,54,1,1,1,0,38.7,487,0,-0.6,-1,3,1,1400,1:31.4,0,7,6,5,54,2,2,2,0,38.5,487,+9,0.6
サイモンミラベル,11,14.4,6,9,2,492,+6,1,5,53.0,9,3,1,1200,1:12.8,1,13,6,5,52,1,1,0,0,37.5,486,0,0.4,9,5,1,1200,1:13.0,0,11,2,5,52,2,3,0,0,36.9,486,+8,1.1,10,15,0,1200,1:10.1,0,18,4,5,52,1,2,0,0,36.6,478,-2,1.3,10,9,1,1700,1:48.8,0,14,12,5,55,2,2,3,3,40.7,480,-8,2.8,-1,4,1,1400,1:27.7,2,11,1,5,54,1,1,1,1,38.0,488,+18,0.6
テイエムストーン,13,68.4,7,10,2,472,0,1,3,53.0,9,9,1,1200,1:13.9,1,13,4,3,53,4,4,0,0,38.2,472,+2,1.5,10,13,0,1200,1:09.4,0,18,16,3,52,3,3,0,0,36.2,470,+4,1.0,7,15,1,1400,1:28.0,1,15,6,3,52,1,1,0,0,42.3,466,-6,3.8,7,7,1,1200,1:11.5,2,16,7,3,52,6,5,0,0,37.3,472,+4,1.1,8,1,1,1200,1:14.9,0,12,4,3,54,1,1,0,0,38.7,468,+4,-0.3
