馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウアドリア,9,49.1,1,1,21,504,+18,0,4,59.0,9,5,-1,2970,3:27.1,-1,6,6,4,58,6,6,5,5,13.9,486,+8,2.7,9,8,0,2000,2:03.0,2,8,2,4,54,2,2,2,8,38.5,478,-6,3.1,1,7,1,1700,1:46.2,2,13,2,4,56,6,6,4,3,38.6,484,+4,0.8,1,4,1,1700,1:48.6,0,14,14,4,56,2,3,3,2,39.9,480,+2,0.1,2,4,1,1700,1:48.5,1,10,8,4,56,3,3,2,2,38.3,478,0,0.3
ラハトケレブ,11,8.2,2,2,3,490,-8,0,6,60.0,7,5,-1,3000,3:19.6,-1,14,6,6,60,7,8,8,7,13.3,498,+8,1.2,7,10,1,1900,2:02.4,0,12,10,6,57,11,11,10,11,38.0,490,+4,1.7,3,10,0,1800,1:47.9,0,15,4,6,56,7,6,9,9,35.3,486,+10,0.8,10,9,0,2000,2:00.5,0,13,13,6,57,10,10,10,10,35.3,476,+2,1.1,10,9,0,2000,2:00.6,0,10,1,6,57,3,4,3,2,35.9,474,-10,1.1
マイネルレオーネ,6,17.8,3,3,3,404,-2,0,7,60.0,7,4,-1,3000,3:22.1,-1,14,2,7,60,11,12,7,7,13.5,406,-2,0.7,9,9,-1,2970,3:24.7,-1,11,6,7,60,7,7,8,8,13.8,408,+2,3.1,3,2,-1,2750,3:00.0,-1,14,8,7,60,5,3,2,2,13.1,406,0,0.2,4,4,-1,2850,3:05.8,-1,14,5,7,60,6,3,5,6,13.0,406,+6,2.2,3,7,-1,2750,3:06.2,-1,14,3,7,60,11,11,10,10,13.5,400,+2,2.0
ハイドロフォイル,7,3.8,3,4,3,498,+4,2,6,60.0,7,3,-1,3000,3:21.7,-1,14,6,6,60,3,4,3,3,13.4,494,+2,0.3,7,4,-1,3000,3:21.9,-1,14,5,6,60,9,10,9,9,13.5,492,-6,0.7,7,12,0,2200,2:16.6,1,12,6,6,55,6,7,6,10,37.3,498,-2,2.2,9,8,0,2200,2:15.1,1,10,1,6,55,9,9,2,3,37.8,500,0,0.9,8,4,0,2400,2:25.2,0,8,5,6,55,2,2,2,1,36.9,500,+2,1.0
ソニックセンス,10,128.7,4,5,8,500,+12,0,5,60.0,-1,6,1,1400,1:32.4,1,11,2,5,54,2,2,3,5,41.6,488,-3,2.3,-1,3,1,1500,1:37.7,3,9,2,5,54,7,6,5,4,39.6,491,-2,2.4,-1,11,1,1400,1:33.0,0,12,8,5,54,3,4,9,9,42.9,493,+9,3.3,8,14,1,1400,1:27.5,0,16,9,5,55,13,14,0,0,38.5,484,-1,2.2,-1,3,1,1400,1:27.5,0,10,3,5,57,6,4,3,0,38.6,485,+8,0.4
ワイドリーザワン,14,35.1,4,6,11,462,0,0,7,60.0,6,11,1,1200,1:11.4,0,16,8,7,57,13,11,0,0,36.5,462,+8,1.2,5,11,1,1400,1:25.2,0,16,6,7,57,12,11,0,0,36.1,454,-4,1.2,6,9,1,1200,1:11.7,0,13,3,7,57,12,12,0,0,35.4,458,0,1.8,6,1,1,1200,1:12.5,0,16,9,7,57,15,13,0,0,36.0,458,+4,0.0,6,3,1,1200,1:12.0,1,16,8,7,57,14,12,0,0,36.2,454,0,0.0
マインシャッツ,8,15.1,5,7,7,490,+4,0,6,60.0,6,11,1,1800,1:55.6,0,13,9,6,56,9,9,8,10,38.6,486,-4,2.3,6,14,1,1800,1:53.2,0,16,1,6,54,13,13,15,14,37.8,490,+8,2.3,10,7,1,1700,1:44.5,0,8,5,6,55,8,8,8,7,37.0,482,-2,1.4,7,13,1,1800,1:52.7,0,15,14,6,56,8,8,6,7,39.2,484,+4,3.6,9,9,1,2000,2:04.7,0,16,11,6,55,12,12,10,9,37.3,480,-2,0.8
シゲルシマダイ,4,32.8,5,8,6,528,-8,0,6,60.0,6,8,-1,2880,3:16.8,-1,13,13,6,60,1,2,2,2,13.7,536,+4,3.5,7,5,-1,3000,3:19.2,-1,14,8,6,60,7,8,9,8,13.3,532,-2,0.7,4,2,-1,2850,3:06.7,-1,14,3,6,60,2,2,3,2,13.1,534,+2,0.2,4,2,-1,2850,3:07.2,-1,14,10,6,60,5,5,4,4,13.1,532,+8,0.2,3,3,-1,2770,3:03.2,-1,11,5,6,60,2,2,2,3,13.2,524,+16,0.2
シャイニードラード,12,237.6,6,9,26,508,+10,0,4,59.0,4,14,1,1800,2:00.1,0,15,10,4,56,6,6,13,14,42.4,498,+4,4.7,3,11,1,1700,1:48.5,2,15,13,4,56,10,10,12,12,39.6,494,-6,2.8,5,14,1,1600,1:42.0,0,15,9,4,56,2,2,0,0,40.7,500,-6,3.1,6,15,1,1800,1:59.5,3,16,16,4,56,10,10,13,14,41.7,506,-2,4.1,5,14,1,2100,2:17.8,3,16,10,4,56,8,10,5,5,40.2,508,+2,4.3
サンライズルーク,5,56.1,6,10,14,504,+4,0,4,59.0,3,14,1,1700,1:51.0,0,15,2,4,55,2,2,12,15,42.2,500,-8,4.5,8,13,1,1400,1:27.7,0,16,9,4,55,1,1,0,0,40.1,508,+10,2.5,9,12,0,1200,1:10.2,0,12,12,4,54,2,2,0,0,35.6,498,-8,1.5,8,4,0,1400,1:22.2,0,16,14,4,56,1,1,0,0,35.7,506,+6,0.8,9,13,1,1400,1:28.9,0,13,6,4,53,1,1,0,0,41.1,500,-10,3.2
テイエムリボー,13,139.3,7,11,8,490,+4,0,4,59.0,9,17,0,1600,1:37.1,0,17,2,4,56,10,14,0,0,37.0,486,+6,2.0,10,15,1,1700,1:47.9,0,16,14,4,52,15,15,12,8,40.0,480,-6,3.2,10,9,0,1700,1:41.3,0,10,8,4,54,7,8,2,5,35.9,486,+4,1.8,7,6,0,2000,2:00.4,0,12,12,4,52,10,10,6,8,36.4,482,+6,1.1,7,14,0,1600,1:33.9,0,16,13,4,54,16,15,15,0,34.2,476,-2,0.8
シゲルサツマイモ,1,5.2,7,12,1,494,-10,0,4,59.0,8,3,-1,2910,3:18.1,-1,14,2,4,59,5,4,2,2,13.6,504,+36,1.0,9,4,-1,2970,3:25.1,-1,6,5,4,58,1,1,2,2,13.8,468,+2,0.7,9,3,-1,2970,3:21.8,-1,10,4,4,58,3,3,3,2,13.6,466,+4,0.9,10,6,-1,2860,3:12.0,-1,11,9,4,58,9,9,8,8,13.4,462,-6,1.6,7,8,1,1800,1:55.2,0,16,16,4,56,1,1,1,1,40.6,468,0,1.2
メイショウタンヅツ,2,3.0,8,13,2,474,-4,0,5,60.0,8,4,-1,2910,3:21.5,-1,14,8,5,60,8,7,2,2,13.8,478,+4,0.6,8,2,-1,2910,3:18.6,-1,12,12,5,60,5,2,1,1,13.6,474,+4,0.2,9,2,-1,2970,3:20.5,-1,12,10,5,60,4,4,4,4,13.5,470,+6,1.3,10,2,-1,2860,3:10.4,-1,11,11,5,60,4,3,1,1,13.3,464,-2,0.0,10,2,-1,2860,3:13.7,-1,8,6,5,60,3,2,1,1,13.5,466,-12,0.1
インウィスパーズ,3,8.3,8,14,2,452,-4,0,5,60.0,8,5,-1,2910,3:22.1,-1,14,7,5,60,3,3,6,6,13.9,456,+14,1.2,9,11,0,1200,1:09.6,0,13,13,5,57,11,9,0,0,34.0,442,0,1.1,9,10,0,1600,1:35.0,0,18,17,5,57,11,6,0,0,36.4,442,+2,1.1,7,14,0,1400,1:23.2,0,18,2,5,53,18,18,0,0,35.4,440,0,1.2,9,10,0,1600,1:35.8,0,17,17,5,56,16,15,0,0,33.9,440,+2,0.6
