馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヒーリングマインド,5,6.6,1,1,3,474,-2,0,3,56.0,8,2,0,2000,2:02.5,0,15,8,3,56,7,8,8,4,35.4,476,-8,0.1,9,6,0,1800,1:49.5,0,18,16,3,55,12,14,0,0,36.3,484,+2,1.5,9,3,0,1800,1:49.2,0,8,7,3,55,6,3,0,0,34.9,482,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジュエリーボックス,13,294.5,1,2,2,406,-2,1,3,54.0,7,7,0,1600,1:38.3,0,16,12,3,54,5,4,5,0,34.9,408,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーロトラジェ,2,1.8,2,3,9,456,+2,1,3,54.0,9,2,0,1800,1:48.8,0,10,10,3,54,6,5,0,0,35.0,454,0,0.0,8,7,0,1600,1:37.1,0,11,9,3,54,5,6,0,0,36.0,454,+4,1.2,9,2,0,1600,1:37.1,1,11,11,3,54,6,4,0,0,33.5,450,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トラピッチェ,3,7.3,2,4,2,418,0,1,3,54.0,7,4,0,1600,1:35.7,0,16,15,3,54,8,12,12,0,34.0,418,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフジローズ,10,7.5,3,5,8,510,0,1,3,54.0,9,4,0,1800,1:49.1,0,13,5,3,54,2,3,0,0,35.4,510,+6,1.1,9,3,0,1800,1:48.7,0,10,4,3,54,1,1,0,0,34.9,504,-2,0.3,8,2,0,1800,1:50.1,0,15,5,3,54,2,2,0,0,35.1,506,-2,0.1,8,2,0,1800,1:49.5,0,8,8,3,54,7,7,0,0,35.3,508,+6,0.3,9,4,0,1600,1:37.9,1,11,4,3,54,2,4,0,0,34.3,502,0,1.1
マジックシード,14,248.3,3,6,7,466,-6,1,3,53.0,9,12,0,1600,1:38.3,1,15,2,3,53,1,1,0,0,36.2,472,-4,1.7,9,12,1,1400,1:28.5,0,16,7,3,54,4,3,0,0,39.5,476,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイディアライフ,4,10.0,4,7,1,460,-10,0,3,56.0,8,3,0,1600,1:36.5,1,11,4,3,56,1,1,0,0,36.4,470,+14,0.4,3,5,0,1800,1:49.6,0,16,14,3,55,9,8,4,4,35.5,456,-2,0.4,5,3,0,1600,1:36.9,1,11,3,3,55,3,4,0,0,33.4,458,-8,0.5,8,3,0,2000,2:04.5,0,7,2,3,55,3,3,4,4,36.1,466,+14,0.9,4,2,0,1800,1:51.5,0,8,2,3,54,6,5,0,0,33.7,452,0,0.2
ドゥオンフルール,中止,75.7,4,8,0,460,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブライトホーン,8,142.7,5,9,7,416,-2,1,3,54.0,9,7,0,1400,1:24.8,1,18,9,3,54,13,8,0,0,35.6,418,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイシントドロキ,9,81.8,5,10,0,414,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
