馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ライトオンキュー,1,5.9,1,1,2,504,-2,0,4,57.0,7,1,0,1400,1:20.3,0,18,1,4,56,4,3,0,0,34.1,506,+18,-0.1,5,14,1,1400,1:28.8,0,16,12,4,56,16,16,0,0,38.7,488,-6,3.5,8,4,0,1400,1:23.1,0,8,7,4,56,6,4,0,0,34.2,494,-10,0.6,8,5,0,1600,1:34.8,0,11,5,4,56,4,5,0,0,36.0,504,+10,1.0,9,12,0,1600,1:35.0,0,16,4,4,55,15,14,0,0,34.6,494,-4,1.7
オリエンタルポリス,13,223.6,2,2,0,498,+2,0,6,57.0,8,11,1,1400,1:27.4,1,13,9,6,57,8,8,0,0,37.9,496,0,1.4,8,7,0,1400,1:22.7,0,11,10,6,57,9,8,0,0,34.8,496,-2,1.2,8,9,0,1600,1:36.5,0,13,5,6,57,12,12,0,0,35.3,498,+4,1.4,9,12,1,1800,1:54.9,0,15,15,6,57,15,15,15,12,39.0,494,+2,2.7,7,10,0,1600,1:34.6,0,15,1,6,57,9,12,8,0,34.6,492,+4,1.3
メイショウイサナ,2,15.6,3,3,2,522,-2,0,4,57.0,8,5,0,1400,1:22.2,0,11,6,4,56,7,8,0,0,34.5,524,+2,0.7,9,4,0,1400,1:21.3,0,17,14,4,56,16,15,0,0,34.9,522,+8,0.5,9,9,1,1400,1:23.9,2,15,8,4,55,9,9,0,0,36.7,514,0,1.2,1,6,1,1700,1:46.1,0,14,4,4,54,11,10,12,9,37.9,514,0,0.6,2,13,1,1700,1:47.3,1,14,7,4,54,5,5,6,9,39.2,514,+4,2.6
グランドロワ,10,4.4,4,4,2,496,-2,0,5,57.0,8,2,0,1400,1:21.5,0,11,8,5,57,1,1,0,0,35.1,498,+10,0.0,9,17,0,1400,1:23.3,0,17,10,5,57,3,5,0,0,38.1,488,-4,2.5,6,9,0,1200,1:09.0,0,16,9,5,57,2,3,0,0,35.4,492,+4,0.5,8,4,0,1400,1:21.8,0,15,13,5,57,1,1,0,0,35.0,488,+4,0.6,9,1,0,1400,1:23.0,1,17,3,5,57,1,1,0,0,36.5,484,+6,-0.8
キラーコンテンツ,4,4.5,4,5,11,488,+14,0,5,57.0,5,10,0,1400,1:22.5,0,17,9,5,57,5,5,0,0,34.0,474,-12,1.2,8,5,0,1200,1:08.9,0,18,12,5,57,8,8,0,0,33.8,486,0,0.4,9,2,0,1400,1:21.0,0,15,3,5,57,2,3,0,0,34.8,486,+6,0.1,10,1,0,1200,1:07.8,0,18,7,5,57,5,3,0,0,33.9,480,+2,-0.2,9,5,0,1400,1:21.1,0,17,5,5,57,11,11,0,0,34.1,478,-8,0.6
イノバティブ,11,35.2,5,6,2,460,-10,0,5,57.0,6,9,0,1600,1:35.0,0,16,2,5,57,10,3,4,0,35.3,470,+16,0.4,9,13,0,1400,1:22.8,0,17,15,5,57,17,16,0,0,36.1,454,0,2.0,9,14,0,1200,1:09.7,0,16,14,5,57,14,10,0,0,34.5,454,-10,0.9,8,17,0,1200,1:09.7,0,18,10,5,57,17,16,0,0,33.9,464,0,1.2,2,8,0,1200,1:10.3,2,16,10,5,57,11,6,0,0,35.4,464,0,0.4
ティルナノーグ,9,23.1,5,7,11,480,+8,2,7,57.0,8,6,0,1400,1:22.1,0,15,12,7,57,13,13,0,0,33.8,472,0,0.9,5,9,0,1400,1:22.3,0,10,4,7,57,10,9,0,0,33.3,472,+12,1.2,4,5,0,1400,1:20.4,0,17,16,7,57,11,11,0,0,34.3,460,0,0.2,5,6,0,1400,1:21.3,0,18,6,7,55,13,12,0,0,34.1,460,+2,0.7,8,9,0,1800,1:48.6,0,13,2,7,57,1,1,0,0,36.9,458,-2,1.2
ヴェゼール,12,89.0,6,8,0,560,-6,0,6,57.0,7,9,0,1600,1:36.5,0,10,6,6,57,2,2,2,0,35.0,566,+14,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,1600,1:34.7,0,11,1,6,57,5,6,5,0,35.8,552,+10,1.6,7,12,0,1400,1:21.4,0,15,5,6,57,10,10,0,0,34.5,542,-20,1.5,8,4,0,1600,1:35.4,0,11,2,6,57,8,6,0,0,33.6,562,+4,0.3
ベルカプリ,5,39.9,6,9,1,472,-2,1,5,55.0,8,7,0,1600,1:36.5,0,10,5,5,53,2,3,0,0,35.5,474,+10,1.0,7,13,0,1600,1:38.3,1,13,5,5,53,9,13,13,0,37.9,464,+8,4.1,9,17,0,1400,1:22.3,0,18,1,5,52,4,6,0,0,36.2,456,-8,1.2,7,13,0,1200,1:08.7,0,18,12,5,52,7,9,0,0,33.9,464,+2,1.1,8,1,0,1400,1:23.3,2,11,5,5,53,1,1,0,0,34.6,462,+2,0.0
ガゼボ,3,4.5,7,10,7,534,+2,0,4,57.0,9,6,0,1400,1:21.5,0,17,13,4,56,7,7,0,0,35.9,532,+8,0.7,8,2,0,1400,1:21.4,0,15,2,4,56,9,9,0,0,33.9,524,+4,0.2,6,6,0,1200,1:08.4,0,13,1,4,55,7,8,0,0,33.6,520,-10,0.5,10,5,0,1200,1:07.4,0,12,2,4,53,5,4,0,0,34.5,530,+10,0.3,9,1,0,1200,1:08.7,0,12,3,4,52,9,7,0,0,33.6,520,+12,0.0
