馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ノクターンノーツ,1,4.8,1,1,3,490,-6,1,2,54.0,9,4,0,1600,1:34.2,0,12,10,2,54,3,2,0,0,34.3,496,+4,0.4,10,6,1,1700,1:51.3,0,16,8,2,54,6,7,7,7,40.9,492,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカパンサー,7,30.6,2,2,2,446,-2,0,2,55.0,9,11,0,1400,1:23.7,0,12,5,2,54,11,11,0,0,36.0,448,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フラミンゴフライト,2,5.1,3,3,6,486,+2,1,2,54.0,10,5,1,1000,1:00.1,1,12,1,2,54,10,9,0,0,35.8,484,-2,1.5,7,4,0,1400,1:24.5,2,13,6,2,54,6,3,0,0,35.9,486,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモジェミラ,9,76.6,3,4,2,464,-2,1,2,54.0,9,10,0,1400,1:23.4,0,12,7,2,54,11,11,0,0,35.7,466,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アズマオウ,8,240.4,4,5,1,468,+6,0,2,52.0,9,11,0,1600,1:36.1,0,14,7,2,51,12,10,0,0,35.8,462,-8,1.8,10,13,1,1700,1:50.8,3,16,7,2,51,9,11,15,15,40.5,470,-8,2.9,10,14,1,1700,1:55.0,0,16,3,2,53,16,16,16,15,42.0,478,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リリーミニスター,11,87.2,4,6,12,464,-8,2,2,55.0,7,14,1,1400,1:31.1,2,16,3,2,54,12,12,0,0,40.5,472,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブレナイ,中止,76.7,5,7,2,460,+4,1,2,53.0,9,7,0,1600,1:37.5,0,9,5,2,53,2,2,0,0,38.1,456,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リレーションシップ,10,16.8,5,8,2,490,-10,0,2,55.0,9,13,1,1800,2:01.6,0,13,6,2,54,7,6,6,6,44.0,500,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オウケンラブキセキ,5,3.5,6,9,2,474,-2,1,2,54.0,9,2,1,1400,1:27.0,1,11,7,2,54,3,3,0,0,39.7,476,+4,0.1,4,3,0,1400,1:23.3,0,18,15,2,54,2,2,0,0,36.5,472,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マサハヤアン,6,16.0,6,10,2,446,-4,1,2,54.0,9,3,1,1400,1:27.1,1,11,6,2,54,5,5,0,0,39.6,450,-4,0.2,10,10,0,1200,1:12.5,0,12,3,2,54,5,5,0,0,37.8,454,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
