馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ハーメティキスト,6,2.7,1,1,8,454,+4,0,3,55.0,1,1,0,2000,2:00.4,0,12,5,3,54,3,3,4,2,35.8,450,0,-0.7,5,5,0,1600,1:37.0,2,16,14,3,54,13,12,0,0,35.8,450,+2,1.2,6,3,0,1800,1:51.9,0,11,4,3,56,9,8,8,7,34.4,448,+2,0.2,6,1,0,1800,1:49.2,0,16,5,3,55,15,15,7,3,35.3,446,-6,-0.4,5,4,0,1600,1:37.3,0,18,5,3,55,10,9,0,0,33.6,452,0,0.5
ブラヴァス,4,3.4,2,2,6,486,+2,0,3,55.0,1,1,0,2000,2:03.6,1,16,4,3,54,7,8,10,6,36.8,484,+16,-0.3,8,8,0,2000,2:02.7,0,8,4,3,56,2,2,2,2,36.4,468,-6,2.0,9,2,0,2000,2:01.6,0,7,4,3,55,6,6,6,6,34.8,474,-2,0.2,8,1,0,2000,2:02.3,0,8,5,3,55,2,2,2,2,37.7,476,+12,-0.2,7,3,0,2000,2:06.6,2,10,10,3,54,4,4,3,3,34.8,464,0,0.5
ショウナンバルディ,5,14.9,3,3,2,436,-2,0,3,55.0,9,9,0,2400,2:27.0,0,9,6,3,53,1,1,1,1,36.9,438,0,2.1,9,2,0,2000,2:01.1,0,8,7,3,54,1,1,1,1,34.8,438,+6,0.1,7,1,0,2000,2:02.2,2,11,6,3,54,1,1,1,1,35.7,432,-6,-0.1,9,7,0,2000,2:03.5,1,11,3,3,55,2,2,2,2,35.7,438,-6,0.9,9,1,0,1800,1:47.4,0,18,11,3,55,1,1,0,0,35.9,444,0,-0.4
マイネルズイーガー,2,55.7,4,4,23,526,+16,0,5,57.0,5,5,0,2000,2:02.2,0,8,2,5,57,1,1,1,0,34.2,510,0,0.5,6,13,0,2000,2:00.5,0,16,3,5,54,1,1,1,2,35.7,510,0,1.1,6,8,0,1800,1:50.5,0,11,7,5,57,1,1,1,1,36.5,510,0,0.6,10,1,0,1800,1:47.5,0,15,12,5,57,1,1,1,1,36.9,510,-6,-0.4,10,2,0,1800,1:48.4,1,16,9,5,57,2,2,2,1,36.1,516,-18,0.2
ハギノカエラ,3,20.8,5,5,12,438,+12,1,6,55.0,3,1,0,2000,2:01.7,1,13,11,6,55,12,11,9,3,35.8,426,0,-0.4,3,2,0,2000,2:01.4,1,13,10,6,55,12,12,8,5,36.6,426,+6,0.5,8,3,0,2000,2:01.2,0,10,4,6,55,9,9,7,7,33.8,420,+4,0.3,3,2,0,2000,2:00.6,0,14,12,6,55,14,14,14,13,34.3,416,+4,0.5,6,7,0,2000,2:03.4,0,10,9,6,55,6,7,2,2,36.0,412,-4,1.0
コパカティ,7,7.9,6,6,3,464,-2,1,3,53.0,9,3,0,1800,1:45.8,0,8,3,3,52,7,7,0,0,33.7,466,-6,0.5,2,1,0,2000,2:01.9,0,12,2,3,52,9,9,9,10,36.1,472,+8,-0.2,2,1,0,1800,1:49.9,1,16,8,3,54,8,8,6,4,35.9,464,0,-0.2,8,6,0,1400,1:21.5,0,18,6,3,54,9,9,0,0,34.5,464,-8,0.6,9,8,0,1400,1:23.1,0,18,16,3,54,9,7,0,0,34.9,472,0,0.5
アールスター,1,3.5,7,7,8,510,-6,0,4,57.0,10,1,0,2000,1:59.4,0,11,11,4,57,8,6,2,2,34.9,516,+6,-0.3,7,2,0,2000,2:02.7,1,7,5,4,57,4,4,4,4,33.7,510,+2,0.2,9,2,0,2200,2:13.2,0,10,2,4,57,2,2,2,2,36.1,508,+4,0.4,4,2,0,2000,2:01.4,2,8,7,4,57,2,2,0,0,35.4,504,-6,0.0,7,2,0,2200,2:11.3,0,8,3,4,56,3,3,3,2,35.0,510,-4,0.1
サイモンサーマル,8,264.9,7,8,1,498,-2,2,4,57.0,8,6,0,1800,1:48.3,0,8,6,4,52,4,6,0,0,35.1,500,+16,1.0,10,12,1,1700,1:47.1,0,16,6,4,57,12,12,12,13,39.6,484,0,2.3,9,12,0,2000,2:03.3,0,12,9,4,57,11,11,10,11,37.2,484,-6,2.6,9,8,0,1600,1:37.6,1,8,3,4,57,6,6,0,0,35.3,490,0,1.4,9,12,0,1800,1:50.0,0,12,8,4,53,12,12,0,0,37.6,490,+2,3.4
インターセクション,10,22.0,8,9,8,498,+10,0,4,57.0,10,6,0,1800,1:49.7,0,10,5,4,57,5,5,5,6,35.5,488,+2,2.2,10,4,0,1800,1:46.2,0,14,12,4,54,8,8,7,4,34.9,486,-4,0.5,9,11,0,2000,2:07.3,0,11,6,4,57,8,9,8,4,36.5,490,+2,2.6,10,1,0,1800,1:49.8,0,14,3,4,57,9,6,5,3,34.7,488,+8,0.0,8,12,0,1800,1:47.5,0,17,7,4,55,12,13,0,0,34.6,480,-4,1.3
モンファロン,9,170.3,8,10,10,474,+14,0,4,57.0,1,7,0,1800,1:47.3,0,13,4,4,53,10,10,12,8,35.1,460,-10,0.6,2,10,0,1200,1:10.3,1,15,9,4,53,11,11,0,0,35.4,470,+4,0.8,2,8,0,1200,1:09.4,0,10,13,4,57,6,8,0,0,35.2,466,+2,0.8,5,7,0,1600,1:33.4,0,7,6,4,57,2,2,0,0,35.1,464,-4,0.8,4,14,1,1200,1:13.2,0,14,1,4,57,9,11,0,0,38.1,468,-6,1.9
