馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッツゴードンキ,2,6.0,1,1,15,506,+4,1,7,54.0,8,5,1,1200,1:11.0,0,16,13,7,55,11,11,0,0,36.0,502,+12,0.6,6,5,0,1200,1:08.6,1,16,10,7,55,13,11,0,0,34.3,490,-8,0.3,1,5,0,1200,1:10.2,1,16,6,7,55,9,9,0,0,35.5,498,+2,0.8,5,6,0,1600,1:32.7,1,18,1,7,55,6,6,0,0,33.9,496,-4,0.4,7,2,0,1200,1:08.5,0,18,8,7,55,8,6,0,0,34.6,500,+8,0.0
ヤングマンパワー,16,59.3,1,2,2,528,-10,0,7,56.0,5,10,0,1600,1:32.5,0,15,9,7,57,3,2,0,0,35.1,538,-2,0.6,6,16,0,2000,2:01.3,0,16,10,7,57,4,5,4,11,37.1,540,+6,2.1,5,15,0,1600,1:33.0,0,18,10,7,56,7,9,0,0,34.6,534,+4,1.3,6,8,0,1600,1:32.8,0,15,9,7,57,7,5,2,0,34.4,530,-8,0.4,4,4,0,1600,1:32.0,0,15,14,7,57,4,5,0,0,34.2,538,+18,0.4
ロジクライ,3,5.5,2,3,2,518,-4,0,6,56.0,5,9,0,1600,1:32.5,0,15,10,6,57,2,2,0,0,35.1,522,+4,0.6,8,14,0,1600,1:33.9,0,18,7,6,57,2,2,0,0,34.9,518,+4,0.6,5,1,0,1600,1:31.7,0,18,8,6,56,2,2,0,0,33.9,514,+2,-0.3,6,3,0,1600,1:32.6,0,15,2,6,56,6,6,4,0,34.1,512,-4,0.2,7,2,0,1600,1:32.4,0,16,12,6,56,4,4,4,0,34.9,516,+10,0.1
タイムトリップ,11,23.2,2,4,4,504,-2,0,5,56.0,8,1,0,1400,1:22.2,1,14,4,5,57,10,10,0,0,34.3,506,+6,0.0,9,4,0,1400,1:21.6,0,18,15,5,56,18,17,0,0,34.8,500,0,0.2,8,6,0,1400,1:21.4,0,14,11,5,57,2,2,0,0,34.4,500,0,0.4,3,8,0,1200,1:07.5,0,16,3,5,57,9,9,0,0,34.1,500,-4,0.4,4,4,0,1000,0:55.3,1,16,2,5,54,0,0,0,0,32.7,504,+4,0.4
ラインスピリット,8,84.8,3,5,3,446,-4,0,8,56.0,8,14,0,1200,1:09.6,0,18,6,8,56,2,2,0,0,35.7,450,+4,1.3,9,10,0,1400,1:22.5,1,16,9,8,57,2,2,0,0,36.1,446,+2,1.4,6,3,0,1200,1:08.4,1,16,1,8,57,3,4,0,0,35.0,444,+2,0.1,9,5,0,1200,1:09.2,2,15,8,8,56,3,3,0,0,35.3,442,+2,0.4,4,5,0,1000,0:54.6,0,17,6,8,57,0,0,0,0,32.4,440,+2,0.8
スターオブペルシャ,9,11.7,3,6,8,520,+2,2,6,56.0,9,3,0,1400,1:21.5,1,16,5,6,57,11,11,0,0,34.5,518,+4,0.4,5,3,0,1400,1:20.4,0,16,1,6,57,10,4,0,0,33.8,514,+2,0.2,4,1,0,1400,1:20.7,0,18,10,6,56,8,8,0,0,35.4,512,+10,0.0,1,5,0,1200,1:10.2,1,16,2,6,56,11,13,0,0,35.3,502,-4,0.8,4,8,0,1600,1:32.9,0,15,3,6,56,2,2,0,0,35.5,506,+4,1.3
リライアブルエース,10,33.7,4,7,2,502,+8,0,6,56.0,5,7,0,1600,1:32.5,0,15,13,6,56,10,11,0,0,33.7,494,-16,0.6,8,12,0,1600,1:35.4,0,17,10,6,54,10,9,0,0,35.1,510,+20,0.5,4,6,0,1600,1:32.2,0,15,6,6,56,11,10,0,0,33.8,490,-4,0.6,7,3,0,1600,1:32.6,0,16,4,6,54,13,13,15,0,34.2,494,+8,0.3,5,6,0,1400,1:19.7,0,18,8,6,56,11,10,0,0,33.3,486,-4,0.2
コウエイタケル,12,323.4,4,8,1,502,-2,0,8,56.0,8,9,0,1600,1:35.7,0,12,4,8,56,7,7,0,0,34.5,504,+2,0.5,8,10,0,1200,1:09.7,0,12,9,8,56,4,4,0,0,35.3,502,-2,0.6,6,9,0,1200,1:07.9,0,16,10,8,56,10,12,0,0,34.3,504,-2,0.9,9,6,0,1200,1:09.0,0,15,8,8,55,6,6,0,0,34.9,506,+2,0.5,8,5,0,1200,1:08.4,0,18,5,8,56,7,6,0,0,33.7,504,0,0.4
ダイメイフジ,17,18.6,5,9,5,522,-4,0,5,56.0,8,7,0,1200,1:09.3,0,12,2,5,57,4,4,0,0,34.9,526,+2,0.2,9,4,0,1400,1:21.7,1,16,1,5,57,7,5,0,0,34.9,524,+16,0.6,6,1,0,1200,1:08.1,0,11,4,5,56,5,5,0,0,33.6,508,-10,0.0,8,13,0,1200,1:08.7,0,18,11,5,56,7,12,0,0,33.8,518,+4,0.7,7,11,0,1600,1:33.8,0,16,9,5,56,7,7,9,0,35.9,514,+6,1.5
アドマイヤゴッド,14,268.2,5,10,9,498,-4,0,7,56.0,9,10,0,1200,1:09.3,0,15,15,7,55,12,13,0,0,34.5,502,+6,0.8,8,8,0,1200,1:08.7,0,18,11,7,55,9,9,0,0,34.5,496,+4,0.5,9,8,0,1200,1:09.3,2,15,3,7,56,11,9,0,0,34.9,492,-4,0.5,1,8,0,1200,1:08.8,0,10,2,7,55,8,8,0,0,34.4,496,+4,0.5,2,4,0,1200,1:07.8,0,16,14,7,56,13,13,0,0,33.4,492,0,0.2
