馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スマートカルロス,5,19.7,1,1,12,488,+14,0,7,60.0,3,1,-1,2770,3:01.5,-1,14,14,7,60,3,3,3,2,13.1,474,-6,-0.2,4,3,-1,2850,3:06.2,-1,14,7,7,60,3,3,3,3,13.1,480,+4,1.3,6,4,-1,2880,3:14.7,-1,9,2,7,60,1,1,1,2,13.5,476,+8,1.1,4,12,-1,2850,3:08.5,-1,14,14,7,60,9,10,11,12,13.2,468,-8,4.4,7,5,-1,3000,3:22.2,-1,10,9,7,60,2,2,2,2,13.5,476,+4,3.1
ヤマニンシルフ,4,7.1,2,2,1,460,+2,0,6,60.0,7,3,-1,3330,3:38.8,-1,14,12,6,60,9,9,6,6,13.1,458,+2,1.3,3,5,-1,3350,3:42.3,-1,14,7,6,60,2,2,3,5,13.3,456,+4,1.8,4,3,-1,3250,3:33.7,-1,9,1,6,60,6,5,5,4,13.2,452,0,0.3,8,3,-1,3170,3:37.7,-1,7,2,6,60,4,4,4,4,13.7,452,0,1.2,9,1,-1,2970,3:19.2,-1,12,5,6,60,1,1,1,1,13.4,452,+4,-1.3
コウユーヌレエフ,7,3.3,3,3,11,502,+18,0,5,60.0,5,1,-1,3000,3:22.4,-1,14,8,5,60,1,1,1,1,13.5,484,-8,-1.6,3,3,-1,2750,3:02.3,-1,11,8,5,60,3,3,2,2,13.3,492,+6,0.4,8,13,1,1800,1:52.6,1,13,1,5,57,6,6,7,9,38.2,486,+9,2.2,-1,1,1,1400,1:28.0,0,10,8,5,56,5,5,5,3,36.8,477,0,-0.1,-1,1,1,1400,1:28.2,0,9,1,5,54,6,5,2,1,37.5,477,+1,-0.8
メイショウオトコギ,2,3.9,4,4,2,516,-2,2,1,61.0,8,3,-1,3170,3:36.0,-1,8,8,10,60,4,4,4,3,13.6,518,+12,3.4,8,1,-1,3170,3:34.3,-1,11,10,10,60,4,4,3,2,13.5,506,+6,-0.4,10,4,-1,2860,3:11.6,-1,10,8,10,60,4,4,4,4,13.4,500,-6,2.5,7,4,-1,3300,3:36.8,-1,14,13,10,60,2,2,2,1,13.1,506,+12,1.0,5,4,-1,3100,3:26.6,-1,10,2,10,60,4,5,6,6,13.3,494,+4,3.3
ミュートエアー,1,15.8,5,5,3,464,-2,0,6,61.0,7,8,-1,3330,3:40.6,-1,14,4,6,62,2,2,2,2,13.2,466,+8,2.1,4,8,-1,3250,3:33.5,-1,13,1,6,60,3,5,9,10,13.1,458,0,2.1,3,3,-1,3380,3:50.1,-1,9,2,6,61,1,1,1,1,13.6,458,-4,0.8,5,7,-1,3110,3:27.2,-1,11,4,6,60,3,3,4,4,13.3,462,+4,1.9,3,1,-1,2750,3:01.3,-1,14,12,6,60,2,2,2,1,13.2,458,-2,-1.7
ニホンピロボーラー,10,76.3,5,6,3,520,0,0,6,60.0,7,11,-1,3330,3:41.9,-1,14,8,6,60,4,4,3,3,13.3,520,+6,3.4,9,14,1,1800,1:55.6,0,15,6,6,54,11,12,13,15,39.6,514,+6,3.4,9,1,-1,2970,3:24.4,-1,6,2,6,60,2,2,1,1,13.8,508,+8,-0.1,9,9,-1,2970,3:23.5,-1,14,5,6,60,2,1,1,3,13.7,500,-6,2.3,9,4,-1,2970,3:20.1,-1,14,6,6,60,1,1,1,2,13.5,506,0,0.7
メイショウヒカル,8,21.8,6,7,2,484,0,0,5,60.0,8,4,-1,3170,3:36.0,-1,8,1,5,59,3,3,3,3,13.6,484,+10,3.4,5,8,-1,3110,3:27.4,-1,11,8,5,59,4,3,4,3,13.3,474,+2,2.5,4,5,-1,2850,3:08.5,-1,12,7,5,60,1,1,1,1,13.2,472,0,0.4,8,1,-1,2910,3:16.4,-1,11,2,5,60,1,1,1,1,13.5,472,+4,-0.2,9,6,-1,2970,3:24.1,-1,10,9,5,60,3,4,5,6,13.7,468,0,3.2
ウインレーベン,3,10.6,6,8,11,474,0,0,8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-1,2850,3:08.4,-1,12,12,8,60,3,3,3,4,13.2,460,-8,0.3,8,5,-1,3170,3:38.6,-1,7,6,8,60,1,2,5,5,13.8,468,+16,2.1,10,2,-1,2860,3:11.4,-1,8,4,8,60,1,1,1,1,13.4,452,-12,0.2,7,5,-1,3300,3:36.9,-1,14,5,8,60,2,3,3,3,13.1,464,+4,1.1
ユアーザワン,9,203.0,7,9,4,500,-2,0,7,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1,1900,2:05.1,0,12,2,7,57,9,9,10,11,40.9,476,-16,3.8,3,11,-1,2750,3:05.5,-1,14,4,7,60,9,8,11,11,13.5,492,+4,2.0,3,1,-1,2770,3:05.6,-1,12,10,7,60,5,3,1,1,13.4,488,0,-0.9,9,8,-1,2970,3:25.1,-1,13,6,7,60,8,8,8,8,13.8,488,-8,3.0
シゲルゴリラ,11,58.8,7,10,55,472,-6,0,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,3000,3:18.6,-1,14,6,5,59,4,4,3,2,13.2,478,+6,-1.2,7,5,-1,3000,3:18.7,-1,14,1,5,58,12,11,8,9,13.2,472,+2,0.8,3,5,-1,2770,3:02.2,-1,14,1,5,58,5,4,2,2,13.2,470,-4,0.9,4,4,-1,2850,3:09.8,-1,14,8,5,58,4,6,6,5,13.3,474,+12,0.6
