馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ザダル,13,14.9,1,1,4,480,-12,0,3,57.0,6,3,0,2200,2:11.9,2,18,1,3,56,5,6,5,7,35.8,492,+10,0.4,5,1,0,2000,1:58.3,0,14,4,3,56,5,6,6,0,33.7,482,-2,0.0,6,1,0,2000,2:01.2,0,10,10,3,56,5,5,6,4,34.8,484,-2,0.0,6,1,0,1600,1:37.4,0,16,4,3,56,1,1,1,0,34.8,486,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニシノデイジー,9,6.0,1,2,4,492,+4,0,3,57.0,6,5,0,2200,2:12.1,2,18,12,3,56,16,16,15,14,35.0,488,+2,0.6,5,5,0,2400,2:23.1,0,18,9,3,57,13,12,11,9,34.3,486,0,0.5,6,17,0,2000,2:00.1,0,18,8,3,57,10,10,10,10,35.9,486,-10,2.0,6,4,0,2000,2:03.7,2,10,2,3,56,4,5,4,2,37.1,496,+6,0.4,6,3,0,2000,2:01.9,0,13,1,3,55,4,4,6,9,35.3,490,+4,0.3
カリボール,18,52.4,2,3,1,490,0,0,3,57.0,8,1,0,1800,1:47.3,0,8,3,3,55,7,6,0,0,33.9,490,+4,-0.1,9,2,0,1800,1:45.0,0,7,2,3,54,4,4,0,0,33.0,486,+6,0.3,8,1,0,1800,1:47.3,0,7,7,3,56,7,7,0,0,33.2,480,-4,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1800,1:48.0,0,12,5,3,56,5,5,0,0,35.3,484,-6,-0.1
ユニコーンライオン,15,53.0,2,4,3,526,+10,0,3,57.0,9,5,0,2400,2:27.8,0,8,2,3,56,5,5,6,6,32.7,516,+6,1.0,2,1,0,2000,2:01.7,0,11,5,3,54,3,3,4,3,35.0,510,-4,0.0,2,1,0,1800,1:48.9,0,11,6,3,54,2,2,2,2,35.1,514,-20,-0.3,9,5,0,1600,1:34.3,0,18,15,3,56,2,3,0,0,34.2,534,-4,0.1,6,11,0,1800,1:48.8,0,16,3,3,56,13,12,13,15,35.4,538,-6,1.0
ワールドプレミア,1,6.5,3,5,3,484,+12,0,3,57.0,9,3,0,2400,2:27.5,0,8,8,3,56,7,7,6,6,32.3,472,-2,0.7,9,2,0,2000,2:02.6,1,10,4,3,56,7,7,7,7,35.2,474,-2,0.5,8,1,0,1800,1:47.3,0,8,1,3,56,3,4,0,0,36.1,476,+12,-0.2,8,3,0,2000,2:02.2,0,9,2,3,55,6,6,7,8,34.5,464,-8,0.7,8,1,0,1800,1:48.0,0,13,9,3,55,8,7,0,0,34.9,472,0,0.0
ディバインフォース,4,164.8,3,6,8,448,+2,0,3,57.0,1,5,0,2600,2:42.5,0,11,8,3,53,11,11,11,10,36.1,446,-2,0.2,2,1,0,2600,2:42.4,0,10,9,3,54,10,9,9,6,35.3,448,+8,-0.3,5,13,0,2400,2:26.4,1,16,10,3,56,15,15,15,15,35.2,440,-2,1.4,9,1,0,2400,2:32.1,0,10,3,3,56,9,9,8,5,34.4,442,-6,0.0,9,2,0,2400,2:26.5,0,12,4,3,56,7,7,9,7,34.2,448,-2,0.2
ヒシゲッコウ,10,9.6,4,7,11,484,-2,0,3,57.0,1,1,0,2600,2:39.4,0,9,1,3,54,7,8,8,6,35.8,486,+6,-0.3,2,1,0,2000,2:02.7,1,9,1,3,54,8,8,8,8,34.3,480,-10,-0.2,5,3,0,2000,1:58.6,0,14,1,3,56,12,12,11,0,33.5,490,+6,0.3,6,1,0,2000,2:02.4,0,16,8,3,56,11,10,9,7,35.1,484,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メロディーレーン,5,65.7,4,8,2,340,+2,1,3,55.0,9,1,0,2600,2:37.1,0,10,10,3,49,7,7,9,7,35.1,338,+2,-0.4,7,13,0,2000,2:02.2,1,15,14,3,49,14,14,14,14,35.4,336,-4,1.4,9,1,0,2400,2:28.8,1,13,10,3,51,11,11,12,11,35.7,340,+4,-1.5,8,3,0,2400,2:27.6,0,14,8,3,51,11,10,13,11,34.2,336,-2,0.6,8,6,0,2000,2:02.2,0,14,5,3,51,10,10,13,13,35.1,338,+2,1.0
ヴァンケドミンゴ,17,187.5,5,9,4,462,+6,0,3,57.0,6,3,0,2000,1:58.5,0,12,4,3,54,8,8,8,8,34.7,456,+2,0.1,3,1,0,1800,1:49.1,1,15,14,3,54,13,12,11,11,36.1,454,-4,-0.1,3,1,0,1800,1:48.3,0,13,5,3,54,7,9,9,8,35.4,458,-2,0.0,8,10,0,2200,2:13.4,0,14,2,3,56,10,9,9,9,36.1,460,-2,1.5,6,4,0,1800,1:49.3,0,10,1,3,56,7,6,6,4,34.5,462,0,0.1
カウディーリョ,8,68.0,5,10,9,434,-14,0,3,57.0,1,1,0,2000,2:01.1,0,14,12,3,54,5,4,5,3,34.6,448,+8,0.0,5,11,0,2400,2:26.2,1,16,11,3,56,10,11,11,11,35.7,440,-4,1.2,6,1,0,2200,2:14.4,0,8,3,3,56,7,7,7,3,34.1,444,+20,0.0,5,7,0,1800,1:49.4,0,10,8,3,55,9,9,7,0,33.0,424,-2,0.8,1,1,0,1800,1:52.0,1,14,12,3,54,3,3,3,2,34.6,426,0,-0.2
