馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ルベリエ,3,11.3,1,1,0,406,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジャスパーマリン,15,158.8,1,2,19,456,+10,1,3,54.0,5,10,0,1600,1:37.7,1,18,5,3,52,8,8,0,0,34.7,446,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラシェーラ,2,7.2,2,3,5,444,-2,1,3,54.0,8,4,0,1600,1:36.4,0,15,6,3,54,11,11,0,0,35.3,446,-6,0.4,9,6,0,1600,1:37.1,1,15,13,3,54,11,10,0,0,34.5,452,+2,0.5,9,2,0,1600,1:34.9,0,12,4,3,54,6,6,0,0,34.1,450,-2,0.3,8,5,0,1400,1:24.0,0,18,11,3,54,9,9,0,0,36.2,452,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サウンドカナロア,14,120.4,2,4,5,460,+8,0,3,56.0,7,10,0,2000,2:04.9,0,18,6,3,56,2,2,4,3,36.4,452,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイマーベラスワン,12,31.4,3,5,2,414,+8,1,3,54.0,10,3,0,1200,1:11.0,1,18,4,3,54,8,7,0,0,35.6,406,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングオブコージ,1,6.2,3,6,2,474,-8,0,3,56.0,8,2,0,1600,1:36.1,0,16,8,3,56,11,12,0,0,36.2,482,+6,0.2,9,6,1,1400,1:27.2,0,13,5,3,55,4,6,0,0,39.2,476,-6,1.0,8,6,1,1200,1:13.9,1,14,3,3,55,14,14,0,0,36.6,482,-4,0.8,5,5,0,1400,1:24.3,0,18,1,3,55,3,3,0,0,34.6,486,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エスキシータ,10,40.0,4,7,15,480,-2,1,3,51.0,8,5,0,1800,1:50.5,0,8,6,3,54,7,8,0,0,34.8,482,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プロム,7,14.6,4,8,7,488,-2,1,3,54.0,8,14,1,1800,1:59.5,0,16,6,3,54,8,8,7,8,41.6,490,-2,4.8,8,7,0,1400,1:22.7,0,18,18,3,54,2,2,0,0,35.9,492,+4,0.8,8,2,0,1600,1:36.6,0,14,9,3,54,5,4,0,0,36.2,488,+8,0.2,8,2,0,1400,1:22.4,0,10,3,3,54,3,3,0,0,36.4,480,0,0.1,9,3,0,1800,1:48.8,0,8,8,3,54,1,1,0,0,35.5,480,0,1.1
ゼットマリオン,中止,68.1,5,9,0,476,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボマイェ,5,1.8,5,10,2,524,+4,0,3,56.0,5,2,0,1600,1:36.1,0,16,16,3,56,11,10,0,0,34.0,520,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドアトゥブリス,13,245.1,6,11,19,420,-12,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1600,1:36.8,0,11,8,3,52,11,10,0,0,35.3,432,-2,1.9,9,8,0,1400,1:25.2,2,14,4,3,54,11,10,0,0,36.9,434,0,2.0,9,5,0,1400,1:22.8,0,11,8,3,54,7,7,0,0,35.9,434,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウオウギ,6,57.7,6,12,16,426,+6,1,3,54.0,8,6,0,1600,1:35.4,0,16,1,3,54,4,4,0,0,35.5,420,0,0.7,8,6,0,1400,1:23.1,0,18,14,3,54,6,6,0,0,35.8,420,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イルフェソレイユ,9,251.8,7,13,0,436,0,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
