馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ワンダークラッシー,3,21.0,1,1,6,460,-18,0,3,56.0,9,14,1,1200,1:15.1,1,16,4,3,56,14,15,0,0,37.8,478,-2,2.3,8,10,1,1200,1:16.6,0,14,13,3,56,6,5,0,0,39.4,480,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヘニーオーザ,4,4.8,1,2,2,530,-2,0,3,56.0,9,3,1,1200,1:14.5,0,16,15,3,56,5,4,0,0,38.0,532,-2,1.1,9,3,1,1200,1:13.6,1,15,11,3,56,5,5,0,0,36.8,534,-6,0.9,9,4,1,1200,1:14.5,1,16,9,3,56,7,7,0,0,37.8,540,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フォリオール,2,1.7,2,3,2,528,-2,0,3,56.0,9,2,1,1400,1:26.3,1,16,1,3,56,4,3,0,0,38.9,530,+4,0.2,7,3,1,1400,1:26.3,0,16,13,3,53,3,3,0,0,39.5,526,-4,0.2,8,7,1,1800,1:56.8,0,9,4,3,56,5,5,5,7,40.8,530,-8,1.7,8,6,1,1800,1:57.0,1,13,10,3,56,12,12,10,9,40.5,538,-4,2.0,8,11,1,1800,1:58.8,0,12,11,3,56,12,12,11,12,41.2,542,0,3.6
エールジョリー,15,255.6,2,4,3,432,-10,1,3,51.0,-1,4,1,1400,1:30.2,0,10,2,3,54,9,7,6,0,40.0,442,+18,2.3,8,10,1,1200,1:15.1,0,16,9,3,54,9,11,0,0,38.3,424,-2,1.9,8,13,0,1600,1:38.1,0,18,7,3,54,6,6,0,0,36.5,426,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイメイドイット,1,8.3,3,5,8,412,+2,1,3,54.0,8,6,1,1400,1:27.1,0,16,6,3,53,4,4,0,0,38.9,410,+4,0.6,8,2,1,1400,1:27.8,0,15,14,3,53,2,1,0,0,38.9,406,+2,0.9,8,7,1,1400,1:27.6,0,16,5,3,54,3,4,0,0,39.7,404,+4,1.2,9,5,1,1400,1:26.9,0,15,14,3,54,3,3,0,0,38.4,400,-2,0.3,9,5,1,1400,1:27.6,0,12,8,3,54,8,8,0,0,38.1,402,+4,0.9
ジュゼッペレオ,5,222.4,3,6,5,462,+8,0,3,56.0,7,11,1,1400,1:28.8,1,16,8,3,56,11,11,0,0,39.4,454,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヨイタビヲ,10,89.2,4,7,0,486,0,0,3,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ルバクオーリ,16,11.8,4,8,7,454,+2,0,3,56.0,10,18,0,1200,1:12.4,0,18,15,3,56,9,12,0,0,37.6,452,-2,2.7,8,15,1,1400,1:29.6,0,16,14,3,56,9,11,0,0,41.1,454,-2,3.2,9,3,1,1400,1:25.1,1,16,3,3,55,3,2,0,0,37.6,456,+6,0.1,5,2,1,1400,1:28.4,0,14,5,3,55,5,5,0,0,38.7,450,0,0.1,9,4,1,1800,1:54.6,3,12,1,3,54,5,3,5,5,37.8,450,0,0.6
エーティーキンセイ,14,68.6,5,9,4,478,-16,0,3,56.0,7,6,1,1800,1:57.3,0,10,10,3,56,3,3,3,3,40.7,494,-6,2.4,10,9,1,1700,1:49.3,1,16,6,3,56,11,10,9,8,39.5,500,-4,1.8,7,16,0,1400,1:25.3,0,16,9,3,55,16,16,0,0,36.2,504,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モツ,8,257.2,5,10,21,454,+4,1,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1400,1:28.6,0,14,4,3,54,8,9,0,0,39.5,450,-6,1.8,8,9,1,1400,1:28.9,0,14,13,3,54,7,6,0,0,38.5,456,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゼットセントラル,12,34.0,6,11,0,488,0,2,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカシニック,7,28.1,6,12,4,470,-16,0,3,56.0,7,10,1,1200,1:15.8,0,15,4,3,56,15,14,0,0,37.2,486,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウェイクール,6,93.9,7,13,9,522,-8,0,3,56.0,8,16,0,2000,2:18.7,0,16,10,3,55,9,9,16,16,44.8,530,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルベアベージュ,13,167.4,7,14,10,478,+8,0,3,53.0,8,11,1,1800,1:59.9,1,11,8,3,56,2,2,2,3,42.8,470,-2,4.0,8,8,0,1800,1:51.5,0,11,5,3,56,1,1,0,0,36.1,472,+18,1.4,9,8,0,1800,1:51.0,0,10,5,3,54,9,9,0,0,38.4,454,-6,4.2,10,8,0,1800,1:50.1,0,9,7,3,54,2,2,2,4,38.9,460,+2,3.2,7,5,0,2000,2:07.1,2,10,5,3,54,1,1,1,1,35.5,458,0,1.0
ジャングルランブル,11,16.6,8,15,13,482,-14,0,3,56.0,8,6,1,1400,1:27.5,0,16,12,3,56,15,15,0,0,38.1,496,+2,1.1,9,6,1,1400,1:27.1,0,15,6,3,55,6,5,0,0,38.3,494,0,0.5,9,6,1,1400,1:27.7,0,12,1,3,55,10,8,0,0,38.2,494,-6,1.0,5,8,1,1600,1:41.7,1,16,6,3,53,3,3,0,0,39.1,500,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノーブルクロノス,9,24.3,8,16,0,532,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
