馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ショーギーニ,14,136.4,1,1,4,516,+14,0,3,56.0,8,14,1,1400,1:29.9,1,15,11,3,56,2,3,0,0,40.9,502,-2,2.3,8,9,1,1200,1:16.5,0,12,11,3,55,6,8,0,0,39.5,504,-12,3.8,7,10,0,1200,1:12.5,0,12,1,3,54,12,11,0,0,35.7,516,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カフジパール,15,113.5,2,2,0,410,0,1,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シーシャープ,2,2.2,2,3,1,530,-10,0,3,56.0,9,3,1,1200,1:13.3,1,16,9,3,56,2,2,0,0,37.3,540,+22,0.2,8,11,1,1400,1:35.3,0,11,9,3,55,2,3,0,0,47.4,518,+2,9.3,9,8,0,1600,1:38.1,2,12,5,3,54,3,3,0,0,35.6,516,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モズクロス,6,188.8,3,4,0,486,+6,0,3,56.0,10,10,1,1000,1:00.8,1,14,13,3,55,8,10,0,0,37.1,480,-20,2.0,6,6,1,1200,1:14.8,0,15,7,3,55,2,2,0,0,40.1,500,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレートリープ,5,52.1,3,5,2,534,+2,0,3,55.0,8,7,1,1200,1:15.7,0,14,11,3,55,13,11,0,0,37.6,532,-2,2.9,6,6,1,1200,1:14.2,0,16,3,3,55,15,15,0,0,38.3,534,+4,2.6,5,13,1,1600,1:45.1,0,14,5,3,55,6,6,0,0,40.6,530,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウチュウセンカン,9,192.5,4,6,1,466,+2,0,3,56.0,9,9,1,1200,1:15.1,1,16,13,3,56,9,7,0,0,38.2,464,0,2.0,8,9,1,1200,1:15.5,1,16,3,3,56,7,7,0,0,38.9,464,-6,2.4,8,8,1,1200,1:16.3,0,12,6,3,56,7,7,0,0,38.7,470,+14,1.4,7,8,0,1400,1:26.1,0,8,2,3,54,8,8,0,0,38.1,456,-6,4.4,9,10,0,1600,1:38.6,0,10,1,3,54,5,4,0,0,37.4,462,0,2.8
キシュウブライト,13,204.8,4,7,1,422,+2,1,3,54.0,9,12,1,1400,1:29.4,0,16,2,3,54,10,11,0,0,40.3,420,-6,2.7,8,12,1,1800,2:00.3,1,14,10,3,54,9,10,11,12,42.1,426,-4,3.9,8,7,1,1200,1:15.0,0,16,7,3,54,16,15,0,0,36.4,430,-4,1.1,9,16,1,1200,1:17.5,0,16,3,3,54,15,16,0,0,38.8,434,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハートリンク,12,154.8,5,8,3,452,-12,1,3,54.0,10,10,0,1200,1:11.8,1,18,6,3,54,12,11,0,0,35.8,464,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウハヤナリ,4,11.6,5,9,2,466,-8,0,3,56.0,8,4,1,1200,1:15.4,0,14,8,3,56,8,8,0,0,38.1,474,-2,2.6,8,4,1,1200,1:15.3,0,12,3,3,56,3,3,0,0,38.1,476,+10,0.4,4,6,1,1200,1:14.3,1,15,14,3,54,5,7,0,0,38.6,466,+12,0.9,9,4,1,1200,1:14.4,2,12,7,3,53,2,2,0,0,38.3,454,0,1.3,9,12,1,1200,1:16.2,0,15,8,3,54,11,12,0,0,39.1,454,0,2.4
トモジャファイブ,7,15.2,6,10,4,500,-16,0,3,56.0,5,9,1,1400,1:28.0,1,16,4,3,56,2,2,0,0,38.3,516,+12,2.1,5,7,1,1400,1:27.6,1,16,2,3,55,3,4,0,0,37.8,504,0,1.0,5,5,1,1600,1:40.4,2,11,10,3,55,3,5,0,0,39.6,504,-2,0.7,4,11,0,1400,1:24.3,2,17,4,3,54,8,7,0,0,36.6,506,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヘニーオーザ,3,5.9,6,11,1,534,-6,0,3,56.0,9,4,1,1200,1:14.5,1,16,9,3,56,7,7,0,0,37.8,540,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムブランコ,11,32.0,7,12,3,514,+2,0,3,56.0,8,10,1,1400,1:28.7,1,16,4,3,56,2,2,0,0,40.3,512,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルベアボルド,10,38.8,7,13,1,502,-2,0,3,55.0,9,8,1,1200,1:14.9,1,16,6,3,56,3,3,0,0,38.6,504,-2,1.8,8,9,1,1400,1:28.4,1,15,10,3,56,4,3,0,0,39.3,506,-2,0.8,8,13,1,1800,1:58.6,1,13,7,3,56,1,1,1,1,43.0,508,0,3.6,9,8,1,1800,1:57.6,0,15,10,3,54,1,1,1,1,41.2,508,+2,1.8,9,4,1,1800,1:55.9,0,12,10,3,55,3,3,3,3,38.9,506,+26,1.0
モズカプリッチョ,1,3.0,8,14,15,490,+8,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1200,1:13.1,0,16,11,3,55,5,6,0,0,37.3,482,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
