馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジューンアンカー,4,147.2,1,1,3,470,-2,0,5,57.0,9,9,1,2000,2:08.9,1,13,3,5,57,5,6,6,10,38.9,472,-2,2.2,7,8,1,1900,2:02.0,0,16,1,5,54,8,9,9,7,38.9,474,+10,2.5,3,12,1,2400,2:37.9,0,16,2,5,57,5,5,8,10,40.5,464,-10,2.5,8,8,1,1900,2:00.5,1,12,7,5,57,5,6,8,9,38.2,474,+8,1.9,8,5,1,1800,1:53.8,1,11,1,5,57,2,2,4,6,38.8,466,0,1.7
シシオウ,12,33.1,2,2,37,494,+10,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,2850,3:05.0,-1,14,8,5,60,2,2,1,1,13.0,484,+2,-1.0,5,3,-1,3000,3:22.9,-1,14,7,5,59,1,1,1,1,13.5,482,-10,0.5,4,3,-1,2890,3:12.4,-1,14,4,5,59,2,2,4,4,13.3,492,-2,2.1,9,11,1,1400,1:27.5,1,13,12,5,57,3,3,0,0,39.3,494,-6,2.2
ブリッツシュラーク,5,3.1,3,3,2,468,+2,0,5,57.0,9,2,1,1800,1:54.5,0,10,9,5,57,5,4,5,6,37.0,466,0,0.6,9,6,1,1800,1:55.4,0,11,6,5,57,11,11,11,4,38.0,466,-9,0.9,-1,1,1,1400,1:32.9,1,10,9,5,56,10,10,2,1,38.8,475,+3,-0.7,-1,2,1,1400,1:32.4,0,10,7,5,56,6,6,4,2,39.3,472,-4,0.1,-1,3,1,1400,1:32.0,0,10,10,5,56,8,8,2,2,39.1,476,-4,0.2
クリノクーニング,11,5.9,4,4,3,464,-10,0,4,54.0,9,9,0,2000,2:04.7,0,10,2,4,57,10,9,9,8,37.6,474,+12,2.1,9,4,0,1800,1:49.9,2,9,5,4,54,9,9,0,0,32.9,462,+6,0.6,1,6,0,1800,1:51.7,0,14,10,4,54,8,10,10,12,36.0,456,-2,0.3,2,1,0,1800,1:49.7,0,7,4,4,54,3,3,3,3,35.5,458,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミラクルユニバンス,6,31.7,5,5,2,450,-4,0,6,57.0,9,5,1,1800,1:55.0,0,10,4,6,57,6,7,7,9,37.0,454,0,1.1,9,6,1,1800,1:56.3,1,10,7,6,57,9,9,9,9,37.5,454,-2,2.1,8,6,1,1800,1:54.7,0,16,16,6,57,11,11,10,9,39.1,456,+10,1.1,2,6,1,1700,1:48.7,0,14,9,6,57,13,13,14,12,38.7,446,+2,2.2,2,8,1,1700,1:47.3,0,11,10,6,56,8,9,8,8,38.5,444,+8,1.3
ブラックカード,7,6.5,5,6,2,474,+8,0,5,57.0,3,6,1,1700,1:48.3,0,15,4,5,57,12,11,7,7,40.2,466,+2,0.4,10,2,1,1700,1:46.5,1,11,7,5,57,8,8,8,6,37.3,464,-2,0.0,10,2,1,1700,1:47.3,1,11,5,5,57,6,5,4,3,38.3,466,+2,0.1,7,11,1,1900,2:02.9,0,16,4,5,57,15,13,11,9,39.7,464,+8,3.4,3,2,1,1700,1:47.4,0,15,1,5,57,8,7,8,7,37.4,456,-8,0.3
イチネンプリンス,10,77.7,6,7,9,456,-4,0,4,57.0,10,6,1,1700,1:48.4,0,11,11,4,56,7,7,8,8,38.5,460,-8,2.1,8,8,1,1800,1:55.0,1,10,9,4,56,4,4,4,7,40.2,468,+14,2.3,3,9,1,1700,1:47.8,0,15,3,4,55,14,14,9,8,38.1,454,-4,1.8,8,5,1,1800,1:53.5,0,13,7,4,55,11,11,9,9,38.1,458,+10,1.6,10,7,1,1700,1:46.0,0,16,2,4,53,6,5,8,7,38.2,448,-8,1.3
メイショウテンシャ,1,10.1,6,8,2,474,-6,0,5,57.0,9,9,1,1800,1:55.4,0,10,2,5,57,6,6,5,5,37.9,480,+10,1.5,8,8,1,1800,1:54.1,0,16,9,5,57,10,10,8,6,39.3,470,+2,1.1,9,3,1,1800,1:53.8,0,16,16,5,57,10,10,2,2,38.3,468,+2,0.2,9,3,1,1800,1:54.5,0,10,3,5,57,6,6,3,2,38.9,466,-4,0.6,8,7,0,2400,2:28.8,0,10,2,5,57,8,9,7,6,35.0,470,-2,0.7
マースゴールド,2,42.3,7,9,2,464,-1,0,4,57.0,-1,8,1,1400,1:29.6,2,12,2,4,56,8,7,6,7,40.2,465,-1,2.8,8,5,1,1800,1:54.7,1,16,14,4,56,10,10,5,4,38.7,466,+4,0.5,7,9,1,1800,1:55.0,1,16,16,4,54,10,11,11,11,38.5,462,+18,1.3,3,6,1,1700,1:47.0,0,15,4,4,53,7,6,7,6,37.7,444,-16,0.8,8,6,1,1800,1:53.5,0,13,12,4,55,4,4,6,7,38.4,460,0,1.6
ブルベアラクーン,8,4.2,7,10,1,546,-10,0,5,57.0,9,5,1,1800,1:55.1,1,12,12,5,57,1,1,1,1,39.0,556,+8,0.8,9,2,1,1800,1:54.8,0,11,5,5,57,3,3,3,3,38.2,548,+2,0.3,9,3,1,1800,1:53.7,1,9,8,5,57,2,2,2,1,37.9,546,-4,0.2,8,2,1,1800,1:53.9,0,16,8,5,57,2,2,2,2,39.6,550,+8,0.3,8,3,1,1800,1:54.2,1,12,9,5,57,3,3,2,2,38.2,542,-6,0.1
