馬名,着順,オッズ,枠番,馬番,中週,体重,体重増減,性別,馬齢,斤量,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,競馬場,人気,芝ダ,距離,タイム,馬場状態,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アグネスエーデル,3,54.0,1,1,20,522,+10,0,7,57.0,8,8,1,1400,1:25.6,0,15,13,7,57,14,12,0,0,36.9,512,-2,1.4,8,7,1,1200,1:12.7,0,16,8,7,57,16,16,0,0,35.3,514,+2,1.1,6,5,1,1200,1:11.9,0,16,7,7,57,10,8,0,0,36.6,512,-6,0.4,6,11,1,1200,1:11.6,1,15,8,7,57,14,13,0,0,36.3,518,-2,1.0,8,7,1,1200,1:12.5,1,15,7,7,57,12,12,0,0,36.1,520,0,0.5
ホープフルスター,6,50.9,1,2,2,514,+6,0,5,57.0,9,1,1,1200,1:12.5,0,16,9,5,54,5,4,0,0,36.6,508,+6,0.0,10,6,1,1000,0:59.3,0,12,1,5,57,10,9,0,0,35.3,502,-8,1.1,9,5,1,1200,1:12.9,0,16,6,5,57,8,6,0,0,36.8,510,0,0.8,3,3,1,1150,1:09.2,0,16,2,5,57,9,8,0,0,37.1,510,-6,0.6,9,3,1,1200,1:12.5,0,16,6,5,57,5,3,0,0,36.8,516,0,0.4
ゴッドバンブルビー,5,13.2,2,3,16,456,-6,1,3,53.0,9,1,1,1200,1:12.4,0,15,11,3,52,13,14,0,0,36.0,462,+2,-0.2,8,5,1,1400,1:25.5,0,16,2,3,54,12,13,0,0,36.6,460,-6,1.0,8,1,1,1200,1:12.9,1,16,12,3,54,12,12,0,0,36.0,466,+2,-0.3,9,5,1,1200,1:14.5,1,15,15,3,54,10,10,0,0,36.4,464,0,0.3,8,7,1,1200,1:16.6,0,16,8,3,54,11,11,0,0,37.9,464,0,2.6
アルマユディト,16,27.5,2,4,4,484,0,1,4,55.0,6,8,1,1200,1:11.2,0,16,14,4,55,3,3,0,0,37.2,484,+8,0.7,3,5,1,1150,1:07.8,1,15,15,4,55,6,6,0,0,36.7,476,0,0.4,5,16,1,1400,1:26.8,0,16,8,4,55,6,7,0,0,39.5,476,-10,3.4,6,15,1,1200,1:13.9,0,16,5,4,55,10,8,0,0,38.7,486,-2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カモンスプリング,9,53.8,3,5,14,492,+4,0,3,55.0,7,10,1,1200,1:11.4,1,16,11,3,54,5,4,0,0,37.5,488,+4,1.7,9,1,1,1200,1:11.6,2,12,6,3,54,2,2,0,0,35.9,484,-2,0.0,9,3,1,1200,1:12.4,0,16,10,3,54,3,3,0,0,36.8,486,-4,0.3,8,5,1,1200,1:13.6,0,15,6,3,56,4,4,0,0,38.5,490,+12,1.6,7,7,1,1200,1:13.3,1,11,9,3,56,6,7,0,0,37.4,478,0,1.3
ウラガーノ,2,5.7,3,6,4,522,+2,1,5,55.0,6,10,1,1200,1:11.6,0,16,10,5,55,13,14,0,0,37.0,520,+2,1.1,7,6,1,1200,1:10.3,1,16,14,5,55,3,3,0,0,36.6,518,-2,0.6,9,3,1,1200,1:11.1,1,10,3,5,55,3,2,0,0,35.9,520,+4,0.1,9,1,1,1200,1:12.6,1,13,11,5,55,4,4,0,0,36.8,516,-4,0.0,9,4,1,1400,1:25.8,0,15,3,5,55,3,3,0,0,38.9,520,+6,0.5
ケプラー,1,11.5,4,7,1,478,+6,0,3,55.0,4,1,1,1200,1:10.9,2,15,14,3,54,1,1,0,0,36.4,472,-8,-0.1,9,8,1,1400,1:26.0,1,14,10,3,52,7,5,0,0,37.9,480,0,1.3,7,16,1,1400,1:26.6,3,16,11,3,54,2,2,0,0,40.0,480,-6,3.0,8,7,0,1600,1:35.7,0,10,8,3,56,4,4,0,0,35.9,486,-2,1.4,9,1,1,1200,1:13.6,1,16,11,3,56,5,4,0,0,37.3,488,0,-0.4
ショウナンカイドウ,12,236.5,4,8,5,542,+10,0,6,57.0,9,14,1,1200,1:13.0,0,15,3,6,57,15,15,0,0,36.5,532,-8,2.7,3,12,1,1150,1:08.1,2,16,12,6,57,14,14,0,0,35.6,540,+2,1.1,8,5,1,1200,1:12.6,0,16,16,6,57,10,9,0,0,36.1,538,-2,1.0,9,10,1,1200,1:12.1,1,16,1,6,56,11,11,0,0,35.5,540,-2,0.9,8,9,1,1200,1:12.9,0,16,14,6,56,9,9,0,0,36.9,542,+6,0.9
ハルサカエ,7,4.1,5,9,4,490,-2,1,3,53.0,6,6,1,1200,1:11.2,0,16,13,3,50,8,10,0,0,36.8,492,+2,0.7,5,10,1,1400,1:24.1,2,16,1,3,52,3,3,0,0,37.2,490,-8,1.2,6,1,1,1200,1:11.5,0,16,1,3,51,3,3,0,0,37.5,498,+8,0.0,6,1,1,1200,1:12.3,1,16,9,3,52,1,1,0,0,37.9,490,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロンス,8,25.2,5,10,3,474,+8,1,4,55.0,9,7,1,1200,1:12.2,0,16,10,4,55,7,7,0,0,36.2,466,+4,0.7,8,1,1,1200,1:12.7,0,11,5,4,55,6,6,0,0,36.6,462,+2,-0.1,9,3,1,1200,1:12.8,1,13,10,4,55,7,7,0,0,36.6,460,0,0.2,7,4,1,1200,1:13.0,0,16,14,4,55,13,10,0,0,36.8,460,-8,0.3,7,7,1,1200,1:13.4,0,16,11,4,51,8,10,0,0,38.0,468,+2,0.4
