馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シルクアーネスト,10,13.8,3.2,5.1,2000,1,1,2,498,+4,57.0,6,109.3,9,3,57,5,6,0,33.8,494,+6,0.6,6,108.7,12,5,6,6,34.9,488,-2,0.6,2,108.3,12,3,8,7,35.6,490,+2,0.4,6,121.7,4,5,35.4,488,0,0.5,14,93.1,7,35.0,488,0,1.1
スイートマトルーフ,1,61.1,9.0,14.8,2000,2,2,2,496,+12,55.0,13,120.8,16,1,50,3,3,3,36.7,484,-16,1.4,11,114.4,11,2,6,7,43.5,500,+14,9.4,10,106.6,16,14,10,10,34.5,486,-10,1.2,16,107.1,16,4,36.8,496,+14,1.7,7,120.1,6,35.4,482,-4,0.6
ゴールドブライアン,7,35.4,7.2,11.7,2000,3,3,1,460,-2,56.0,12,124.8,14,4,54,6,7,7,35.5,462,+4,1.0,9,149.8,14,2,9,9,34.8,458,+4,0.9,1,148.0,15,2,13,13,34.6,454,+4,0.0,1,123.8,1,7,33.9,450,+6,-0.2,4,135.3,4,35.1,444,0,0.4
アナバティック,2,2.6,1.3,1.6,2000,3,4,2,494,0,57.0,2,108.8,9,6,57,1,1,0,34.0,494,+2,0.1,1,123.2,16,6,5,5,35.7,492,-8,-0.1,1,125.2,11,8,3,3,35.5,500,0,-0.3,9,123.9,8,1,37.2,500,-2,1.1,2,121.7,11,34.7,502,+16,0.0
マルカボルト,8,6.3,2.2,3.3,2000,4,5,44,492,+8,57.0,4,106.6,12,1,56,4,4,4,34.8,484,-12,0.6,6,134.5,11,4,2,2,35.3,496,+6,0.3,1,121.1,14,1,2,2,34.9,490,+2,-0.2,1,121.3,9,1,34.5,488,+4,-0.2,9,123.4,10,39.4,484,+10,3.1
エドノヤマト,6,21.2,3.9,6.2,2000,4,6,1,478,+6,57.0,6,134.2,12,1,57,7,7,7,34.7,472,-6,0.5,8,149.6,14,3,11,11,34.6,478,+6,0.7,11,145.9,14,14,8,8,35.3,472,+12,1.5,10,121.0,15,10,35.7,460,-4,0.7,4,121.5,6,35.4,464,+8,0.3
テイエムクレナイ,4,187.6,30.2,49.9,2000,5,7,2,482,+8,55.0,16,121.3,16,6,50,2,2,2,37.3,474,-4,1.9,3,124.7,15,1,1,1,37.3,478,+4,0.6,10,109.4,12,5,10,8,33.7,474,-10,0.9,13,110.3,10,9,36.7,484,-4,1.6,6,109.8,12,37.4,488,+4,0.7
カワキタフウジン,3,9.3,1.9,2.7,2000,5,8,2,520,+4,57.0,5,109.1,9,8,57,3,4,0,33.9,516,+4,0.4,11,126.7,15,14,11,11,38.4,512,0,2.6,4,108.7,12,2,4,4,33.3,512,0,0.2,3,122.0,4,7,33.6,512,+2,0.2,4,144.1,9,34.4,510,-2,0.5
デンコウオクトパス,13,55.5,7.7,12.5,2000,6,9,1,454,-4,57.0,11,124.7,14,8,56,14,14,13,34.6,458,+14,0.9,7,108.7,12,12,9,9,34.7,444,-14,0.6,8,117.3,13,11,12,11,34.0,458,+4,0.5,5,120.8,10,12,34.3,454,+4,0.6,1,119.7,3,34.2,450,+12,0.0
レジェンドブルー,9,71.3,12.4,20.5,2000,6,10,1,456,+2,55.0,6,124.2,14,3,53,2,2,2,35.5,454,+4,0.4,12,94.4,13,11,6,6,34.4,450,-8,1.2,7,93.6,15,6,5,5,34.6,458,-8,0.4,1,110.6,8,3,34.8,466,+4,-0.2,2,109.3,12,34.8,462,-2,0.0
タガノエルシコ,5,4.8,1.4,1.9,2000,7,11,2,444,+2,57.0,4,109.1,9,4,57,7,6,0,33.7,442,0,0.4,5,108.8,12,9,8,8,33.2,442,+4,0.3,3,117.0,13,1,3,3,34.7,438,-6,0.2,4,95.7,9,5,35.0,444,+8,0.3,3,105.8,13,33.6,436,+6,0.5
ミクロコスモス,14,15.8,3.5,5.5,2000,7,12,2,496,+4,55.0,8,120.3,16,9,53,15,15,13,35.0,492,+2,0.9,0,0,0,0,0,0,0,0,0,0,6,96.3,9,5,8,7,35.4,490,-2,0.9,9,81.4,4,15,34.2,492,-8,0.4,3,93.4,1,33.6,500,+22,0.1
メイショウジンム,11,61.8,9.5,15.6,2000,8,13,1,458,+6,57.0,8,124.4,14,11,54,5,5,5,35.4,452,-2,0.6,6,125.4,15,8,10,9,37.1,454,+6,1.3,4,133.5,12,9,11,11,33.6,448,+10,0.4,8,121.2,2,9,34.9,438,+2,1.0,9,121.0,7,36.4,436,0,1.6
ラフォルジュルネ,12,8.6,2.2,3.4,2000,8,14,2,456,0,55.0,6,120.0,16,3,53,16,16,16,34.4,456,-4,0.6,5,125.2,15,12,12,11,37.0,460,-4,1.1,9,109.2,12,11,4,4,33.8,464,-2,0.7,7,117.3,3,8,34.6,466,+12,0.5,7,106.2,2,34.2,454,-6,0.9
