馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アウゲンイカロス,2,206.5,13.6,28.7,1700,1,1,2,496,-4,57.0,9,107.9,11,6,57,10,9,9,34.8,500,+4,1.0,10,85.0,16,6,16,15,36.5,496,+6,1.9,12,85.5,16,13,15,15,37.1,490,-4,1.7,17,84.5,17,17,36.0,494,-3,1.0,1,88.3,2,38.2,497,+3,-0.4
ワンダーバライル,12,339.0,47.2,100.7,1700,1,2,115,510,+36,57.0,8,86.3,16,15,56,12,10,0,38.3,474,-2,1.8,10,114.4,11,2,11,11,38.9,476,+2,2.4,1,107.2,15,9,14,14,37.9,474,0,-0.1,2,108.3,8,2,39.3,474,-4,0.8,5,110.3,2,40.4,478,-6,1.3
デンコウアクティブ,4,19.4,2.9,5.6,1700,2,3,0,484,-2,54.0,1,103.8,16,15,56,3,3,3,37.3,486,-2,-0.2,3,106.2,16,2,4,4,39.0,488,-2,0.6,5,86.7,16,1,5,4,38.9,490,0,1.1,2,85.9,12,7,37.8,490,+2,1.1,2,84.7,6,36.3,488,+2,0.0
アドマイヤスキップ,9,32.7,3.4,6.8,1700,2,4,2,482,+2,57.0,5,105.6,16,15,57,8,8,6,38.3,480,-2,1.4,6,84.4,16,10,13,13,37.5,482,0,1.0,9,114.3,16,4,8,8,38.6,482,+4,1.2,10,94.3,8,5,34.6,478,-4,0.8,2,107.0,8,38.2,482,0,0.1
ヤマニンフリスキー,7,97.5,9.6,20.2,1700,3,5,4,474,+6,54.0,6,114.3,16,12,54,16,16,14,36.4,468,+8,0.8,10,112.6,15,2,11,11,37.6,460,+2,1.6,2,114.6,15,12,15,15,37.3,458,+6,1.0,5,114.5,8,12,38.3,452,-14,0.8,9,115.6,4,37.9,466,+4,1.6
ジンジャーブライト,11,142.7,14.4,30.5,1700,3,6,23,488,-1,57.0,1,89.2,9,9,56,3,3,2,38.8,489,+5,-0.6,1,94.1,10,6,2,2,40.6,484,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シシリアンブリーズ,14,31.9,4.6,9.2,1700,4,7,4,468,+2,55.0,14,115.0,16,9,55,13,12,5,38.5,466,-10,2.4,0,0,0,0,0,0,0,0,0,0,9,86.6,13,7,12,12,38.2,476,+24,2.5,18,148.6,13,2,38.0,452,-6,2.9,2,108.0,5,33.9,458,-4,0.0
ヴイブラッド,13,62.5,8.1,16.9,1700,4,8,3,462,-16,57.0,12,98.6,12,2,57,1,1,1,36.4,478,+12,1.1,11,121.0,17,13,1,1,35.1,466,-4,0.5,9,164.4,10,5,1,1,38.1,470,-4,2.2,6,160.1,3,2,39.1,474,+4,2.0,8,134.3,8,36.0,470,0,0.9
ドリームガイド,16,317.3,34.3,73.0,1700,5,9,2,464,+4,57.0,14,109.1,16,10,57,7,7,7,41.7,460,-4,4.9,5,83.9,15,3,6,6,37.1,464,+4,0.6,1,86.8,15,13,3,2,37.9,460,-4,0.0,3,85.4,3,3,36.8,464,-2,0.2,12,118.0,4,40.6,466,-4,2.8
オーシャンパワー,3,1.9,1.1,1.2,1700,5,10,1,456,-6,57.0,2,104.4,16,2,57,7,7,6,36.9,462,-2,0.0,8,114.4,16,7,7,7,37.1,464,+8,0.9,5,112.8,16,6,6,6,38.9,456,-6,0.6,3,113.7,10,4,37.1,462,0,0.0,4,112.8,15,37.4,462,0,0.2
