馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ニシノカチヅクシ,11,12.6,2.9,3.8,1200,1,1,2,502,-2,56.0,5,69.5,15,9,56,6,8,0,34.9,504,+16,0.3,4,69.5,18,8,3,5,34.9,488,-2,0.3,7,69.9,16,14,11,10,34.5,490,-4,0.5,4,69.5,12,5,35.2,494,+2,0.5,2,68.3,1,34.0,492,+2,0.0
ツキミハナミ,6,40.3,7.1,9.7,1200,1,2,8,466,0,56.0,1,92.0,10,3,56,4,4,1,38.8,466,+3,-0.2,1,91.8,10,2,4,4,39.3,463,-1,0.0,10,90.9,14,4,8,5,36.0,464,+2,1.4,2,69.5,10,6,34.9,462,-4,0.3,2,70.5,6,35.6,466,-2,0.0
パチャママ,10,156.3,27.8,38.7,1200,2,3,18,484,+10,52.0,0,0,0,0,0,0,0,0,0,0,0,0,9,69.2,16,7,11,9,34.7,474,+2,0.9,8,69.7,16,6,2,2,35.8,472,+2,1.0,11,70.5,8,3,36.0,470,-2,1.0,16,72.8,2,38.0,472,0,1.9
ヤマニンカヴァリエ,12,5.0,2.2,2.8,1200,2,4,2,506,0,56.0,4,68.8,16,12,56,6,7,0,34.7,506,0,0.5,1,67.8,18,10,2,2,34.6,506,+20,-0.2,10,121.7,18,16,15,15,34.8,486,-2,0.7,6,112.7,16,2,38.8,488,-10,1.1,7,107.8,2,36.5,498,+6,1.3
ニシノキミヨ,18,120.8,21.4,29.8,1200,3,5,34,450,+12,52.0,9,122.9,10,6,55,5,5,6,36.6,438,-8,2.1,11,126.5,18,5,3,2,37.7,446,-6,1.4,15,96.2,16,14,13,13,36.1,452,+8,2.0,12,149.2,9,4,36.2,444,0,1.6,1,127.0,10,35.9,444,0,0.0
レディオブパーシャ,4,3.1,1.6,1.8,1200,3,6,1,478,+4,55.0,2,69.3,16,9,55,9,8,0,34.4,474,-2,0.2,3,68.8,16,14,3,3,34.6,476,+6,0.1,3,55.5,18,7,4,0,33.0,470,-6,0.0,8,72.1,4,4,37.5,476,+6,1.1,3,71.8,2,37.4,470,-8,0.0
アースツリー,9,20.6,4.2,5.6,1200,4,7,3,454,+4,55.0,4,68.8,16,16,55,12,12,0,34.0,450,-4,0.6,7,81.5,18,16,17,18,33.9,454,+14,0.6,13,69.0,17,5,14,14,35.0,440,-2,1.5,2,70.2,11,15,34.3,442,+2,0.0,4,69.8,6,34.1,440,+2,0.3
ビットスターダム,8,12.6,3.1,4.1,1200,4,8,1,476,+10,57.0,3,70.1,16,3,57,11,5,0,35.0,466,-4,0.0,6,69.1,16,7,6,6,33.7,470,-2,0.9,4,67.9,18,5,8,8,34.1,472,+14,0.5,6,69.6,4,10,35.5,458,-2,1.0,6,68.5,15,33.8,460,-2,0.3
サクラブライト,14,15.3,3.8,5.1,1200,5,9,1,440,-10,55.0,5,70.1,16,13,55,2,2,0,36.2,450,+4,0.4,4,54.7,18,3,4,0,32.7,446,0,0.3,9,56.0,18,2,1,0,33.9,446,+2,0.6,11,56.6,5,1,34.3,444,+10,1.4,1,55.5,11,33.0,434,+12,-0.4
エンプレスラブ,16,123.2,27.4,38.2,1200,5,10,3,488,-16,54.0,1,86.1,9,9,53,1,1,1,40.2,504,+12,-0.7,3,92.7,8,8,1,1,41.4,492,-6,1.6,1,84.4,10,10,1,1,40.2,498,+8,-0.2,1,86.2,5,2,41.4,490,+3,-0.2,4,85.4,6,41.3,487,-1,0.6
