馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マウントゼンノエ,4,233.4,29.9,79.4,1700,1,1,2,432,0,56.0,8,137.2,15,10,56,11,13,12,39.0,432,+4,1.7,9,100.7,16,5,16,15,37.1,428,-2,1.9,13,111.7,15,10,14,13,40.6,430,-6,2.9,9,118.7,16,6,39.2,436,0,1.4,0,0,0,0,0,0,0
シャイニングピサ,5,12.6,1.8,4.0,1700,2,2,1,416,-2,54.0,3,108.9,13,9,54,2,4,5,41.3,418,-4,0.9,7,93.7,18,4,7,9,34.6,422,-8,0.6,10,112.1,16,14,6,6,35.2,430,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイエスファントム,3,6.7,1.6,3.4,1700,3,3,0,510,-2,56.0,6,109.1,12,10,56,8,6,3,40.8,512,+6,0.9,4,100.2,16,5,4,4,39.6,506,-2,0.6,3,100.5,16,1,3,4,39.2,508,-4,0.4,2,115.8,10,7,36.2,512,+2,0.3,3,116.0,14,39.4,510,-4,0.3
ラブシャーク,13,455.5,43.9,117.1,1700,4,4,0,418,-2,54.0,9,110.8,15,7,54,10,9,9,40.0,420,-6,2.0,12,120.6,15,3,10,10,42.9,426,0,3.7,8,111.6,15,7,11,10,40.8,426,0,2.1,12,73.8,13,13,38.0,426,-2,1.7,9,74.4,3,38.9,428,-4,2.7
サトノオラクル,11,104.0,8.9,23.0,1700,4,5,1,434,0,56.0,6,109.9,13,8,56,13,13,11,41.2,434,+10,1.9,11,88.1,16,9,9,10,40.2,424,-10,2.4,4,88.4,16,8,2,2,39.6,434,-14,1.2,11,111.4,7,15,35.8,448,+8,2.3,6,83.4,12,35.9,440,-6,0.5
メイショウオトコギ,8,287.6,27.1,72.1,1700,5,6,1,466,+2,53.0,8,61.1,12,2,56,9,7,0,37.1,464,+6,0.8,11,118.6,15,9,2,2,42.5,458,+6,3.6,11,70.6,16,8,13,13,35.1,452,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウピッケル,12,9.3,2.2,5.0,1700,5,7,1,486,+6,56.0,10,134.3,16,4,56,3,3,6,38.6,480,-4,1.3,3,135.4,16,1,1,1,38.1,484,+4,0.2,6,99.1,16,10,3,3,37.8,480,-2,0.8,13,98.9,7,2,38.1,482,-10,1.9,10,111.0,6,36.6,492,0,1.1
コスモレイラ,7,16.5,2.4,5.5,1700,6,8,1,468,+10,54.0,2,108.9,13,1,54,7,7,5,41.3,458,-2,0.9,8,88.5,16,12,8,6,37.4,460,+4,1.3,11,88.5,16,1,4,5,37.6,456,-4,1.3,3,72.9,6,6,37.9,460,+2,0.1,5,86.7,12,37.8,458,+8,0.6
ヴィンドランダ,10,85.7,11.0,28.8,1700,6,9,1,484,+6,56.0,7,109.4,13,1,56,4,4,4,39.4,478,-4,1.5,13,101.8,16,2,4,3,40.2,482,0,2.0,4,100.6,15,16,2,2,39.2,482,-2,1.5,9,115.8,10,2,39.5,484,+4,1.9,13,127.7,10,39.6,480,-2,3.2
プリモスズカ,1,23.0,3.3,7.9,1700,7,10,1,502,+8,56.0,4,109.2,13,2,56,5,5,3,41.9,494,-2,1.2,7,116.7,15,7,2,2,41.4,496,+2,1.1,8,110.2,15,4,15,15,39.6,494,-6,1.4,4,106.9,1,12,37.7,500,+2,0.4,3,109.1,3,38.3,498,-14,1.0
ロックシンガー,6,21.8,2.9,6.9,1700,7,11,0,496,-2,56.0,6,108.2,13,3,56,9,11,7,38.8,498,+12,0.9,11,89.2,16,10,16,16,37.3,486,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サナシオン,2,1.5,1.1,1.1,1700,8,12,1,478,+2,56.0,2,108.1,13,6,56,3,3,3,38.3,476,+12,0.2,12,87.2,16,14,12,10,38.8,464,0,2.1,4,114.5,16,3,3,3,37.7,464,-2,0.8,4,115.6,9,2,37.4,466,-6,0.6,3,116.4,11,38.2,472,+4,0.8
シゲルポーポー,9,23.7,3.4,8.3,1700,8,13,7,486,+14,56.0,9,116.7,15,4,56,6,6,7,39.2,472,0,2.0,7,116.9,16,15,5,5,37.0,472,-2,1.4,3,116.0,16,4,13,12,38.8,474,-4,1.7,5,115.7,9,2,39.8,478,-8,1.6,8,116.4,4,38.3,486,0,1.2
