馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
チュウワダンサー,9,74.9,7.1,24.5,1700,1,1,0,448,-6,54.0,12,71.2,16,10,54,15,14,0,35.3,454,+12,1.9,6,70.5,16,16,12,10,35.2,442,+4,0.2,10,74.5,16,15,14,11,37.7,438,-4,2.2,6,69.8,7,14,35.3,442,-4,0.5,9,96.5,12,37.6,446,-2,1.8
マスターミニスター,2,69.3,5.4,18.3,1700,2,2,1,430,-4,56.0,8,109.6,13,11,56,9,10,10,39.8,434,0,2.8,7,108.3,13,8,4,4,39.4,434,-6,1.0,7,60.9,12,11,8,10,37.0,440,+6,0.6,2,74.2,2,15,38.1,434,0,0.2,0,0,0,0,0,0,0
ペッシュボンボン,11,198.1,25.4,90.9,1700,3,3,1,446,0,51.0,13,111.5,13,3,54,13,13,13,40.5,446,+12,3.9,15,112.9,16,13,14,14,37.6,434,+8,2.5,17,84.2,18,10,17,17,35.9,426,+10,3.2,16,86.9,16,18,36.9,416,-14,2.3,9,88.3,4,38.0,430,0,1.9
シンチノクリチャン,12,85.9,10.4,36.5,1700,4,4,1,432,+6,54.0,11,110.7,13,9,54,2,2,2,41.9,426,+2,3.1,9,110.5,12,7,3,5,41.9,424,+12,2.3,12,88.7,16,4,6,6,39.7,412,-20,3.3,10,73.9,1,2,39.7,432,+10,1.1,13,119.0,6,41.0,422,0,3.5
シアワセノカネ,6,181.1,27.5,98.5,1700,4,5,1,486,-6,56.0,9,61.1,12,3,56,9,8,0,37.3,492,+6,1.7,12,112.0,13,10,5,6,43.3,486,0,4.0,15,75.1,16,13,12,13,37.9,486,+4,2.3,6,74.5,4,11,38.0,482,-12,0.9,14,76.6,6,38.1,494,0,4.1
ウォーターカリブ,5,41.6,5.0,16.8,1700,5,6,1,488,+6,54.0,9,110.2,13,7,54,11,12,10,40.2,482,-4,2.6,6,108.8,12,7,9,9,40.3,486,-4,1.6,4,108.7,13,11,5,5,40.3,490,+14,1.1,7,72.9,12,7,37.0,476,+4,0.7,4,74.4,12,37.5,472,-6,0.7
レオアクトレス,10,15.8,1.8,5.1,1700,5,7,1,468,+2,54.0,6,109.3,13,13,54,7,7,7,39.9,466,-4,0.8,4,108.5,13,1,5,4,39.8,470,-2,1.1,12,108.9,18,3,17,18,35.9,472,+2,1.4,7,124.1,10,2,36.5,470,0,1.5,0,0,0,0,0,0,0
スズカアーサー,3,12.3,1.9,5.5,1700,6,8,0,444,+2,56.0,0,0,0,0,0,0,0,0,0,0,0,0,4,60.4,12,12,6,6,36.6,442,-4,0.8,4,60.6,12,9,2,3,37.1,446,-6,0.3,8,69.5,6,3,34.7,452,0,1.0,15,128.9,9,38.5,452,-10,2.2
セトノアイガー,4,11.5,1.4,3.2,1700,6,9,1,510,+6,56.0,5,109.2,13,5,56,8,8,7,39.9,504,-4,0.7,4,108.2,12,11,11,11,38.9,508,0,1.0,6,109.1,13,10,11,12,38.7,508,-2,1.2,5,110.3,6,13,39.3,510,0,0.6,3,113.8,6,39.4,510,-2,2.0
ボルドレ,7,37.0,4.4,14.7,1700,7,10,18,506,+14,56.0,12,120.9,14,10,56,10,12,12,39.6,492,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キョウワアーク,8,37.4,3.1,9.9,1700,7,11,0,502,-4,56.0,7,108.6,13,9,56,4,4,6,38.7,506,+2,0.9,10,137.4,15,9,5,5,40.1,504,0,1.9,10,88.8,15,14,9,8,37.8,504,+7,1.4,7,90.9,7,5,40.0,497,-1,1.4,6,88.3,12,39.4,498,-6,1.3
エピクリオス,13,58.2,6.2,21.3,1700,8,12,4,500,0,56.0,8,109.5,13,9,56,2,2,2,39.8,500,0,1.6,9,81.1,16,5,15,15,37.2,500,-2,1.1,10,73.0,15,3,14,14,36.7,502,-4,1.2,8,72.9,6,10,37.8,506,+4,1.5,7,73.4,15,38.2,502,-8,1.7
ミッキーバルーン,1,1.2,1.1,1.1,1700,8,13,1,472,+2,56.0,2,107.1,13,9,56,6,6,5,37.9,470,+4,0.3,3,108.5,12,4,7,9,39.7,466,-2,0.3,9,86.2,16,11,13,13,37.4,468,+10,2.5,13,123.7,12,10,36.0,458,0,1.7,0,0,0,0,0,0,0
