馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アルフェロア,14,25.4,4.3,9.5,2200,1,1,14,496,+10,54.0,9,108.2,17,2,54,7,9,0,35.2,486,-6,1.4,1,109.1,18,16,13,14,33.8,492,+2,0.0,4,123.2,12,4,5,6,35.3,490,0,0.5,2,140.0,11,9,36.6,490,+4,0.0,4,142.9,15,37.1,486,0,0.7
エイダイポイント,7,27.5,3.9,8.4,2200,1,2,4,440,-8,57.0,5,145.3,12,9,57,9,8,8,34.8,448,+2,0.6,2,146.6,18,13,2,2,35.9,446,+8,0.4,11,122.5,15,16,14,13,34.1,438,-8,1.1,9,148.7,4,14,35.5,446,+4,1.1,5,121.2,1,34.4,442,+10,0.3
スプリングアルタ,15,199.9,24.5,57.4,2200,2,3,71,456,+6,57.0,6,122.2,12,3,57,11,10,0,34.1,450,+6,1.0,9,121.8,15,15,10,10,36.2,444,+2,0.9,5,122.0,16,7,10,9,35.5,442,-2,0.5,5,120.3,7,13,34.8,444,-6,0.8,13,120.4,8,34.9,450,-10,1.1
リアルフレア,3,34.1,5.4,12.0,2200,2,4,3,450,-4,54.0,9,115.1,15,11,54,11,11,10,38.9,454,+4,1.6,9,115.3,15,14,13,13,38.6,450,-8,2.7,8,98.9,16,13,14,16,37.2,458,0,0.6,8,111.1,8,4,34.1,458,0,0.5,6,122.3,2,35.3,458,0,0.7
キャニオンシンザン,12,537.4,55.0,129.5,2200,3,5,8,492,-4,54.0,9,147.5,18,12,54,13,12,13,35.2,496,+2,1.3,8,124.9,12,8,4,5,37.0,494,-4,1.6,4,167.1,7,4,2,2,36.3,498,+2,1.2,11,162.6,10,8,37.5,496,+2,1.7,7,146.7,1,36.7,494,+2,1.7
アサクサマジック,11,4.4,1.4,2.4,2200,3,6,2,530,0,54.0,4,119.4,13,12,51,1,1,1,35.4,530,-6,0.4,2,119.6,10,5,1,1,33.4,536,-4,0.3,1,117.3,15,12,1,1,35.8,540,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アラマサコマンダー,13,156.0,18.4,43.0,2200,4,7,14,428,+4,55.0,5,161.2,13,6,55,8,8,8,36.3,424,-2,0.3,8,148.5,14,2,8,8,35.4,426,+2,0.9,4,162.3,10,9,8,7,35.0,424,+6,0.2,7,126.3,1,7,37.6,418,-6,0.4,12,161.7,13,35.6,424,+6,1.6
グレートマーシャル,2,14.4,2.8,5.9,2200,4,8,11,480,+4,57.0,3,123.9,12,10,57,8,7,6,36.0,476,+8,0.6,4,161.0,13,3,10,10,36.0,468,-6,0.1,2,145.0,10,5,10,10,34.8,474,+2,0.0,5,121.9,3,10,34.4,472,+2,0.3,7,109.6,4,34.1,470,0,0.9
ミライヘノカゼ,4,167.7,21.7,50.7,2200,5,9,11,462,-8,54.0,1,111.0,16,10,56,4,5,4,37.1,470,+10,0.0,16,97.5,18,12,2,2,37.2,460,-8,1.7,8,121.8,15,4,1,1,36.6,468,-2,0.8,12,117.6,15,8,40.1,470,+8,2.7,12,104.8,7,39.4,462,0,2.8
ドリームモモタロウ,8,78.4,8.6,19.6,2200,5,10,2,476,0,57.0,6,119.9,13,10,57,5,5,6,35.1,476,+4,0.9,11,94.8,18,3,13,12,34.5,472,-20,1.7,12,148.1,15,9,11,7,38.1,492,+4,2.2,3,149.5,2,4,34.9,488,+6,0.9,1,146.1,2,37.4,482,0,-0.3
