馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
テングジョウ,12,49.1,11.9,18.3,1200,1,1,3,476,0,55.0,4,69.1,18,5,55,13,10,0,34.8,476,-2,0.3,2,71.7,15,9,13,13,36.0,478,-4,0.1,5,72.2,14,1,11,9,36.9,482,0,0.5,7,72.1,10,14,36.8,482,+2,0.5,11,60.2,9,36.6,480,+22,1.8
シエラデルタ,3,14.0,2.9,4.3,1200,1,2,2,458,0,57.0,3,68.9,18,5,57,9,9,0,34.8,458,+2,0.2,2,69.2,18,9,7,8,34.9,456,0,0.2,7,70.1,18,14,8,8,35.0,456,+10,0.4,6,81.8,14,6,34.9,446,+2,0.6,4,72.1,1,37.1,444,-6,1.1
ダイメイザクラ,2,3.4,1.5,1.8,1200,2,3,3,440,+2,55.0,2,68.6,18,10,55,2,2,0,34.9,438,-2,0.0,3,68.8,18,12,5,4,35.1,440,+14,0.0,2,68.2,14,4,2,2,35.0,426,-6,0.1,13,73.5,6,6,38.7,432,0,1.8,10,57.5,18,35.1,432,0,0.8
ハワイアンシュガー,5,30.4,6.6,10.0,1200,2,4,20,438,+8,56.0,10,70.2,16,16,54,12,14,0,35.1,430,-4,0.9,5,70.5,15,2,10,12,35.4,434,0,0.5,7,82.6,14,12,10,10,34.4,434,+10,0.4,2,81.1,5,5,34.2,424,+6,0.2,14,97.2,7,36.9,418,-4,2.5
ディオーサ,6,6.6,2.3,3.3,1200,3,5,2,470,-2,55.0,4,69.1,18,4,55,1,1,0,36.0,472,-8,0.3,11,110.1,13,4,6,5,41.2,480,0,3.0,8,111.6,8,7,3,3,37.1,480,0,1.7,7,109.9,6,2,36.1,480,+18,0.5,11,108.9,15,35.7,462,-4,1.5
サクラライジング,11,30.0,7.4,11.3,1200,3,6,6,464,+6,56.0,9,68.6,13,10,55,3,3,0,35.3,458,-8,0.6,5,69.9,18,18,3,2,35.3,466,+18,0.2,8,69.3,8,1,5,5,34.8,448,-8,0.8,1,70.1,12,7,35.7,456,-4,0.0,4,70.4,17,35.1,460,+4,0.4
ヒカリゴールド,14,100.9,19.2,29.8,1200,4,7,18,466,+16,56.0,11,69.7,18,11,54,15,15,0,34.7,450,-8,0.9,11,69.2,13,3,4,4,36.1,458,+2,1.3,1,69.0,16,5,1,1,34.3,456,+2,0.0,6,71.1,9,3,37.4,454,-4,0.3,2,69.1,1,36.1,458,-2,0.3
バトルレッド,13,18.2,4.4,6.7,1200,4,8,4,474,-6,57.0,12,72.7,16,4,57,1,1,0,38.8,480,+24,1.9,14,70.0,15,15,9,9,35.4,456,-2,1.0,1,69.5,16,5,7,7,35.0,458,-8,0.0,3,70.7,1,4,36.0,466,-2,0.4,14,87.6,7,37.5,468,+6,1.3
カイシュウコロンボ,1,9.2,2.7,4.0,1200,5,9,15,494,+20,56.0,4,94.8,18,16,55,17,14,0,34.0,474,-4,0.2,4,94.4,17,12,10,11,34.2,478,+6,0.2,3,81.8,18,10,11,11,34.7,472,+2,0.2,3,69.1,13,5,34.7,470,-2,0.4,4,68.8,5,33.9,472,-2,0.3
メイショウセトウチ,4,9.1,2.2,3.1,1200,5,10,6,458,+6,56.0,10,95.4,18,10,56,6,6,0,35.2,452,+2,1.0,3,94.8,18,16,4,4,34.4,450,-4,0.1,3,94.6,18,10,7,7,33.8,454,+4,0.3,4,106.1,6,5,34.8,450,+4,0.3,3,94.8,10,34.6,446,-2,0.2
フェブムービング,9,21.6,3.8,5.6,1200,6,11,2,486,-8,57.0,2,59.7,13,5,56,2,2,0,36.2,494,+2,1.0,6,69.1,11,8,1,1,35.2,492,+2,0.6,4,68.3,18,9,2,2,34.9,490,+10,0.3,3,68.8,13,3,34.8,480,+2,0.3,4,69.9,12,33.9,478,-4,0.2
アイムヒアー,10,4.3,1.5,1.9,1200,6,12,3,464,+10,54.0,3,69.0,18,12,54,5,5,0,35.3,454,-10,0.2,2,69.6,16,4,1,1,35.9,464,+2,0.0,2,70.3,15,12,2,2,36.4,462,+4,0.3,3,69.5,5,4,36.2,458,+2,0.1,1,70.4,13,35.9,456,-2,-0.3
エイシンフェアリー,18,58.1,10.6,16.4,1200,7,13,12,446,-12,55.0,0,0,0,0,0,0,0,0,0,0,0,0,14,72.8,15,4,6,7,36.8,458,-4,2.4,13,83.3,18,18,7,6,36.1,462,-4,1.3,7,68.5,12,2,34.8,466,+14,0.4,2,67.8,1,33.7,452,-8,0.1
