馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
セイクリッドロード,2,10.9,1.8,4.0,2000,1,1,2,496,-6,56.0,8,141.2,16,10,56,4,5,7,37.7,502,-2,1.2,2,142.2,16,16,7,7,36.7,504,-8,0.0,5,124.4,18,2,5,6,36.0,512,+4,0.7,5,109.9,3,4,34.6,508,-4,0.4,14,117.0,11,38.7,512,0,2.1
レッドグランザ,6,6.7,1.5,3.1,2000,2,2,34,504,+2,56.0,2,114.5,11,6,54,1,1,1,36.4,502,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイメイサンデー,7,47.4,5.3,13.5,2000,3,3,2,464,-6,56.0,6,140.9,16,14,56,7,7,7,37.4,470,+8,0.9,3,114.2,16,3,12,12,38.0,462,-8,0.3,6,116.3,16,1,14,14,38.7,470,+4,0.9,6,115.2,2,13,38.6,466,+2,0.8,8,115.9,9,37.5,464,-2,1.7
アルフェロア,4,9.8,1.8,4.0,2000,4,4,2,490,0,56.0,2,140.0,16,11,56,9,9,7,36.6,490,+4,0.0,4,142.9,16,15,8,9,37.1,486,0,0.7,5,127.3,16,8,4,4,38.3,486,+4,1.3,5,96.8,11,7,34.6,482,0,0.2,0,0,0,0,0,0,0
イッツガナハプン,9,152.8,27.5,74.4,2000,5,5,0,516,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラブファンディ,12,270.1,58.4,159.0,2000,5,6,2,420,-11,56.0,13,76.7,13,13,56,7,8,0,41.0,431,-1,3.4,13,77.0,16,8,6,7,39.4,432,-4,2.4,8,87.4,16,3,9,8,39.5,436,0,1.7,16,91.0,5,7,41.3,436,+10,3.3,8,83.0,1,38.7,426,+6,2.3
アンコイルド,1,5.5,1.2,2.0,2000,6,7,1,486,0,56.0,2,123.1,13,2,56,4,3,3,34.2,486,-6,0.2,9,98.2,17,1,13,14,35.0,492,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモアウリンコ,11,51.4,5.8,15.0,2000,6,8,2,458,+2,56.0,7,141.2,16,3,56,16,16,1,38.5,456,+4,1.2,3,142.4,16,6,14,13,37.3,452,0,0.2,4,127.2,16,1,16,16,38.9,452,+4,1.2,11,123.1,2,16,35.4,448,-2,0.6,3,122.2,16,35.9,450,-6,0.2
ラムシーダー,8,60.1,6.0,15.4,2000,7,9,8,482,-2,54.0,10,114.5,16,8,54,15,15,15,35.9,484,-8,1.5,4,110.6,16,14,6,7,35.6,492,+6,0.7,12,96.9,18,10,8,9,35.3,486,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャドウパーティー,3,1.5,1.1,1.1,2000,7,10,26,486,+4,56.0,2,123.5,14,12,55,12,6,4,33.7,482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムサイエンス,10,391.1,75.8,206.6,2000,8,11,1,450,+4,56.0,15,104.5,16,13,56,6,7,0,42.9,446,0,4.4,11,137.4,14,3,11,11,36.9,446,+4,1.8,9,130.8,11,5,8,7,36.3,442,-4,2.1,11,111.2,15,6,36.4,446,-10,1.3,18,126.1,11,38.0,456,-2,2.4
ダブルピース,5,196.4,22.3,60.1,2000,8,12,1,474,+2,56.0,9,109.7,9,3,56,8,5,6,34.8,472,-2,1.1,14,116.2,16,3,14,14,38.3,474,-2,2.3,10,120.8,13,2,10,10,40.1,476,-2,2.7,11,117.0,16,8,39.4,478,-4,2.8,6,116.6,3,38.9,482,+2,2.3
