馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
トウカイアストロ,1,4.6,2.1,2.8,1200,1,1,14,486,+2,56.0,7,115.3,16,2,55,1,1,1,38.9,484,+30,1.8,4,74.4,14,1,6,6,38.9,454,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リバティーアゲイン,2,3.9,1.4,1.7,1200,1,2,1,476,-4,56.0,2,72.8,16,10,56,9,8,0,37.1,480,-4,0.6,5,87.9,16,11,6,6,38.3,484,+16,1.1,8,96.1,12,5,5,6,36.6,468,+4,1.5,13,111.0,4,2,37.4,464,+2,2.0,11,112.5,5,35.0,462,+2,1.0
リュウノスケ,9,165.2,20.8,30.9,1200,2,3,2,436,0,56.0,8,73.4,16,9,56,12,11,0,37.4,436,-8,1.7,12,103.9,16,15,9,10,39.0,444,-1,2.1,5,74.4,14,6,10,9,38.0,445,+3,0.5,11,83.6,8,12,36.4,442,0,1.6,12,85.4,5,35.2,442,+2,1.1
サムライクイーン,13,28.0,6.3,9.2,1200,2,4,2,438,-8,54.0,13,115.3,16,12,54,6,5,4,37.7,446,+16,2.3,6,97.7,10,5,10,10,35.5,430,-10,0.7,11,72.0,12,12,4,3,36.7,440,-2,0.9,5,72.7,4,3,37.4,442,+8,1.0,3,72.3,4,36.7,434,0,0.2
ヴィグラスファイン,7,8.7,2.2,3.0,1200,3,5,1,486,0,56.0,5,73.1,16,8,56,4,4,0,38.6,486,-4,1.1,3,72.8,16,11,5,6,38.4,490,+4,0.7,8,74.2,15,16,5,7,39.0,486,-2,1.0,12,74.7,3,13,38.4,488,0,2.4,0,0,0,0,0,0,0
カシノモンスター,11,14.9,4.5,6.4,1200,3,6,1,484,0,56.0,4,72.9,16,15,56,10,9,0,37.8,484,+2,0.9,11,101.5,16,16,13,12,40.5,482,-2,2.1,10,74.5,15,9,10,10,38.6,484,+4,1.3,10,72.7,11,14,37.9,480,-6,1.3,14,90.2,13,38.4,486,0,4.0
フィアレス,5,12.0,2.3,3.2,1200,4,7,3,440,-2,54.0,6,73.6,16,5,54,11,8,0,38.2,442,0,1.4,5,88.6,16,8,5,4,37.8,442,0,0.6,4,74.0,16,11,7,8,39.6,442,0,0.5,2,73.1,13,7,38.6,442,-4,1.8,2,79.6,1,36.9,446,+4,0.2
デルマエビス,3,5.4,1.8,2.5,1200,4,8,2,450,+2,56.0,11,115.8,16,11,56,4,4,2,40.6,448,0,3.0,3,88.2,16,14,3,2,37.6,448,-10,0.2,6,118.0,16,4,2,2,40.4,458,-2,0.8,14,74.2,16,7,40.0,460,+6,2.6,2,86.8,8,37.3,454,+6,0.6
アードバーク,8,282.5,45.7,68.1,1200,5,9,8,456,+8,56.0,14,119.7,14,11,53,4,5,6,44.2,448,-10,6.8,15,76.0,15,4,11,14,41.1,458,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インディライト,4,6.2,1.8,2.5,1200,5,10,1,468,-4,56.0,3,72.8,16,7,56,9,8,0,37.9,472,-2,0.8,13,101.9,16,12,13,14,40.1,474,-6,2.5,12,75.5,16,13,13,15,40.3,480,+4,3.3,11,83.7,6,15,38.4,476,0,2.3,0,0,0,0,0,0,0
カンタベリーママ,16,225.6,40.5,60.4,1200,6,11,2,400,-2,51.0,13,73.8,16,6,54,8,9,0,38.5,402,+6,2.6,9,85.6,16,8,2,3,36.0,396,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシノグリーディ,10,12.3,3.5,4.9,1200,6,12,3,502,-10,53.0,7,73.0,16,1,56,13,10,0,37.6,512,+8,0.9,11,78.2,16,14,10,10,41.4,504,+8,3.3,11,69.9,18,10,12,12,35.5,496,+2,1.4,10,103.7,8,3,41.9,494,-4,4.5,11,104.5,7,41.8,498,0,4.1
ラブシャーク,12,428.5,70.0,104.3,1200,7,13,2,426,-2,54.0,9,74.4,16,3,54,7,6,0,38.9,428,-4,2.7,17,71.3,17,14,13,13,36.4,432,+2,2.1,8,71.8,16,8,8,9,36.0,430,0,0.7,13,70.7,14,16,35.8,430,+6,1.6,12,85.7,13,37.2,424,+2,3.0
カネトシミント,6,71.6,13.3,19.7,1200,7,14,2,514,-10,56.0,7,74.8,16,11,56,12,12,0,37.4,524,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンシパル,14,37.4,9.2,13.5,1200,8,15,0,458,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノハルダンジ,15,316.9,64.7,96.4,1200,8,16,2,462,-4,56.0,14,73.9,16,11,56,12,13,0,38.0,466,+10,2.7,14,86.2,16,4,13,15,35.4,456,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
