馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
トーホウサリー,14,51.0,13.2,20.2,1200,1,1,5,452,-2,54.0,10,75.6,16,15,54,13,13,0,38.9,454,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレシャスペスカ,9,5.6,1.9,2.7,1200,1,2,0,450,-4,54.0,5,69.7,18,6,54,1,1,0,35.8,454,+4,0.5,2,56.6,18,2,10,0,33.2,450,+4,0.1,3,57.0,18,14,1,0,34.4,446,-2,0.5,6,70.7,2,1,36.1,448,-2,0.9,2,69.5,9,35.1,450,0,0.2
エスケイティアラ,16,334.2,56.6,87.0,1200,2,3,1,436,-6,51.0,16,70.8,18,14,51,12,14,0,35.8,442,-4,2.2,12,76.6,15,14,8,9,39.3,446,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガッテンラヴ,8,38.3,9.2,13.9,1200,2,4,19,478,+12,54.0,14,69.9,16,16,54,11,12,0,35.7,466,-2,1.3,9,97.8,12,2,3,2,36.1,468,+2,2.3,5,96.9,18,8,12,12,34.9,466,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アカデミーダンサー,15,285.9,39.1,60.1,1200,3,5,4,476,-2,54.0,12,70.4,18,3,54,17,17,0,34.7,478,+4,1.6,16,126.5,16,8,5,7,47.1,474,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネマキアージュ,11,7.5,2.1,2.9,1200,3,6,4,424,0,54.0,10,69.9,18,17,54,13,12,0,35.2,424,+6,1.1,2,68.7,14,14,6,6,35.3,418,0,0.2,2,69.6,13,4,2,2,35.8,418,+6,0.2,4,83.0,2,4,36.5,412,0,0.7,0,0,0,0,0,0,0
アナコンダ,6,15.2,3.1,4.6,1200,4,7,2,448,-2,51.0,5,73.8,15,1,54,5,4,0,39.6,450,+6,0.6,5,69.2,18,11,5,3,35.0,444,+2,0.4,4,69.8,18,18,2,2,35.3,442,+2,0.3,7,71.0,17,12,35.6,440,-2,0.7,7,84.0,1,34.3,442,0,0.4
タガノカノープス,7,29.2,5.7,8.5,1200,4,8,1,426,+4,54.0,8,69.3,18,1,54,6,7,0,35.0,422,-8,0.7,11,75.0,14,1,1,2,39.7,430,-4,2.5,9,82.1,18,9,8,9,35.8,434,+4,0.9,3,70.0,7,7,34.6,430,+4,0.2,4,60.6,11,37.6,426,-6,0.7
カシノペンダント,13,131.7,25.4,39.0,1200,5,9,0,444,+4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,11,70.0,18,1,10,10,35.5,440,0,1.2,2,70.6,18,3,8,10,35.5,440,+2,0.3,13,84.9,13,6,35.4,438,0,1.4,7,71.4,6,36.7,438,+2,0.7
ビコーワンダフル,10,79.4,20.5,31.3,1200,5,10,5,412,-14,51.0,12,123.3,12,12,54,8,8,8,45.1,426,+4,6.3,9,97.9,18,14,6,5,36.1,422,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモティアラ,4,5.0,1.8,2.4,1200,6,11,1,452,+2,54.0,3,68.9,18,2,54,3,3,0,35.1,450,0,0.3,5,70.1,15,10,4,4,35.8,450,+16,0.2,2,57.2,18,9,11,0,34.1,434,0,0.0,5,57.3,11,5,34.4,434,-4,0.8,7,70.0,8,36.1,438,+8,0.9
イツノヒカ,5,15.2,3.3,4.8,1200,6,12,5,476,-6,54.0,7,70.1,18,10,54,10,11,0,35.0,482,+2,0.6,5,70.7,18,14,6,5,36.1,480,-8,0.5,2,70.8,17,9,4,5,36.6,488,-4,0.1,9,111.0,13,3,36.4,492,-6,1.6,5,111.1,13,36.1,498,+10,1.0
カリズマ,12,9.2,2.8,4.1,1200,7,13,5,456,-4,54.0,10,97.8,17,16,54,1,1,0,36.5,460,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラブシャーク,17,298.2,44.9,69.1,1200,7,14,12,432,+2,54.0,8,71.8,16,8,54,8,9,0,36.0,430,0,0.7,13,70.7,16,14,16,14,35.8,430,+6,1.6,12,85.7,17,13,14,13,37.2,424,+2,3.0,15,86.1,13,11,36.6,422,0,1.7,0,0,0,0,0,0,0
イントゥザストーム,3,4.0,1.4,1.6,1200,8,15,7,398,+2,54.0,4,83.1,13,2,54,9,7,0,35.6,396,-6,0.5,3,82.9,13,2,9,9,35.3,402,-2,0.0,3,71.0,14,4,9,10,34.2,404,-8,0.4,8,82.1,12,2,36.4,412,+10,0.9,2,69.9,9,33.7,402,0,0.3
カルナヴァレ,1,14.1,4.3,6.3,1200,8,16,9,442,+8,54.0,5,57.6,18,8,54,1,0,0,34.8,434,-6,0.4,3,56.6,18,15,1,0,33.8,440,-6,0.1,2,56.8,18,17,3,0,34.1,446,+12,0.3,5,71.5,6,1,36.4,434,0,0.4,4,72.7,2,37.4,434,+2,0.6
ヨドノグレイス,2,13.2,4.1,6.1,1200,8,17,8,426,-6,54.0,7,83.2,18,13,54,2,3,0,36.2,432,-14,1.4,2,83.5,15,9,1,1,36.2,446,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
