馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヴェイロン,8,114.3,17.2,29.6,1,0,2000,1,0,0,0,1,1,13,462,0,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,14,1,0,1800,111.9,1,0,0,0,14,7,3,55,11,11,14,14,36.8,462,+4,2.1,1,0,0,0,0,0,0,0,0,0,7,1,0,1800,114.2,1,0,0,0,11,9,3,54,7,6,8,9,36.1,458,+2,2.1,0,0,1,0,0,0,0,0,0,0,1,1,0,1800,112.5,1,0,0,0,14,7,3,54,7,7,5,4,35.9,456,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アドマイヤクーガー,10,26.3,4.7,7.8,1,0,2000,1,0,0,0,2,2,2,444,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,109.4,1,0,0,0,14,8,3,55,5,5,0,0,34.6,448,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモヘイガー,1,35.3,5.6,9.4,1,0,2000,1,0,0,0,3,3,3,504,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,122.7,1,0,0,0,18,5,3,55,7,7,8,8,37.3,504,-2,0.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,123.3,1,0,0,0,15,1,3,55,9,9,8,8,34.9,506,0,0.7,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,127.1,1,0,0,0,15,5,3,54,15,15,15,15,34.8,506,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コアレスバトラー,13,523.6,89.1,154.3,1,0,2000,1,0,0,0,3,4,0,472,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,103.1,0,0,1,0,10,2,3,55,4,3,3,0,39.0,470,+10,-0.3,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,96.9,1,0,0,0,16,13,3,55,15,15,15,0,36.2,460,-12,1.7,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.0,0,0,0,1,6,6,3,55,3,3,3,0,38.3,472,+8,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.3,1,0,0,0,7,6,3,55,2,1,1,0,38.5,464,-6,0.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,117.1,1,0,0,0,12,2,3,55,11,11,11,11,39.7,470,+4,3.2
シャドウエミネンス,9,16.2,3.5,5.7,1,0,2000,1,0,0,0,4,5,1,468,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,127.1,1,0,0,0,13,6,3,55,2,2,2,2,34.9,470,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィクトリースター,2,13.5,2.9,4.6,1,0,2000,1,0,0,0,4,6,3,450,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,5,1,0,2000,125.7,1,0,0,0,9,8,3,55,3,3,3,2,34.5,448,0,0.5,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,108.1,1,0,0,0,12,5,3,55,9,8,0,0,34.2,448,+2,0.4,0,0,1,0,0,0,0,0,0,0,2,1,0,1700,104.2,0,1,0,0,10,10,3,55,4,5,2,2,35.7,446,+6,0.1,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,109.6,1,0,0,0,11,11,3,54,3,6,0,0,33.8,440,+2,0.0,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,108.6,1,0,0,0,16,5,3,54,9,10,6,7,35.1,438,-2,0.1
サンビーム,4,14.5,3.5,5.7,1,0,2000,1,0,0,0,5,7,5,512,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,1,0,2000,122.4,1,0,0,0,10,10,3,55,2,2,2,2,36.0,502,-8,0.8,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,125.3,1,0,0,0,15,15,3,55,1,1,1,1,34.3,510,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エクスビート,12,53.8,9.6,16.4,1,0,2000,1,0,0,0,5,8,11,460,+12,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,108.4,1,0,0,0,15,10,3,55,2,2,0,0,35.2,448,+4,-0.1,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,113.2,1,0,0,0,13,2,3,54,2,2,5,3,37.0,444,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジェットストリーム,14,103.0,21.2,36.7,1,0,2000,1,0,0,0,6,9,9,492,+8,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1700,105.2,0,1,0,0,10,3,3,55,2,2,2,2,36.8,484,+12,1.1,1,0,0,0,0,0,0,0,0,0,1,1,0,1500,91.5,1,0,0,0,11,3,3,54,1,1,1,0,35.5,472,+6,-0.1,0,1,0,0,0,0,0,0,0,0,4,1,0,1800,114.5,1,0,0,0,12,4,3,54,2,2,3,3,36.2,466,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンラー,3,2.2,1.2,1.4,1,0,2000,1,0,0,0,6,10,3,442,+6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,3,1,0,2000,125.5,1,0,0,0,9,2,3,55,3,3,3,4,34.2,436,-2,0.3,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,111.4,1,0,0,0,13,8,3,55,3,3,0,0,33.8,438,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
