馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ニチリン,14,113.6,21.9,34.7,0,1,1800,1,0,0,0,1,1,3,464,-8,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,115.1,1,0,0,0,15,6,4,54,3,5,9,10,40.0,472,-1,1.7,0,0,0,0,0,0,0,0,0,0,2,0,1,1870,118.6,0,0,0,1,12,8,4,56,1,1,1,1,37.3,473,+15,0.1,0,0,0,0,0,0,0,0,0,1,15,1,0,2000,122.0,1,0,0,0,15,15,4,54,7,7,8,13,37.1,458,+4,2.4,0,0,0,0,0,0,0,0,0,1,14,0,1,2400,158.6,1,0,0,0,16,13,4,53,4,4,14,14,41.1,454,-1,4.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.5,1,0,0,0,12,5,4,56,10,7,6,4,39.2,455,-17,-0.1
ランブリングローズ,8,10.6,3.1,4.6,0,1,1800,1,0,0,0,1,2,15,466,-10,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,114.8,1,0,0,0,16,11,4,55,11,11,14,12,38.4,476,+10,1.6,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,114.2,1,0,0,0,14,9,4,54,12,10,12,9,38.0,466,-8,1.1,0,0,0,0,0,0,0,0,0,1,3,0,1,1700,104.7,0,1,0,0,16,2,4,54,10,9,8,8,37.4,474,+6,0.5,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,104.6,0,1,0,0,12,2,4,54,7,6,8,5,35.7,468,+2,-0.7,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,107.2,0,1,0,0,11,8,4,53,5,5,3,2,39.3,466,+2,0.1
マイネルティンラン,9,174.4,32.2,51.1,0,1,1800,1,0,0,0,2,3,3,442,0,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1800,112.7,0,0,1,0,16,12,3,56,15,15,15,15,37.8,442,+4,2.2,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,112.5,0,0,0,1,16,1,3,56,12,14,15,10,36.9,438,-2,1.1,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,107.7,1,0,0,0,16,3,3,56,16,16,14,10,38.0,440,+6,2.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,116.5,1,0,0,0,16,15,3,56,13,13,11,8,38.3,434,0,-0.2,0,0,0,0,0,0,0,0,0,1,6,0,1,1700,108.4,0,1,0,0,16,2,3,55,11,11,13,11,37.7,434,+4,0.7
ディアヴァンドーム,6,13.1,3.5,5.3,0,1,1800,1,0,0,0,2,4,1,456,-6,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,112.9,1,0,0,0,13,1,3,54,11,11,11,9,37.6,462,+2,0.7,0,0,0,0,0,0,0,0,1,0,9,1,0,2400,148.7,1,0,0,0,10,4,3,56,3,3,3,2,36.1,460,+2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,2400,150.2,0,0,1,0,12,5,3,56,8,9,9,8,36.2,458,+4,1.0,0,0,0,0,0,0,0,0,1,0,5,1,0,2200,135.7,1,0,0,0,9,3,3,56,7,6,7,7,35.6,454,-4,0.7
タガノキャプテン,13,122.9,25.7,40.8,0,1,1800,1,0,0,0,3,5,2,488,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,6,0,1,2000,125.6,0,0,1,0,9,10,4,57,8,9,8,9,37.3,486,+2,0.8,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,115.2,1,0,0,0,16,16,4,57,10,11,13,12,37.8,484,-4,2.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1900,122.8,0,1,0,0,9,8,4,57,4,4,4,0,38.6,488,0,-0.2,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,110.3,1,0,0,0,16,2,4,56,15,15,15,13,39.8,488,0,3.1,0,0,0,0,0,0,0,0,0,0,3,0,1,1900,126.8,1,0,0,0,10,10,4,57,5,4,4,0,38.9,488,0,0.3
マリブスター,15,5.3,2.1,3.1,0,1,1800,1,0,0,0,3,6,12,510,+2,1,0,0,3,54.0,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,106.4,1,0,0,0,16,2,3,56,4,3,2,2,37.9,508,-4,0.7,0,0,0,0,0,0,0,0,1,0,5,0,1,1400,86.4,1,0,0,0,16,6,3,56,11,12,0,0,37.9,512,-2,0.9,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,115.3,1,0,0,0,9,4,3,56,7,7,7,7,37.8,514,-4,0.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,116.0,0,0,1,0,16,14,3,56,3,4,2,2,36.8,518,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルロック,1,4.2,1.4,1.8,0,1,1800,1,0,0,0,4,7,2,476,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,110.8,0,0,1,0,11,5,4,57,4,4,3,3,36.3,476,-2,0.3,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,115.2,1,0,0,0,15,2,4,54,10,10,14,15,39.3,478,+4,2.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1900,120.4,1,0,0,0,15,7,4,57,9,9,7,6,37.5,474,-2,2.1,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,114.0,1,0,0,0,16,11,4,57,8,10,10,8,38.0,476,+14,1.3,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.8,1,0,0,0,13,4,4,54,3,3,3,3,36.7,462,-2,0.0
イメージレイナ,16,254.6,33.9,53.8,0,1,1800,1,0,0,0,4,8,4,448,+2,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.6,1,0,0,0,15,7,4,55,11,11,0,0,37.7,446,+2,0.6,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,72.7,1,0,0,0,15,12,4,53,9,9,0,0,37.7,444,-8,0.9,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,116.2,1,0,0,0,16,9,4,55,9,8,8,6,39.6,452,-18,2.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.8,1,0,0,0,12,5,4,54,7,6,6,3,38.4,470,+5,0.4,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,92.7,1,0,0,0,12,12,4,54,10,11,5,4,39.4,465,+6,1.0
テイエムバゴオー,10,11.4,3.3,4.9,0,1,1800,1,0,0,0,5,9,3,484,+1,1,0,0,4,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1800,115.9,1,0,0,0,10,9,4,57,2,2,2,2,37.9,483,-1,-0.1,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,114.3,1,0,0,0,16,1,4,54,5,5,3,4,37.8,484,+6,0.6,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,114.7,1,0,0,0,16,11,4,53,10,10,6,7,38.5,478,-2,0.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.7,1,0,0,0,14,5,4,53,8,9,7,5,39.2,480,-6,0.5,0,0,0,0,0,0,0,0,0,1,11,0,1,2400,159.4,1,0,0,0,15,12,4,56,2,2,3,4,40.2,486,+6,1.8
ナリタチャレンジ,11,100.4,20.3,32.2,0,1,1800,1,0,0,0,5,10,6,506,0,1,0,0,7,57.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,114.2,1,0,0,0,16,1,7,57,13,13,15,14,37.9,506,-8,2.7,0,0,0,0,0,0,0,1,0,0,8,0,1,1900,120.9,1,0,0,0,13,5,7,57,11,11,9,9,36.8,514,+12,1.9,0,0,0,0,0,0,0,0,1,0,2,0,1,2000,126.4,1,0,0,0,12,9,7,57,8,8,8,3,38.1,502,+2,0.3,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,107.8,1,0,0,0,13,1,7,57,12,12,13,12,38.4,500,-10,1.9,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.7,0,1,0,0,15,12,7,57,1,1,1,1,38.3,510,+12,0.4
