馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
トラストハック,16,292.8,67.2,228.6,1800,1,1,7,424,+2,54.0,13,88.4,16,4,54,13,13,0,39.4,422,0,2.2,11,124.4,14,7,5,6,36.4,422,-18,2.5,12,120.6,15,15,12,12,42.4,440,-2,4.0,14,103.5,15,13,40.1,442,0,3.5,0,0,0,0,0,0,0
トウケイゴールド,7,67.7,10.7,35.4,1800,1,2,5,480,-4,53.0,14,109.4,15,11,56,7,7,8,40.6,484,+6,2.1,9,74.6,16,1,12,12,37.8,478,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デルマコナキジジ,4,170.8,33.3,112.8,1800,2,3,8,480,-5,56.0,10,92.9,12,7,56,9,9,9,40.9,485,-13,1.9,13,108.2,16,15,10,10,40.3,498,-4,1.9,15,122.6,16,4,5,5,40.8,502,+14,2.7,8,88.6,3,10,39.5,488,-4,1.5,3,94.5,3,38.6,492,0,3.0
ペプチドウインド,6,10.6,1.6,4.1,1800,2,4,1,466,-4,56.0,5,123.1,16,15,56,3,4,3,36.4,470,0,0.9,3,124.3,16,6,7,5,36.7,470,+6,1.0,14,109.0,14,12,4,3,36.7,464,+2,1.3,6,111.7,14,8,35.6,462,0,0.4,0,0,0,0,0,0,0
ミスズブライアンズ,9,21.1,3.4,10.3,1800,3,5,2,454,0,56.0,4,122.7,15,4,56,7,7,9,36.0,454,0,0.2,12,111.9,15,7,9,10,40.3,454,-8,3.3,7,111.8,15,5,10,10,39.7,462,0,2.2,11,124.3,11,6,36.6,462,+4,1.3,5,112.3,7,34.7,458,0,0.7
ムテキザセカンド,11,44.0,4.2,13.2,1800,3,6,8,492,-2,54.0,17,138.6,18,1,54,8,8,10,38.5,494,-14,2.7,6,125.5,16,9,2,2,37.2,508,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スーサンタイガー,8,146.4,13.0,43.3,1800,4,7,7,464,+16,56.0,12,124.9,18,15,56,17,17,17,36.0,448,+2,0.7,12,110.5,16,4,13,13,40.0,446,+2,3.4,8,126.8,17,15,15,15,36.4,444,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャンピオナ,5,12.2,2.1,6.0,1800,4,8,2,460,-6,54.0,4,142.0,12,5,54,6,6,6,35.4,466,+8,0.7,9,164.7,16,11,2,2,37.3,458,-8,1.7,7,123.0,14,9,6,6,35.4,466,0,1.1,5,124.2,15,7,35.8,466,-2,0.7,10,119.5,5,42.6,468,+4,2.9
シングンジャガー,3,127.5,24.8,83.6,1800,5,9,4,458,-4,56.0,13,110.7,16,4,56,15,15,8,36.9,462,-2,1.1,7,98.7,16,2,11,10,35.1,464,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウテンニョ,13,173.4,39.5,133.7,1800,5,10,10,432,+14,51.0,11,118.6,12,11,54,3,3,3,42.6,418,-4,4.8,13,71.1,16,13,10,8,36.3,422,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エーブガッチャマン,10,210.6,27.1,91.4,1800,6,11,7,412,+2,56.0,10,97.1,16,16,56,13,13,13,35.8,410,-14,1.8,16,115.5,16,1,16,16,36.2,424,+14,5.1,11,97.9,17,12,10,10,36.0,410,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トルストイ,2,1.5,1.1,1.1,1800,6,12,3,476,+4,54.0,2,108.2,18,1,56,11,9,0,35.1,472,0,0.1,3,107.9,18,15,4,4,33.8,472,0,0.2,7,138.5,16,7,5,5,36.9,472,-2,0.9,6,140.0,13,4,36.4,474,0,1.0,3,124.4,4,35.5,474,-2,0.0
サンダーバード,12,30.0,6.4,20.6,1800,7,13,0,456,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイワボルドー,15,29.4,4.3,13.5,1800,7,14,7,466,-4,56.0,11,120.3,16,14,56,5,5,4,41.6,470,-14,2.6,6,137.7,16,1,3,3,39.3,484,-4,2.0,10,102.3,16,14,5,4,40.5,488,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートホルス,14,27.4,5.2,16.5,1800,8,15,6,490,0,53.0,13,89.6,15,7,56,8,11,0,39.6,490,-14,3.8,13,118.3,14,1,12,12,39.9,504,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドラゴントーク,1,6.0,1.5,3.5,1800,8,16,7,434,-6,54.0,8,126.0,18,12,54,9,8,7,35.6,440,-2,0.8,3,112.9,16,1,9,8,35.1,442,+2,0.1,2,95.8,16,6,8,7,34.7,440,-2,0.0,2,96.3,7,13,36.4,442,+4,0.3,7,84.0,1,34.6,438,0,0.5
