馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ファストソング,5,11.1,2.3,3.5,1800,1,1,3,488,+8,54.0,9,101.4,16,1,54,16,16,0,38.6,480,-6,1.1,2,119.1,16,8,16,15,39.6,486,-10,0.1,12,84.2,14,9,9,8,36.7,496,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サラダガール,14,234.5,41.9,70.9,1800,1,2,4,424,0,54.0,8,111.3,16,3,54,3,2,2,37.2,424,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オメガインベガス,1,3.7,1.7,2.5,1800,2,3,25,494,+12,54.0,8,111.1,15,4,54,10,10,0,34.8,482,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミスワイキキ,15,47.8,7.1,11.6,1800,2,4,2,442,-4,54.0,5,89.4,16,2,54,9,8,0,38.0,446,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
モリミヤビ,2,199.7,35.4,59.9,1800,3,5,3,440,-6,54.0,12,101.7,16,2,54,9,7,0,39.9,446,0,1.3,6,119.3,16,8,3,2,42.0,446,+10,2.5,10,102.4,15,5,12,14,38.8,436,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロジヒット,9,10.9,2.8,4.4,1800,3,6,5,446,+4,54.0,13,97.7,16,4,54,2,2,2,38.3,442,+4,1.7,3,84.1,14,3,8,8,33.9,438,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レオソルシエール,6,20.0,2.9,4.6,1800,4,7,3,474,0,54.0,12,101.6,16,7,54,10,10,0,39.4,474,-2,1.3,5,118.1,16,11,9,7,38.9,476,+2,0.8,5,118.2,15,12,14,14,41.1,474,+16,1.6,11,112.9,13,1,38.0,458,-8,1.3,5,72.5,1,36.3,466,+8,0.6
ナゲットシーニュ,16,393.1,61.0,103.2,1800,4,8,12,442,+10,54.0,14,126.1,17,3,54,15,15,16,35.8,432,0,1.5,10,88.9,12,2,12,10,37.7,432,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルマネアン,3,7.6,1.5,2.1,1800,5,9,2,450,-6,54.0,3,100.9,16,14,54,12,12,0,39.8,456,-2,0.7,2,118.1,16,8,14,12,40.1,458,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フォルテシモ,4,29.7,6.5,10.8,1800,5,10,5,442,-2,54.0,11,125.2,16,6,54,8,8,10,37.4,444,+2,1.4,7,101.6,16,2,8,10,38.8,442,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボーラキアーラ,10,21.9,4.0,6.5,1800,6,11,3,474,-12,54.0,6,101.1,16,15,54,5,3,0,39.5,486,+4,0.8,15,97.6,18,16,11,13,34.8,482,+14,1.3,9,97.1,17,4,16,15,34.3,468,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サイモンパルフェ,12,20.8,4.9,8.0,1800,6,12,16,462,-12,54.0,6,108.9,9,3,54,8,7,7,34.5,474,-2,0.6,5,123.3,11,2,8,6,35.8,476,+4,0.3,5,111.2,13,10,8,8,34.6,472,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タマモマイヒメ,7,2.5,1.2,1.5,1800,7,13,2,460,-4,54.0,2,100.5,16,7,54,2,1,0,41.2,464,-4,0.3,4,117.1,16,6,1,1,41.0,468,-6,1.2,4,118.7,16,16,2,2,39.9,474,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ポエティックターン,13,112.2,19.1,32.0,1800,7,14,13,482,-6,54.0,0,0,0,0,0,0,0,0,0,0,0,0,6,101.5,16,4,11,11,39.0,488,+2,2.5,5,89.1,12,9,9,9,38.6,486,+2,1.6,12,100.4,7,8,35.1,484,0,1.5,0,0,0,0,0,0,0
ウエスタンアタック,11,30.3,4.4,7.0,1800,8,15,2,446,-2,54.0,4,101.1,16,13,54,9,6,0,40.6,448,+2,0.9,5,118.7,16,11,5,3,40.3,446,+2,2.2,13,111.7,16,6,13,13,35.2,444,-4,1.3,11,84.1,1,16,34.4,448,0,1.6,0,0,0,0,0,0,0
ウイントレジャー,8,64.4,10.7,17.9,1800,8,16,6,490,+6,52.0,15,124.3,15,12,54,15,15,15,46.2,484,-2,11.2,9,120.6,16,10,12,12,40.5,486,+6,2.0,9,125.2,11,7,5,7,35.0,480,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
