馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
スリーネイチャー,5,117.4,16.3,27.3,1400,1,1,2,444,-6,55.0,10,109.3,14,14,55,10,10,8,40.6,450,-8,2.8,1,90.6,12,11,6,6,39.0,458,+13,-0.2,1,88.4,11,10,2,2,38.3,445,0,-0.2,2,91.3,7,4,39.4,445,+4,0.4,1,91.1,5,38.6,441,-2,-0.3
メイショウノゾミ,14,442.2,48.9,82.6,1400,1,2,2,514,+4,52.0,16,75.0,16,7,55,16,16,0,37.3,510,-11,2.5,1,85.7,7,4,4,5,40.2,521,+16,-0.2,1,88.7,8,7,1,1,41.7,505,-12,-0.5,6,87.3,10,7,40.2,517,-3,0.7,1,86.5,2,40.6,520,+26,-0.2
フリップフロップ,11,6.3,2.1,3.2,1400,2,3,3,472,0,55.0,6,73.1,16,16,55,4,4,0,38.4,472,0,0.9,0,0,0,0,0,0,0,0,0,0,1,72.8,16,2,3,2,36.5,466,0,-1.6,6,97.1,13,5,35.2,466,0,0.5,0,0,0,0,0,0,0
サイズミックレディ,2,13.4,2.6,4.0,1400,2,4,0,492,-2,55.0,5,72.4,15,6,55,6,6,0,37.2,494,+2,0.4,4,69.8,16,1,11,9,37.5,492,-6,0.9,8,73.0,16,15,14,15,36.5,498,+10,0.6,6,71.9,14,1,37.0,488,0,0.8,5,72.1,11,36.9,488,-2,0.8
マウントフジ,8,12.4,2.5,3.8,1400,3,5,1,438,+6,55.0,4,73.0,15,15,55,8,7,0,38.5,432,-4,1.1,7,86.0,16,6,12,12,38.1,436,-2,1.3,5,71.2,16,13,10,10,36.1,438,+4,0.4,10,71.4,9,11,38.4,434,-8,1.2,2,84.5,11,36.9,442,0,0.1
キタサンテンニョ,9,67.2,8.9,14.8,1400,3,6,7,454,0,55.0,7,86.6,16,6,55,13,13,0,38.5,454,-2,1.5,9,85.9,14,14,5,7,38.4,456,-4,1.0,8,73.7,14,12,5,6,38.9,460,+6,0.9,12,72.3,3,14,36.8,454,+4,1.5,13,108.7,9,35.9,450,0,1.1
トウカイメリー,4,2.4,1.3,1.6,1400,4,7,1,436,+2,55.0,4,113.7,12,8,55,6,6,6,37.9,434,-2,0.6,2,114.0,13,5,4,4,38.1,436,+4,0.4,1,100.7,13,8,2,2,38.2,432,-1,-0.3,3,94.4,10,11,38.8,433,-5,0.4,2,85.7,4,37.7,438,-6,0.0
ノヴェッロ,13,375.6,44.0,74.3,1400,4,8,3,446,-2,55.0,13,74.1,16,5,55,15,15,0,38.2,448,+4,1.9,11,87.5,13,7,9,8,39.5,444,0,2.6,8,85.8,14,1,8,7,38.2,444,-2,0.9,8,86.6,4,15,36.5,446,+4,0.9,9,97.0,8,34.8,442,+6,1.3
シゲルセキニンシャ,7,353.5,34.5,58.3,1400,5,9,3,476,+6,55.0,7,73.2,16,3,55,11,13,0,37.8,470,0,1.0,12,73.4,16,13,6,6,37.7,470,-26,1.0,6,91.4,11,1,1,1,39.9,496,+2,0.3,1,90.5,10,2,39.0,494,0,-0.1,3,91.2,4,40.4,494,+4,1.0
デコレイト,6,3.8,1.4,1.9,1400,5,10,1,460,+6,55.0,2,113.4,12,11,55,2,3,3,37.8,454,+2,0.3,5,115.5,11,2,4,4,37.5,452,0,0.6,2,116.0,11,9,4,4,38.1,452,-4,0.6,2,105.3,8,9,36.9,456,-12,0.3,9,114.9,1,38.9,468,+14,1.6
