馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タガノシェルム,14,118.2,16.6,29.8,1400,1,1,5,452,+6,56.0,11,84.3,18,6,56,3,3,0,37.1,446,+4,1.3,5,74.5,16,9,10,9,37.6,442,-6,1.2,8,75.0,14,3,10,9,38.3,448,-8,1.7,8,75.1,11,12,37.5,456,-8,1.4,12,89.4,12,40.3,464,0,2.4
サトノエクセル,13,4.7,1.5,2.2,1400,1,2,9,486,+12,56.0,10,88.2,16,6,56,4,3,0,40.0,474,-14,2.0,2,87.1,16,14,5,3,38.3,488,0,1.3,4,86.6,16,2,8,7,38.3,488,-4,0.2,2,86.1,11,6,34.9,492,0,0.2,0,0,0,0,0,0,0
バイオレットアロー,5,8.6,1.9,3.0,1400,2,3,1,454,-10,56.0,5,86.9,16,5,56,15,13,0,37.1,464,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オンワードマイケル,7,446.5,73.7,133.6,1400,2,4,6,422,0,56.0,13,88.2,16,10,56,5,6,0,40.6,422,-4,2.8,11,88.2,16,8,12,11,38.6,426,-6,2.4,12,87.7,15,7,9,8,39.4,432,+4,3.0,11,85.4,3,15,35.5,428,0,2.1,0,0,0,0,0,0,0
ヴィトレスク,4,81.3,16.0,28.7,1400,3,5,10,412,+16,52.0,9,111.3,15,5,54,14,14,0,35.1,396,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハギノエルドラド,6,22.4,2.7,4.4,1400,3,6,4,430,-10,56.0,8,70.5,16,9,56,9,9,0,37.5,440,+8,1.4,13,96.7,18,2,8,11,35.1,432,-2,0.9,10,70.2,18,11,16,17,34.8,434,-4,1.0,13,115.1,10,3,40.8,438,+2,4.2,7,97.2,1,35.5,436,0,1.0
ペプチドマンボウ,9,17.5,2.8,4.6,1400,4,7,14,478,-10,56.0,8,75.0,16,3,56,11,11,0,37.8,488,+6,1.7,7,88.2,14,10,5,4,39.3,482,-2,2.2,4,73.8,16,14,4,4,37.2,484,+2,1.0,7,115.9,6,2,39.2,482,0,0.7,6,87.8,3,39.1,482,+2,1.2
ディレクター,16,332.5,48.3,87.4,1400,4,8,26,468,-4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,15,98.4,15,6,13,12,36.0,472,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フィオリート,1,43.6,4.7,8.1,1400,5,9,6,496,0,56.0,2,92.4,12,8,56,8,6,4,41.3,496,+4,0.5,9,88.0,16,8,11,11,39.2,492,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウイカルス,15,104.7,17.3,31.1,1400,5,10,0,486,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルカメレオンザ,8,297.7,45.0,81.4,1400,6,11,17,468,-8,56.0,10,118.7,16,1,56,13,14,15,40.6,476,-4,3.2,13,118.1,15,3,10,7,41.2,480,-2,3.3,14,125.7,16,7,13,14,36.1,482,+2,1.3,7,119.6,8,6,41.0,480,-6,3.5,13,87.9,12,38.8,486,+6,3.0
シゲルスコピウス,10,27.5,4.1,7.1,1400,6,12,4,530,+8,53.0,6,71.2,16,3,56,6,6,0,38.9,522,+10,0.8,9,88.9,16,14,2,2,40.4,512,+8,1.5,12,75.5,15,2,1,1,40.3,504,-4,3.2,10,84.5,9,1,36.6,508,0,1.3,0,0,0,0,0,0,0
エーシンザピーク,3,4.1,1.4,2.0,1400,7,13,3,468,+2,56.0,3,86.0,16,6,56,8,6,0,38.1,466,-4,0.7,7,116.9,16,16,2,3,39.3,470,+8,0.7,3,117.4,14,3,6,7,40.2,462,0,0.4,5,115.9,9,13,38.4,462,-6,1.1,13,85.1,7,36.4,468,-6,1.5
トウカイビジョン,2,2.1,1.1,1.4,1400,7,14,14,482,-4,56.0,3,107.0,16,2,56,3,3,3,39.6,486,-6,0.7,3,116.4,16,3,1,1,38.5,492,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンダーパラジーノ,11,722.6,82.9,150.1,1400,8,15,5,466,+6,53.0,15,74.6,16,5,53,16,16,0,37.5,460,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダンツクレイン,12,126.0,17.7,31.7,1400,8,16,4,490,-6,56.0,13,72.5,16,7,53,15,15,0,38.7,496,+10,2.4,0,0,0,0,0,0,0,0,0,0,10,110.6,10,4,5,4,35.4,486,0,1.5,12,72.1,10,13,36.1,486,-8,1.6,3,71.3,7,35.2,494,0,0.3
