馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
クローチェ,4,14.9,4.3,5.9,1400,1,1,9,526,+20,57.0,14,97.1,16,12,57,8,8,0,37.6,506,-10,2.2,1,84.8,16,1,3,4,37.0,516,-4,0.0,4,86.1,10,9,4,5,35.9,520,-6,0.5,5,95.0,4,1,36.1,526,0,0.7,3,97.2,10,35.1,526,+10,0.1
バコパ,12,10.8,2.9,3.9,1400,1,2,2,472,+2,57.0,4,81.4,18,16,57,6,8,0,35.1,470,-4,0.2,2,81.8,16,2,4,4,34.3,474,+8,0.1,6,69.7,16,9,3,3,35.5,466,-16,0.5,10,82.6,1,3,35.8,482,+2,0.9,9,69.5,10,34.4,480,-6,0.5
オメガファイター,11,15.9,3.8,5.2,1400,2,3,6,480,-4,54.0,3,81.5,18,16,56,2,2,0,34.5,484,0,0.3,5,82.5,18,7,3,2,35.4,484,-4,0.6,12,69.5,16,11,3,3,36.0,488,+2,1.3,1,70.3,10,4,35.0,486,+16,-0.3,6,60.7,14,37.0,470,0,0.9
サトノサウザー,13,109.7,19.7,27.6,1400,2,4,6,468,+6,57.0,6,108.1,10,8,57,9,9,0,33.8,462,-12,0.4,6,111.5,16,1,12,12,36.9,474,+6,1.8,4,112.7,16,15,12,12,37.0,468,+6,0.5,5,113.3,10,9,37.5,462,+4,0.4,8,115.4,9,40.4,458,-12,1.9
キタサンエピソード,2,5.3,1.9,2.4,1400,3,5,7,488,0,57.0,16,58.0,16,9,57,2,0,0,35.5,488,-6,1.9,2,81.3,16,3,1,1,34.8,494,0,0.2,5,69.0,18,4,1,1,34.9,494,-2,0.2,9,68.3,13,2,34.9,496,+4,0.4,2,68.1,15,35.1,492,-2,0.7
タガノリバレンス,7,13.5,2.9,3.8,1400,3,6,10,476,-4,57.0,2,82.1,18,15,57,7,7,0,34.3,480,+6,0.1,3,82.9,18,17,13,15,34.0,474,-4,0.0,4,83.2,18,15,10,8,34.9,478,-2,0.2,2,96.7,1,4,34.0,480,+4,0.2,2,82.3,13,35.3,476,-8,0.0
クロンブリオント,10,30.7,8.7,12.1,1400,4,7,12,514,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,7,95.2,16,7,6,6,35.2,514,+18,0.8,6,111.1,6,5,3,3,37.2,496,-8,1.5,1,109.9,10,4,34.9,504,0,-0.3,2,122.8,1,35.1,504,0,0.3
オリーブジュエル,14,103.7,21.1,29.7,1400,4,8,6,450,-2,55.0,9,82.7,16,5,55,14,12,0,34.5,452,+8,1.0,8,82.7,18,7,15,14,34.4,444,+2,0.7,17,70.1,18,17,7,8,35.7,442,-14,1.5,8,73.8,2,15,36.6,456,-12,1.7,11,95.2,14,35.6,468,+10,0.6
キネオピューマ,8,4.2,1.7,2.0,1400,5,9,2,450,0,57.0,3,81.3,18,18,57,18,17,0,34.2,450,-6,0.1,9,82.2,16,16,13,11,33.6,456,+6,0.6,9,94.7,16,14,15,15,34.1,450,+4,0.7,2,94.1,4,12,34.5,446,+2,0.3,4,95.2,2,34.8,444,-6,0.3
インステイト,5,15.2,4.0,5.4,1400,5,10,1,512,+2,57.0,3,107.0,14,13,57,6,6,0,34.5,510,-2,0.2,7,134.1,18,14,2,2,36.3,512,+6,1.7,12,116.1,14,13,3,3,40.2,506,-10,2.5,12,119.1,10,2,43.4,516,-6,4.8,1,107.1,2,36.5,522,0,0.0
シャイニークラウン,16,497.4,103.8,146.7,1400,6,11,10,458,0,57.0,14,86.2,16,4,57,13,14,0,36.6,458,+2,1.5,10,86.6,15,2,8,8,38.4,456,-2,1.0,14,107.7,16,5,5,5,38.1,458,+2,1.7,1,87.8,5,1,38.3,456,+3,-0.7,1,89.5,6,39.0,453,+4,-0.9
クリスマスマーベル,17,434.9,91.6,129.6,1400,6,12,6,478,-2,57.0,12,121.5,12,9,57,10,10,10,38.5,480,-6,3.5,8,111.0,11,6,8,9,35.0,486,+14,0.9,14,108.8,17,3,17,17,34.6,472,+2,1.7,13,133.7,15,15,36.2,470,0,2.3,8,101.7,10,35.7,470,0,1.4
タイセイドリーム,6,17.8,5.6,7.8,1400,7,13,9,520,-2,54.0,12,100.2,15,3,56,12,13,0,38.4,522,0,2.7,10,81.8,16,9,7,8,35.0,522,+4,0.6,9,96.7,15,5,8,12,34.3,518,-8,1.2,6,94.7,10,3,35.2,526,+14,1.1,4,81.6,2,33.4,512,-2,0.4
ゴールドベル,1,8.5,2.4,3.2,1400,7,14,2,470,-2,57.0,5,81.4,18,12,57,13,14,0,34.7,472,0,0.2,8,95.4,13,13,12,12,35.5,472,-8,0.6,11,82.4,16,14,11,10,33.9,480,+4,0.8,9,82.0,7,16,33.8,476,+2,0.9,10,83.2,1,34.3,474,0,0.6
ダンツカナリー,3,6.4,2.1,2.7,1400,7,15,2,462,+6,52.0,2,94.5,18,14,52,2,2,0,33.9,456,-2,0.2,3,94.4,16,5,4,4,35.6,458,-6,0.2,1,70.0,16,4,1,1,35.3,464,+4,-1.0,3,95.8,8,1,36.2,460,+4,0.3,3,95.3,5,35.9,456,+12,0.4
ウォーターメジャー,15,458.7,69.0,97.6,1400,8,16,10,462,-10,57.0,14,70.2,16,1,57,4,5,0,35.5,472,-8,0.7,15,87.2,16,16,2,3,39.9,480,0,2.6,7,59.5,14,2,5,4,36.1,480,+6,0.9,12,60.2,10,5,36.8,474,+2,1.5,10,74.5,4,39.0,472,+2,1.7
スナイプビッド,9,12.2,3.5,4.7,1400,8,17,3,492,-2,57.0,4,94.1,18,17,57,5,5,0,33.6,494,-2,0.1,7,97.3,12,5,7,8,34.2,496,0,0.8,4,82.6,18,4,5,5,35.9,496,-8,0.3,9,94.3,15,13,33.3,504,0,0.5,5,93.8,17,33.8,504,+14,0.2
ハイパーエンジェル,18,495.5,103.9,146.8,1400,8,18,2,426,-7,52.0,3,98.3,6,3,54,2,3,3,40.1,433,+6,0.9,8,100.7,9,5,6,8,41.3,427,-2,2.8,9,93.6,11,8,6,7,40.1,429,+2,2.9,6,105.4,8,3,40.6,427,+5,2.4,16,72.2,1,35.8,422,-1,1.8
