馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
プリティーキャロル,4,22.3,4.4,6.7,1200,1,1,4,446,0,52.0,5,72.2,12,1,51,4,4,0,38.2,446,-6,0.7,1,73.3,16,5,3,5,38.5,452,-4,-0.2,6,73.3,16,6,2,2,39.6,456,0,0.5,5,73.9,16,3,39.6,456,+12,0.5,12,113.5,10,43.3,444,-6,4.4
ドクトルバロン,16,304.6,89.4,141.0,1200,1,2,1,476,+14,53.0,12,71.8,12,10,56,2,4,0,36.9,462,-4,2.6,15,70.0,18,17,10,12,35.9,466,0,1.4,13,69.7,16,7,12,13,35.1,466,-4,1.5,15,70.3,16,10,35.5,470,-2,1.0,15,97.3,3,35.8,472,+2,1.7
スズヨストラ,9,4.5,1.7,2.4,1200,2,3,9,462,0,56.0,6,87.2,14,11,56,11,11,0,37.1,462,0,1.7,6,86.4,16,15,7,5,37.7,462,+2,0.8,4,72.2,15,2,7,7,38.0,460,0,0.4,7,72.7,6,11,36.7,460,0,0.9,4,85.6,2,38.6,460,0,0.2
モーニングムーン,13,39.4,8.3,12.8,1200,2,4,3,452,-2,54.0,16,97.6,16,9,54,1,1,1,38.7,454,+12,2.9,10,82.0,13,5,8,10,34.3,442,0,0.8,7,82.4,10,1,5,7,35.6,442,0,0.6,1,71.0,11,2,35.9,442,0,-0.3,0,0,0,0,0,0,0
ターゲットゾーン,12,88.3,11.7,18.2,1200,3,5,12,508,+4,56.0,11,87.4,16,16,56,11,10,0,38.2,504,+4,1.8,1,86.7,16,7,5,5,38.2,500,-4,-0.1,3,87.0,16,11,6,4,37.6,504,0,0.5,4,88.4,6,2,38.7,504,+4,0.7,12,89.6,1,37.1,500,0,2.6
マンボマーチ,10,324.6,57.7,91.0,1200,3,6,3,442,+4,54.0,8,75.5,14,11,54,13,13,0,37.3,438,-10,1.7,12,70.6,16,14,10,11,35.2,448,+4,0.6,16,84.4,16,12,16,16,33.9,444,-8,1.7,10,87.8,7,14,37.0,452,-2,2.3,14,74.2,5,38.0,454,+2,2.5
エトルアンフルール,5,8.3,2.4,3.4,1200,4,7,1,474,0,54.0,12,69.9,16,4,54,7,11,0,35.7,474,+4,0.9,5,72.6,16,13,2,2,38.6,470,-2,1.1,5,86.3,16,6,7,6,39.7,472,0,1.0,1,73.3,2,4,37.8,472,+4,0.0,2,72.9,10,37.6,468,0,0.9
イーサンヘイロー,8,18.3,3.0,4.4,1200,4,8,1,466,0,56.0,10,69.7,16,5,56,5,5,0,35.6,466,+4,0.7,4,86.1,14,6,8,7,38.2,462,0,0.3,9,87.5,14,2,8,5,37.8,462,+2,2.0,5,86.2,12,8,37.3,460,+4,0.6,7,73.1,8,38.3,456,+2,1.3
ジョージジョージ,1,5.4,1.8,2.5,1200,5,9,1,446,-2,56.0,2,69.2,16,11,56,12,8,0,34.6,448,-2,0.2,4,72.2,12,5,11,9,37.8,450,-2,0.7,12,83.7,16,15,11,10,33.9,452,-4,1.0,6,69.5,4,6,35.0,456,-4,0.2,12,96.8,13,34.3,460,+6,1.2
スクワドロン,3,3.0,1.3,1.6,1200,5,10,3,500,-8,56.0,3,85.5,12,12,56,3,3,0,38.2,508,0,0.8,3,86.3,11,8,5,5,37.8,508,+8,0.4,11,74.4,13,1,13,13,36.9,500,-10,1.7,11,71.3,8,5,36.1,510,+2,2.0,12,95.9,10,34.8,508,+10,1.2
チェリーサターン,7,25.6,4.3,6.6,1200,6,11,9,520,-4,56.0,8,87.5,14,5,56,8,9,0,37.6,524,+2,2.0,4,72.5,16,12,12,10,37.6,522,+4,1.0,6,72.8,15,9,15,15,37.7,518,+4,1.0,8,86.8,1,13,37.7,514,+2,0.9,14,101.0,5,39.2,512,+18,2.3
リベルタドーレス,6,13.3,3.4,5.1,1200,6,12,12,490,+6,56.0,1,73.6,16,12,56,1,1,0,39.4,484,+2,0.0,2,73.6,12,6,1,1,38.7,482,+2,0.2,2,73.0,16,4,1,1,37.6,480,-4,0.2,2,73.3,13,1,37.8,484,0,0.0,0,0,0,0,0,0,0
キネオリリー,15,41.9,10.4,16.1,1200,7,13,4,508,+6,54.0,6,72.8,12,11,54,4,7,0,38.8,502,-6,1.3,12,88.5,15,12,5,4,40.3,508,0,3.2,1,86.3,15,5,1,1,37.8,508,-2,-0.4,3,80.6,9,2,37.6,510,0,0.1,0,0,0,0,0,0,0
ジョバイロ,2,16.3,3.2,4.8,1200,7,14,4,488,-2,56.0,1,72.4,16,9,56,3,3,0,38.3,490,+4,0.0,3,73.5,16,4,5,4,38.0,486,-2,0.5,4,73.6,15,11,2,2,38.7,488,-6,0.0,3,73.3,6,1,38.8,494,-2,0.2,5,88.3,2,39.2,496,0,0.5
エストーケ,11,17.7,4.2,6.3,1200,8,15,3,474,+2,56.0,1,74.2,16,12,56,5,5,0,36.7,472,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
