馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ステージジャンプ,5,2.0,1.1,1.2,1900,1,1,2,500,-6,56.0,2,114.1,15,15,56,3,4,2,38.6,506,+2,0.1,5,114.8,15,2,5,5,38.4,504,0,1.3,5,111.1,16,12,8,9,35.6,504,-2,1.2,3,122.0,4,15,36.2,506,-2,0.1,6,126.1,2,35.7,508,0,0.3
フリップ,16,294.4,50.6,111.0,1900,1,2,1,456,-6,56.0,15,89.8,16,8,56,15,15,0,38.9,462,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エーティータラント,3,4.4,1.3,1.8,1900,2,3,1,494,-2,56.0,2,113.9,12,7,56,8,8,3,38.7,496,+4,1.0,4,115.4,16,1,8,8,37.7,492,+2,0.4,2,115.6,15,8,6,5,39.3,490,+4,1.0,3,115.2,2,8,37.8,486,+4,0.0,3,118.6,1,38.6,482,0,1.0
ナリタアップスター,6,240.3,34.7,76.0,1900,2,4,1,426,+4,56.0,9,119.5,15,1,56,15,15,15,40.4,422,-2,2.1,15,123.3,16,13,14,14,38.5,424,+2,2.9,11,137.3,18,3,4,5,37.4,422,-10,1.4,4,109.0,10,10,35.2,432,0,0.3,0,0,0,0,0,0,0
エリタージュ,12,503.7,41.6,91.2,1900,3,5,1,444,0,51.0,12,96.4,16,7,54,7,8,0,35.6,444,-2,1.7,14,123.0,18,12,14,15,36.6,446,-14,2.4,10,115.9,16,5,10,10,39.0,460,0,1.6,8,125.5,3,4,36.8,460,0,1.9,0,0,0,0,0,0,0
メイショウメテオ,15,37.9,6.5,13.7,1900,3,6,0,524,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デビルズハーツ,2,17.3,3.3,6.6,1900,4,7,5,492,+10,56.0,9,124.3,16,1,56,9,9,9,36.0,482,0,1.5,3,125.1,14,14,13,13,36.1,482,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピーディシャープ,4,191.9,7.9,16.8,1900,4,8,0,404,-8,56.0,9,116.5,16,12,53,11,13,10,39.6,412,+6,2.1,6,116.9,16,3,11,10,38.6,406,0,1.1,4,115.9,13,13,10,11,40.0,406,-2,0.8,10,116.0,8,11,37.9,408,-2,2.0,15,111.4,11,40.3,410,-7,4.3
ツーエムスイフト,9,692.3,97.1,213.3,1900,5,9,0,486,-2,56.0,11,118.3,12,3,53,5,5,10,39.6,488,-4,2.2,10,117.1,16,13,11,11,40.7,492,+1,3.9,7,92.3,12,7,12,12,39.4,491,+11,1.2,16,98.8,17,13,36.2,480,-4,2.4,9,99.6,17,37.5,484,0,1.7
モユルオモイ,10,107.1,13.2,28.6,1900,5,10,1,472,+2,56.0,10,108.4,18,15,56,18,17,0,35.1,470,0,1.0,16,98.3,16,7,13,14,36.2,470,0,1.8,6,111.4,16,8,15,14,37.7,470,-4,1.8,18,112.7,3,2,36.9,474,0,2.2,3,97.3,14,35.2,474,+14,0.0
