馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ストレートラブ,4,20.1,3.0,9.9,2000,1,1,1,432,+2,55.0,6,115.0,10,1,55,9,9,8,37.6,430,-2,1.9,4,115.6,10,10,8,8,37.3,432,+4,0.8,1,106.2,13,10,12,11,37.0,428,+2,-0.3,4,108.0,11,11,38.9,426,+4,1.2,5,108.7,13,38.5,422,+2,0.5
シンボリカンヌ,5,43.9,5.0,17.4,2000,2,2,1,510,+4,57.0,6,121.8,13,7,57,12,12,12,38.3,506,0,0.8,4,153.0,15,10,15,15,37.6,506,-6,0.6,10,114.8,15,4,15,15,37.7,512,+2,1.3,3,87.9,2,7,37.0,510,-2,0.3,8,116.9,10,38.5,512,-4,0.9
エーシンハッブル,3,10.9,1.7,4.8,2000,3,3,2,494,+2,57.0,3,114.9,10,2,57,6,6,5,38.4,492,-6,0.4,8,116.6,15,2,7,7,38.2,498,+6,0.6,11,121.6,15,10,4,4,38.9,492,0,1.8,7,108.8,2,6,38.5,492,+2,0.6,6,114.9,9,38.4,490,+2,0.7
マーメイドティアラ,7,38.4,7.3,26.1,2000,4,4,35,412,-4,55.0,11,108.4,13,1,52,7,8,8,39.3,416,0,2.3,1,108.9,13,13,10,9,39.7,416,+14,-0.3,3,115.6,14,6,1,1,38.0,402,+6,0.3,2,109.8,13,11,38.5,396,-6,0.2,13,98.0,14,37.4,402,0,2.4
エアラギオール,1,1.3,1.1,1.1,2000,5,5,10,500,0,57.0,2,112.3,16,12,57,7,7,5,37.6,500,-2,0.2,5,114.5,15,6,4,4,35.9,502,-4,0.5,2,113.6,15,1,5,3,37.0,506,+12,0.1,5,112.4,2,7,37.5,494,-2,0.3,3,111.4,14,37.4,496,+10,0.4
ヤマニンメダイユ,6,13.7,2.1,6.6,2000,6,6,1,488,+4,57.0,3,116.6,14,9,57,6,6,8,37.5,484,+6,0.3,8,153.3,15,9,3,3,38.1,478,+8,0.9,4,153.2,11,4,7,7,38.2,470,-10,0.7,9,123.1,8,7,38.8,480,+6,1.0,13,110.3,15,42.1,474,+8,2.8
フェールボー,8,127.8,34.7,129.0,2000,7,7,1,468,-2,54.0,14,87.6,15,16,57,12,8,0,39.2,470,0,2.0,16,74.1,16,1,16,16,37.4,470,-20,3.6,1,75.4,11,6,8,7,38.0,490,+4,-0.2,2,75.1,9,3,39.1,486,+8,0.7,1,75.0,4,38.2,478,0,-1.0
ワイドクロス,10,19.7,2.3,7.4,2000,7,8,3,504,+2,57.0,8,114.7,13,2,57,8,8,9,38.7,502,-4,1.5,4,113.9,15,11,3,4,37.7,506,+4,0.4,3,123.9,7,6,3,3,38.0,502,-12,0.3,13,108.1,13,9,39.8,514,+6,2.5,7,107.4,1,38.5,508,+8,1.4
グリッターテイル,9,12.6,2.6,8.4,2000,8,9,0,472,-2,57.0,9,122.6,15,8,57,11,11,7,39.1,474,+8,1.5,9,122.7,9,6,8,8,34.9,466,+2,1.9,13,96.3,17,10,15,16,34.8,464,-2,1.1,12,121.3,11,9,39.3,466,+4,1.5,5,113.0,6,37.1,462,-4,0.9
タイソンバローズ,2,11.5,2.2,6.9,2000,8,10,4,484,-2,57.0,7,157.2,14,6,57,2,2,5,39.4,486,+4,1.4,3,153.2,11,3,3,3,38.5,482,0,0.7,4,165.9,14,9,2,2,39.5,482,0,1.3,5,158.0,14,5,39.1,482,0,1.0,4,164.5,3,38.8,482,-2,1.9
