馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
テイエムダイトッパ,6,102.0,8.1,24.5,1800,1,1,3,456,+4,55.0,10,115.2,16,4,55,8,10,10,38.3,452,-4,0.9,5,105.5,10,10,2,2,36.7,456,-4,0.8,7,108.4,13,8,5,5,37.9,460,-2,0.3,2,108.0,2,6,39.0,462,0,0.0,6,115.6,1,38.7,462,-4,0.9
エーシンデューク,3,20.2,2.7,7.5,1800,2,2,21,490,-6,57.0,11,115.9,15,10,57,7,7,3,39.7,496,+6,1.7,5,107.5,14,8,7,7,39.0,490,-2,1.3,2,106.2,15,14,10,12,38.7,492,+4,0.7,4,114.7,7,3,37.9,488,+4,0.5,9,107.8,3,38.6,484,+6,1.7
スズカルパン,5,4.2,1.2,2.5,1800,3,3,17,474,+4,57.0,4,110.7,16,1,57,13,12,12,36.1,470,+8,0.3,1,112.7,16,4,11,11,36.6,462,-4,-0.2,3,113.0,15,2,7,7,37.3,466,+6,0.8,3,112.0,1,8,37.3,460,-2,0.2,3,121.3,10,37.6,462,+4,0.2
セイスコーピオン,2,1.8,1.1,1.1,1800,4,4,2,496,+2,55.0,2,112.9,15,8,54,6,4,6,36.8,494,+4,0.0,3,113.3,12,3,2,4,37.1,490,0,0.4,10,105.4,16,5,4,4,38.4,490,+4,1.0,2,119.3,7,5,37.2,486,+8,0.2,3,111.5,10,37.9,478,+8,0.4
ボストンリョウマ,8,8.9,1.5,3.6,1800,5,5,2,490,+8,54.0,2,112.8,16,4,54,3,3,5,36.7,482,0,0.0,5,112.0,12,6,3,3,36.0,482,+4,1.1,8,124.4,9,3,8,8,35.8,478,+4,0.8,10,111.5,6,10,37.0,474,-2,1.1,12,113.6,14,38.9,476,-6,2.0
ワンダーパラジーノ,11,230.4,31.0,97.5,1800,6,6,0,478,-10,52.0,10,73.9,12,6,53,12,12,0,36.9,488,+24,2.2,10,61.0,14,5,13,12,36.6,464,-2,2.6,11,87.6,16,15,15,15,37.9,466,+6,0.9,15,74.6,5,16,37.5,460,0,2.1,0,0,0,0,0,0,0
マイネルハートレー,4,33.6,4.6,13.5,1800,6,7,4,498,+2,57.0,4,123.7,11,7,56,11,11,7,39.5,496,-10,1.0,7,157.4,12,9,12,12,38.9,506,-2,1.2,8,107.3,10,7,10,10,38.0,508,+2,2.0,12,116.8,10,15,40.4,506,+14,1.8,11,109.1,10,40.0,492,+2,1.7
ニジノハヤテ,9,67.8,7.6,23.0,1800,7,8,1,468,-19,55.0,6,129.2,10,5,55,5,7,3,43.6,487,+21,4.6,10,121.1,11,9,11,11,35.9,466,-4,1.2,1,115.4,16,11,16,16,37.6,470,+2,-0.1,3,114.9,12,10,38.1,468,+2,0.5,8,115.8,9,37.9,466,+2,1.1
クリノスターオー,1,4.2,1.4,3.4,1800,7,9,8,532,+2,55.0,0,0,0,0,0,0,0,0,0,0,0,0,8,113.8,16,15,5,5,38.1,530,+14,1.1,9,113.4,14,11,4,5,39.0,516,0,1.3,1,113.7,8,3,36.3,516,0,0.0,3,109.6,13,34.5,516,0,0.7
サンライズドバイ,7,135.9,19.1,59.6,1800,8,10,1,494,0,57.0,11,114.1,13,5,57,11,11,11,37.5,494,-2,1.8,11,107.4,16,12,16,16,37.0,496,+2,1.2,10,114.2,16,3,14,12,37.9,494,-8,1.5,8,117.0,6,11,39.7,502,+8,1.8,0,0,0,0,0,0,0
ナムラシンバ,10,418.0,57.4,180.9,1800,8,11,9,502,+6,55.0,13,110.6,16,3,56,6,6,11,39.4,496,0,3.1,8,85.4,15,15,9,10,36.8,496,-10,1.3,7,87.0,16,12,14,13,38.4,506,+4,1.6,6,87.3,8,13,37.9,502,+6,0.4,7,75.8,6,38.6,496,+3,1.3
