馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ヒルノクオリア,2,3.7,1.6,2.0,1400,1,1,2,462,0,56.0,10,96.0,16,15,56,8,8,0,36.7,462,0,1.7,1,82.9,15,3,1,1,35.3,462,-4,0.0,2,83.7,14,4,1,1,33.8,466,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノエンブレム,1,22.3,4.0,5.8,1400,2,2,1,452,+2,56.0,14,96.3,16,6,56,15,15,0,35.8,450,0,2.4,7,96.5,18,10,1,1,35.8,450,-6,0.5,12,96.1,12,5,3,3,38.0,456,-2,2.7,3,108.4,2,4,35.3,458,-8,0.7,1,108.9,6,34.7,466,0,0.0
ラヴァーズポイント,8,25.5,5.1,7.5,1400,3,3,0,474,0,54.0,13,83.0,17,15,54,11,11,0,35.5,474,-10,0.6,7,82.7,10,3,6,7,34.7,484,+2,0.8,3,68.2,17,10,8,7,34.9,482,-2,0.3,1,69.2,7,3,35.5,484,0,-0.5,0,0,0,0,0,0,0
ピンゾロ,5,6.7,1.9,2.6,1400,4,4,0,460,-6,56.0,6,82.7,17,13,56,6,8,0,35.5,466,+20,0.3,13,69.1,17,12,10,12,35.5,446,+2,1.2,1,70.0,9,1,4,2,36.2,444,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジェネロシティー,4,3.3,1.5,1.8,1400,5,5,1,474,0,54.0,5,84.2,16,1,54,4,4,0,37.0,474,-10,0.7,1,83.1,18,5,6,9,35.5,484,-2,-0.2,9,74.2,15,4,6,4,38.9,486,-10,1.3,8,88.0,6,6,38.6,496,0,0.8,0,0,0,0,0,0,0
ルゴス,3,7.7,2.0,2.7,1400,5,6,1,454,-2,56.0,6,95.5,16,14,56,3,4,0,35.9,456,+6,1.6,1,82.8,18,18,1,1,36.1,450,-2,-0.4,13,84.0,18,6,5,5,36.2,452,+8,1.0,4,71.2,11,2,36.1,444,0,0.2,2,71.1,1,35.7,444,0,0.1
ダイナミックガイ,6,7.9,2.2,3.1,1400,6,7,0,476,-2,56.0,11,82.9,17,6,56,12,11,0,35.4,478,+18,0.5,2,69.4,7,6,2,2,35.8,460,-8,1.0,8,85.2,8,5,2,2,37.7,468,+2,1.3,1,82.1,1,1,36.3,466,0,-0.4,0,0,0,0,0,0,0
ボストンビリーヴ,12,63.0,13.0,19.7,1400,6,8,0,460,-4,54.0,6,86.3,8,3,54,6,6,0,38.0,464,+2,1.4,1,73.4,16,7,1,1,37.3,462,-4,-1.0,7,73.2,15,14,5,5,37.8,466,-4,0.7,15,71.6,13,12,36.7,470,-2,2.3,6,73.8,5,36.5,472,0,1.2
ミリオンフレッシュ,7,7.8,2.0,2.8,1400,7,9,2,480,+2,56.0,12,124.2,12,4,56,1,1,1,39.1,478,+2,2.5,5,94.3,12,2,6,6,35.9,476,-8,0.9,1,97.7,18,8,10,7,35.1,484,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイアイウィルゴー,10,29.8,4.9,7.2,1400,7,10,1,450,+2,51.0,12,85.6,16,7,54,2,2,0,38.5,448,+6,2.1,6,68.4,17,16,15,15,34.2,442,+2,0.5,1,71.0,6,4,3,2,35.1,440,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムメデル,11,121.2,17.7,26.7,1400,8,11,5,440,-4,54.0,10,125.4,11,4,54,2,2,2,37.4,444,+6,1.2,6,97.2,15,7,10,10,35.3,438,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マコトタンホイザー,9,102.6,14.5,21.9,1400,8,12,2,480,0,56.0,12,87.5,16,4,53,14,14,0,37.7,480,0,1.9,13,116.1,14,14,10,10,40.8,480,+4,3.4,9,95.0,12,7,9,9,35.4,476,0,1.6,10,112.6,10,2,38.6,476,+6,2.8,14,112.1,14,37.1,470,+6,3.6
