馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マイネルヴェリタス,9,13.8,4.7,6.4,2000,1,1,3,506,+8,56.0,9,135.3,18,1,56,9,9,11,35.9,498,+6,0.7,6,123.9,18,3,5,5,35.4,492,-2,0.3,6,108.0,16,11,11,11,35.1,494,-6,0.4,6,133.8,7,2,35.4,500,+2,0.6,3,123.3,8,36.7,498,+12,0.6
アルティスト,7,6.7,1.9,2.4,2000,2,2,0,492,+2,54.0,2,120.1,14,14,54,11,11,9,34.7,490,-8,0.2,4,123.4,18,13,8,8,36.2,498,+2,0.5,8,123.6,18,17,15,14,34.9,496,+8,0.5,12,122.5,11,4,35.1,488,-2,1.2,3,122.0,5,33.7,490,0,0.1
レッドシェリフ,2,8.7,2.5,3.2,2000,3,3,3,492,-12,57.0,12,123.5,18,18,57,2,2,4,36.4,504,-2,1.1,2,123.8,18,9,4,4,36.5,506,-4,0.0,7,107.6,16,6,9,9,35.4,510,+10,0.6,2,110.3,6,10,34.2,500,+8,0.2,7,131.8,10,35.4,492,+2,0.4
マツリダジャパン,3,12.7,2.2,2.8,2000,4,4,8,470,+2,57.0,6,97.4,16,9,57,5,5,5,35.0,468,+2,0.3,5,121.8,18,13,5,3,35.3,466,+2,0.3,14,108.7,16,5,2,2,37.0,464,+2,1.1,2,106.3,10,2,34.1,462,+4,0.0,3,106.9,7,34.2,458,+2,0.3
ガンセ,6,26.0,5.4,7.4,2000,5,5,0,490,-2,54.0,6,108.5,16,7,54,15,11,7,35.1,492,0,0.3,6,122.2,18,7,17,16,35.0,492,-6,0.7,6,120.3,16,1,14,14,34.7,498,+12,0.6,1,121.0,14,16,34.7,486,-2,-0.4,3,108.7,5,33.7,488,-2,0.2
サトノエンデバー,8,14.5,3.8,5.1,2000,6,6,0,476,0,55.0,9,160.9,13,8,55,7,6,8,35.5,476,+4,1.3,4,135.8,13,3,8,8,35.7,472,+8,0.2,4,119.8,12,3,10,10,34.0,464,-8,0.2,13,108.3,11,6,33.8,472,+4,0.9,3,120.4,8,35.0,468,-2,0.4
サンライズマルス,1,3.7,1.6,1.9,2000,6,7,28,472,+6,57.0,2,107.0,11,10,57,2,2,2,34.7,466,-8,0.1,4,122.6,10,4,1,1,36.5,474,+8,0.4,2,106.4,12,1,1,1,34.5,466,+6,0.1,2,108.8,6,1,34.1,460,0,0.1,12,96.3,15,35.5,460,-14,1.1
サクセスフェイト,4,4.2,1.8,2.3,2000,7,8,14,448,-4,56.0,8,134.4,12,9,55,4,3,4,34.8,452,+10,1.0,2,119.2,13,13,5,5,34.8,442,+2,0.1,14,94.9,18,13,7,7,34.9,440,-4,1.2,1,95.0,6,7,34.7,444,0,-0.3,0,0,0,0,0,0,0
マイネルスパーブ,5,39.0,6.0,8.2,2000,7,9,0,464,+2,56.0,9,107.6,14,8,56,4,4,8,35.4,462,+2,0.7,6,122.6,16,1,2,2,35.8,460,-10,0.8,11,110.9,13,2,6,6,35.0,470,+14,0.8,3,110.9,7,2,36.2,456,-2,0.5,5,129.6,2,36.0,458,+2,0.9
マイネルアウストロ,11,88.1,19.9,27.0,2000,8,10,0,506,0,57.0,12,121.0,14,10,57,5,5,8,35.7,506,+6,1.1,11,110.1,13,7,11,11,34.1,500,0,0.7,6,109.6,12,7,10,10,36.3,500,+6,0.1,7,111.0,11,8,36.9,494,-6,0.9,6,110.8,10,35.8,500,-2,0.5
サングヒーロー,10,5.1,1.8,2.3,2000,8,11,3,464,-6,54.0,5,123.0,18,7,53,10,11,12,35.4,470,0,0.6,0,0,0,0,0,0,0,0,0,0,1,106.8,18,12,10,9,34.2,470,-6,-0.1,3,122.0,4,10,35.7,476,+4,0.4,3,122.8,10,35.8,472,-4,0.3
