馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ポロメリア,5,3.5,1.4,1.9,1600,1,1,3,450,-8,54.0,3,119.1,16,10,54,10,9,7,39.4,458,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アマーレトウショウ,2,13.6,2.9,4.8,1600,1,2,6,430,-2,54.0,11,119.9,16,16,54,2,2,2,42.0,432,-2,2.1,3,116.4,15,3,4,3,38.5,434,-2,0.1,5,86.4,15,6,9,8,37.6,436,-2,0.7,12,71.6,14,5,37.3,438,0,1.6,0,0,0,0,0,0,0
ザハブ,6,46.9,7.0,12.2,1600,2,3,6,514,+2,54.0,13,89.9,15,7,54,11,10,0,42.0,512,-2,3.0,4,73.5,12,3,7,5,37.9,514,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エースハート,9,7.4,2.0,3.2,1600,2,4,2,436,-6,54.0,5,75.3,16,14,54,11,8,0,39.1,442,-4,0.6,3,74.4,16,2,2,2,39.4,446,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トレグラツィエ,4,35.0,6.1,10.7,1600,3,5,6,430,-2,54.0,11,124.0,18,3,54,12,12,10,36.9,432,-4,0.8,13,84.8,18,14,17,16,34.2,436,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズオリヅル,10,127.8,13.8,24.6,1600,3,6,6,450,-18,54.0,12,120.6,16,12,54,13,13,14,41.7,468,+2,2.8,4,102.4,16,9,16,16,38.7,466,+6,0.5,9,90.1,15,6,14,15,38.7,460,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナリタシリウス,8,68.1,9.9,17.5,1600,4,7,3,402,+2,54.0,6,74.7,16,10,51,16,16,0,38.4,400,-2,1.8,10,99.6,10,8,9,10,36.1,402,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロスヴィータ,1,8.1,2.3,3.7,1600,4,8,10,442,+6,54.0,10,109.2,17,3,54,1,2,3,36.7,436,-8,2.1,5,95.8,18,6,4,2,35.2,444,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディーズミーティア,16,298.2,41.7,75.1,1600,5,9,2,490,+4,54.0,14,103.0,16,1,54,9,9,11,38.2,486,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スナークチェリー,3,35.2,5.5,9.5,1600,5,10,3,430,-6,54.0,6,74.6,16,4,52,13,13,0,37.1,436,+4,1.5,10,98.0,13,12,2,2,35.5,432,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロジガール,12,9.6,2.3,3.7,1600,6,11,1,438,+2,54.0,5,88.8,16,14,54,16,16,0,37.1,436,+10,0.8,7,101.3,12,12,6,6,35.8,426,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイラヴキャンディ,14,610.1,84.9,153.0,1600,6,12,4,428,+6,54.0,16,76.0,16,8,54,11,10,0,40.3,422,0,2.3,14,75.6,16,14,13,13,39.5,422,+8,1.7,18,85.0,18,17,13,13,34.6,414,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プラウドメアリー,11,147.2,23.1,41.5,1600,7,13,3,440,-2,54.0,13,123.1,16,7,54,7,7,13,41.8,442,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールドマッシモ,7,2.9,1.2,1.5,1600,7,14,2,472,+2,54.0,2,118.2,16,13,54,10,11,8,39.6,470,+2,0.0,3,119.5,16,11,8,8,41.0,468,0,0.5,5,119.1,16,15,12,12,40.5,468,-6,1.3,13,103.9,4,5,41.0,474,+14,2.0,6,91.2,1,35.3,460,+6,0.6
プロスパーストーム,15,255.6,27.8,50.0,1600,8,15,4,428,-2,51.0,14,76.5,16,5,54,10,11,0,40.2,430,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンディーバ,13,13.5,2.4,4.0,1600,8,16,2,456,-2,54.0,2,74.9,16,10,54,7,6,0,39.3,458,-12,0.2,8,97.6,16,4,10,8,35.7,470,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
