馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
カレンナオンナ,10,147.1,19.0,56.7,2500,1,1,3,480,-4,55.0,14,153.2,16,2,55,13,13,15,40.7,484,0,4.8,16,149.2,18,11,3,4,37.0,484,+4,2.2,12,121.0,15,14,2,2,36.9,480,0,1.6,3,146.5,11,2,35.7,480,+22,0.3,13,110.5,14,36.0,458,-16,1.8
ニシノプライスレス,3,52.1,6.7,19.3,2500,1,2,20,446,-6,55.0,1,161.8,15,10,56,4,4,3,36.7,452,+2,0.0,2,170.2,13,13,8,7,39.4,450,-4,0.8,9,116.7,15,2,12,13,39.2,454,+2,2.3,4,157.2,4,6,35.7,452,+2,0.6,3,137.2,3,35.5,450,+4,0.4
トパンガ,1,1.5,1.1,1.1,2500,2,3,1,480,-4,56.0,2,133.8,16,4,56,6,5,5,35.0,484,0,0.2,2,153.3,16,2,5,5,35.3,484,-12,0.0,15,124.2,16,1,5,4,36.8,496,0,1.7,5,163.5,5,6,37.7,496,0,1.1,3,161.5,4,36.1,496,+2,0.3
プラネットビーナス,16,63.8,9.3,27.3,2500,2,4,20,462,+4,55.0,9,166.6,9,3,53,1,1,2,40.9,458,+2,4.2,14,165.6,14,5,1,1,41.7,456,-2,4.4,15,157.7,16,4,1,1,37.8,458,+6,2.2,10,149.2,4,1,37.7,452,-10,2.2,11,170.4,8,42.1,462,+12,3.0
マチカネヒヨドリ,8,59.8,7.9,22.8,2500,3,5,7,446,+8,56.0,12,147.9,18,1,55,13,13,13,35.0,438,-4,0.9,6,134.4,13,6,4,3,38.0,442,+10,1.9,1,115.8,8,5,3,3,38.7,432,-12,-0.7,2,115.0,1,8,38.0,444,-6,0.7,6,109.3,6,40.1,450,0,1.7
ニシノシャア,6,71.5,7.2,20.9,2500,3,6,1,496,-4,57.0,12,121.4,16,6,57,4,5,6,37.5,500,+8,0.8,6,116.6,16,6,4,3,41.1,492,+2,1.8,12,146.5,17,15,11,11,36.7,490,+6,1.6,9,135.8,5,4,35.7,484,0,0.8,5,147.8,4,36.6,484,-2,1.0
メルシーゴールド,5,42.5,5.7,16.1,2500,4,7,7,518,0,57.0,15,148.7,18,16,57,12,10,9,36.2,518,+2,1.7,10,135.0,13,5,13,13,38.0,516,-2,2.5,6,153.9,10,2,10,10,36.3,518,+4,1.1,6,162.1,6,12,36.3,514,+4,0.9,9,163.8,6,36.9,510,+2,0.9
コウヨウドリーム,11,28.5,4.7,13.1,2500,4,8,5,478,+6,56.0,6,154.9,16,6,55,1,1,1,38.5,472,+4,1.1,10,161.4,16,3,1,1,38.6,468,-6,1.6,7,161.0,15,12,1,1,36.6,474,-4,1.2,9,117.2,4,3,40.0,478,-2,2.9,5,114.6,5,37.2,480,+2,0.5
ジョイザラス,2,6.8,1.4,2.9,2500,5,9,4,488,0,56.0,4,153.6,16,4,57,8,8,6,35.3,488,+6,0.3,4,162.2,14,3,5,6,35.1,482,+2,0.1,6,120.5,15,16,10,9,36.5,480,-2,0.4,12,116.0,2,8,40.4,482,0,2.4,7,107.6,12,37.7,482,+6,0.5
トミケンプライム,9,22.1,3.1,8.3,2500,5,10,3,402,-4,54.0,7,156.3,16,5,57,5,6,6,36.8,406,+2,1.8,4,154.7,16,3,7,7,37.0,404,+2,0.9,9,120.7,12,1,5,5,37.7,402,+2,1.1,4,121.9,4,7,36.7,400,-2,0.4,3,120.7,7,34.7,402,-6,0.3
マイネナデシコ,7,18.0,2.3,6.0,2500,6,11,4,466,-6,55.0,8,121.2,18,6,55,10,10,13,36.7,472,+14,1.4,5,156.8,15,8,7,8,35.6,458,0,0.4,2,162.1,12,1,4,4,36.3,458,0,0.1,3,160.7,8,7,34.8,458,-2,0.2,4,136.6,13,35.7,460,-4,0.3
メイショウリバー,4,25.0,3.3,8.8,2500,6,12,24,466,+6,57.0,7,120.5,16,14,57,14,14,13,35.0,460,+6,0.7,3,163.5,13,6,12,13,35.3,454,-8,0.1,10,156.3,16,1,5,6,35.9,462,-4,0.8,8,134.4,1,8,35.5,466,+12,0.2,3,160.7,10,36.4,454,+4,0.3
ホーカーシーホーク,15,117.8,19.6,58.6,2500,7,13,2,444,-2,53.0,13,118.4,16,6,56,1,1,1,42.1,446,+2,3.3,13,106.5,16,2,7,6,39.0,444,+8,3.2,15,70.8,16,12,11,14,38.1,436,+20,2.3,10,121.5,3,2,40.7,416,-16,1.6,1,91.0,7,39.2,432,+5,-0.5
ジュワユース,12,325.4,33.5,100.8,2500,7,14,4,478,+4,57.0,8,155.4,16,14,57,12,12,12,36.4,474,0,2.1,10,69.6,16,6,14,14,34.9,474,+2,1.1,13,83.1,18,16,17,17,34.9,472,+6,0.9,14,96.7,9,5,35.5,466,-2,1.5,13,110.9,1,35.9,468,-9,1.3
ポーラシークエンス,13,6.7,1.8,4.5,2500,8,15,4,470,0,54.0,9,148.9,18,13,53,15,14,14,35.4,470,+4,0.4,4,134.1,18,16,9,10,36.1,466,0,0.3,6,101.1,14,12,9,10,35.1,466,-2,0.6,4,94.8,9,14,33.9,468,+14,0.4,14,114.8,11,38.8,454,-9,2.7
ハヤテヤブサメオー,14,404.1,23.1,69.3,2500,8,16,5,486,+4,56.0,14,115.1,16,12,56,9,9,13,38.7,482,-4,3.3,5,107.6,10,7,8,9,0.0,486,+4,1.0,15,87.1,16,6,10,11,38.7,482,-4,2.2,12,60.6,8,14,35.8,486,+6,1.7,1,97.5,5,0.0,480,+2,-1.2
