馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
サダムマンテン,12,6.9,2.1,2.9,1700,1,1,38,520,-4,57.0,4,119.7,15,12,55,14,15,8,37.9,524,+12,0.1,7,119.8,14,11,11,11,37.9,512,0,1.0,3,112.8,10,3,9,9,37.8,512,-12,0.1,3,114.1,6,6,38.3,524,-4,0.7,4,114.1,9,38.1,528,+10,1.5
アキノラブ,9,153.5,18.8,27.8,1700,2,2,1,460,+4,55.0,12,85.7,16,7,55,15,16,0,37.3,456,+2,1.6,11,120.1,11,8,6,6,43.3,454,-14,5.6,10,108.6,15,6,13,12,39.2,468,+20,1.7,12,114.0,16,10,38.7,448,0,2.3,6,107.2,4,38.9,448,+4,1.0
エーシンクラウニン,1,78.0,11.3,16.7,1700,3,3,7,488,0,57.0,10,73.1,16,9,57,14,14,0,37.0,488,+8,0.8,9,114.5,14,7,12,12,36.9,480,+4,0.9,9,69.4,16,4,16,16,36.7,476,+5,1.1,4,89.5,7,9,0.0,471,-15,0.4,0,0,0,0,0,0,0
メイショウロッコー,4,4.9,1.5,2.0,1700,4,4,2,508,-2,57.0,2,113.4,15,6,57,8,8,9,37.3,510,+4,0.1,6,107.6,15,7,12,12,37.5,506,+4,1.3,9,115.6,13,11,4,4,39.6,502,-2,0.9,3,113.5,13,10,37.6,504,0,0.7,8,114.4,3,37.7,504,0,0.6
タマモウィナー,5,33.2,5.3,7.7,1700,4,5,8,468,-2,57.0,11,110.7,16,5,54,8,7,0,34.6,470,+8,1.5,8,117.5,13,6,2,2,40.4,462,-8,1.1,10,161.1,12,12,1,1,44.8,470,+6,5.8,12,108.5,10,12,40.0,464,-2,2.2,3,105.3,1,38.8,466,+4,1.1
メイスンファースト,8,59.2,8.8,13.0,1700,5,6,0,484,-2,57.0,8,106.5,16,6,57,13,12,12,38.3,486,-2,1.6,10,115.1,15,9,11,11,38.6,488,+14,1.7,12,116.7,13,3,11,10,39.4,474,-12,2.8,4,116.2,9,3,0.0,486,+2,1.2,1,114.5,6,38.8,484,+2,-0.1
ダンツブラボー,2,8.3,3.0,4.2,1700,5,7,3,478,+2,53.0,10,84.7,16,4,53,6,6,0,37.5,476,-6,0.8,6,85.5,15,8,7,6,37.6,482,+4,0.7,3,85.5,16,15,4,3,39.0,478,-4,0.4,4,85.6,5,3,38.0,482,+2,0.6,1,86.1,5,38.1,480,+2,0.0
ミリアム,13,7.9,2.7,3.7,1700,6,8,21,450,+4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,12,85.0,15,9,7,9,37.7,446,+2,1.5,6,112.4,16,2,6,5,36.6,444,-6,1.0,10,106.6,9,4,38.8,450,+16,1.5,1,112.9,7,37.5,434,+8,-0.5
オウケンマジック,3,4.6,1.7,2.3,1700,6,9,4,468,+2,54.0,8,114.2,12,8,57,8,9,7,38.8,466,+6,1.9,7,113.9,15,14,1,1,37.7,460,-2,1.0,10,113.6,12,5,4,5,37.0,462,-4,0.8,7,113.6,13,6,37.9,466,+10,0.9,10,112.2,10,38.5,456,-2,2.7
シゲルケンシン,7,4.4,1.5,1.9,1700,7,10,1,468,+6,54.0,6,84.6,16,5,54,11,13,0,36.7,462,-4,0.5,2,84.9,16,7,9,7,37.3,466,-2,0.4,2,84.9,15,1,14,12,36.7,468,0,0.1,4,85.8,14,13,38.1,468,-6,0.7,1,87.3,9,38.0,474,-2,0.0
トーブプリンス,6,40.6,7.6,11.2,1700,7,11,1,458,0,54.0,8,72.7,16,7,54,11,11,0,37.0,458,-2,1.5,1,73.7,13,13,7,4,37.5,460,-4,-0.5,3,74.2,14,6,4,3,37.9,464,+2,1.1,3,72.7,14,8,37.3,462,0,0.2,2,73.9,7,37.6,462,+8,0.2
コウエイテンプウ,11,8.7,2.1,2.9,1700,8,12,3,488,+8,55.0,6,107.6,11,1,55,3,3,4,38.9,480,0,1.6,5,98.7,16,16,3,2,38.3,480,+2,1.0,2,111.3,11,8,6,6,38.1,478,+6,0.0,4,115.9,2,5,39.6,472,-8,1.4,7,114.3,4,39.5,480,+4,2.0
カシノヘラクレス,10,70.1,18.9,27.9,1700,8,13,2,480,0,57.0,13,70.5,16,1,54,9,11,0,36.3,480,-2,1.5,11,85.1,16,10,12,12,37.9,482,+6,0.9,14,110.8,14,6,5,7,36.4,476,+6,1.5,17,82.0,4,8,36.0,470,0,1.5,13,69.8,7,34.9,470,0,1.5
