馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
デルマポッペア,13,175.8,32.6,53.5,1700,1,1,0,468,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラヴァリーウィッチ,1,10.2,2.2,3.3,1700,2,2,3,436,+2,54.0,4,116.1,15,1,52,4,4,4,39.5,434,0,0.7,2,116.0,13,10,2,2,38.4,434,+4,0.2,4,108.3,14,4,4,4,38.4,430,-8,0.5,3,108.5,9,10,40.1,438,+4,2.0,7,89.7,4,37.3,434,+12,1.0
スウィープイン,11,80.6,13.5,22.1,1700,3,3,8,486,+4,54.0,8,86.5,16,11,54,15,11,0,38.2,482,-14,1.6,18,126.0,18,15,14,16,36.6,496,+12,3.9,11,119.3,13,1,10,11,41.8,484,-10,3.8,10,118.5,14,6,40.2,494,-2,2.6,7,118.9,10,41.0,496,0,3.0
グルーヴィーコマチ,10,16.8,3.7,5.7,1700,4,4,1,444,-2,54.0,5,107.8,12,6,54,2,2,2,38.5,446,-4,1.0,5,108.9,13,4,2,2,40.5,450,+10,1.7,7,60.9,12,12,4,4,36.9,440,+14,1.1,10,74.8,14,6,38.5,426,+6,2.7,9,75.2,12,39.0,420,-2,0.9
ヒロインシチー,2,4.3,1.5,2.1,1700,4,5,2,444,-2,54.0,3,108.3,13,1,54,1,1,1,38.2,446,+6,0.5,2,108.1,11,10,4,4,39.0,440,0,0.4,2,108.8,13,2,3,3,37.2,440,-3,0.0,2,101.2,4,4,39.3,443,-3,1.2,12,124.8,4,35.2,446,-10,1.3
プールルメリット,5,23.1,4.7,7.4,1700,5,6,1,400,-2,54.0,3,108.6,13,3,54,12,12,11,38.4,402,0,0.8,11,96.2,18,12,11,12,34.3,402,-4,1.4,12,122.2,15,6,5,5,36.7,406,-8,1.1,7,109.4,1,14,36.5,414,-4,1.2,11,97.3,13,34.6,418,+2,1.4
ネオスペチアーレ,4,3.3,1.2,1.6,1700,5,7,2,452,+2,54.0,2,108.0,13,5,54,2,2,2,37.9,450,-4,0.2,3,107.4,13,8,2,2,39.1,454,+6,0.2,10,111.4,12,10,6,5,41.5,448,0,3.3,7,115.1,8,2,40.4,448,0,0.9,3,115.2,6,38.7,448,+6,0.8
マイティーアゲン,8,219.4,29.2,47.8,1700,6,8,9,448,+14,54.0,12,110.8,15,7,54,14,15,13,40.3,434,-10,4.5,8,100.0,16,3,11,11,37.8,444,-6,1.1,12,89.1,16,15,16,16,37.1,450,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーセンディオール,3,4.3,1.4,2.0,1700,6,9,1,464,-2,54.0,4,107.7,12,13,54,3,3,3,38.3,466,+6,0.9,12,124.5,16,15,11,12,36.3,460,-2,1.4,4,111.4,16,4,5,5,36.9,462,-2,0.3,3,126.0,1,2,36.3,464,0,1.2,0,0,0,0,0,0,0
エミネンスグリーズ,6,19.9,4.7,7.4,1700,7,10,1,444,+2,54.0,4,108.8,13,8,54,4,5,3,39.5,442,+4,1.0,8,108.8,11,11,10,10,38.9,438,-6,1.1,9,100.2,16,1,12,12,37.8,444,+8,1.3,7,100.8,5,12,38.0,436,-6,0.5,10,119.6,8,41.8,442,+4,1.4
ヨイチクローン,7,5.8,1.7,2.5,1700,7,11,2,498,+2,54.0,2,108.2,13,5,54,10,10,6,38.8,496,-10,0.4,7,108.6,11,5,6,8,38.9,506,+4,0.9,2,108.7,12,8,11,12,39.5,502,0,0.6,15,137.9,15,8,40.1,502,+2,2.1,8,102.0,2,38.0,500,-2,1.0
ロングエンプレス,9,54.7,16.6,27.1,1700,8,12,2,404,-2,54.0,7,109.5,13,12,51,9,9,11,37.9,406,+6,1.7,10,61.5,12,11,11,11,36.2,400,0,1.3,6,61.0,11,10,8,8,35.8,400,+2,1.0,8,110.0,10,12,40.3,398,-4,1.7,13,97.1,1,35.5,402,+4,2.3
ロジガール,12,43.5,10.7,17.4,1700,8,13,11,434,0,54.0,13,89.1,16,1,52,13,12,0,39.2,434,0,1.9,9,88.6,14,6,12,12,37.3,434,-4,1.6,12,103.1,16,11,12,13,37.4,438,+2,1.5,5,88.8,14,16,37.1,436,+10,0.8,7,101.3,12,35.8,426,0,0.4
