馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アスカクリチャン,9,13.6,3.7,5.1,1800,1,1,1,466,0,56.0,3,109.6,16,15,56,13,9,7,35.2,466,+2,0.4,5,123.1,18,10,10,11,36.8,464,0,0.4,4,108.4,18,5,18,16,36.1,464,+2,0.6,5,95.7,3,12,36.9,462,-4,1.5,4,83.4,11,34.9,466,+4,0.2
ラフェクレール,7,5.1,1.6,2.0,1800,1,2,1,462,-4,54.0,3,96.1,16,9,54,5,5,0,35.0,466,+2,0.4,2,95.5,16,13,10,9,35.5,464,0,0.2,2,98.2,12,10,3,3,34.8,464,0,0.3,2,95.7,9,9,35.0,464,0,0.0,0,0,0,0,0,0,0
シャイニーサンデー,12,118.4,24.2,35.0,1800,2,3,14,492,+10,56.0,15,118.1,16,4,55,9,10,14,40.3,482,+6,4.3,10,122.9,15,13,5,7,37.7,476,0,1.9,7,110.9,11,5,3,3,35.5,476,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャイニーナイト,1,6.6,2.0,2.7,1800,2,4,1,460,0,56.0,2,109.6,15,15,56,3,3,0,35.0,460,-4,0.2,14,111.0,18,14,8,9,36.2,464,+2,1.0,4,109.4,18,1,8,7,34.7,462,-10,0.4,4,96.5,17,11,35.4,472,-2,0.4,7,83.2,12,36.4,474,-8,2.2
サチノフェイス,13,66.0,14.8,21.4,1800,3,5,5,470,-6,54.0,12,98.4,16,1,54,9,8,0,37.6,476,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビジュアルショック,6,16.1,5.2,7.3,1800,3,6,13,474,-12,54.0,6,87.4,16,11,54,4,4,0,38.4,486,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シルクアーネスト,2,10.6,2.7,3.6,1800,4,7,10,466,0,56.0,3,95.2,18,6,55,4,5,0,35.3,466,0,0.2,4,108.5,18,6,7,8,35.8,466,-2,0.6,3,110.2,15,14,6,3,36.2,468,+6,0.3,5,108.8,7,4,36.3,462,0,0.9,5,109.6,7,35.3,462,-14,0.5
スパートル,15,30.8,9.6,13.7,1800,4,8,16,458,-16,54.0,4,95.7,13,7,54,8,7,0,35.4,474,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートフォーカス,3,6.6,2.1,2.8,1800,5,9,4,500,+8,56.0,0,0,0,0,0,0,0,0,0,0,0,0,3,110.3,18,7,5,5,35.6,492,0,0.3,3,97.4,14,5,6,6,33.7,492,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バンコジーロ,4,10.4,2.7,3.6,1800,5,10,8,512,+8,56.0,3,121.8,18,17,55,10,9,2,36.5,504,-2,0.4,7,124.3,17,17,4,2,35.0,506,0,0.3,3,122.6,11,7,6,6,34.7,506,0,0.8,3,109.8,8,3,35.9,506,0,0.9,0,0,0,0,0,0,0
カネトシパサージュ,10,4.8,1.7,2.1,1800,6,11,1,460,-2,56.0,3,109.8,15,8,56,9,9,0,34.6,462,+2,0.4,3,109.6,16,8,11,11,34.1,460,+2,0.0,4,108.4,16,15,14,12,35.4,458,+2,0.6,2,110.4,11,11,35.2,456,+2,0.2,5,109.5,15,34.4,454,+2,0.5
コードゼット,8,8.9,3.0,4.1,1800,6,12,2,488,-6,56.0,4,137.3,16,14,56,11,9,10,35.4,494,-2,0.9,5,110.1,16,13,13,12,35.5,496,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トウカイユニバース,14,42.8,12.1,17.3,1800,7,13,1,458,-2,54.0,4,126.6,9,6,54,1,2,2,36.8,460,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キョウワシャドー,11,356.9,100.5,145.5,1800,7,14,14,426,-6,56.0,14,99.7,14,7,55,14,14,0,35.8,432,-8,3.4,10,83.0,15,6,10,11,36.1,440,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エニシ,16,171.6,39.2,56.7,1800,8,15,6,486,0,54.0,13,124.2,16,15,53,11,13,13,36.2,486,0,2.1,11,127.2,11,5,1,1,36.1,486,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイキエイワン,5,35.8,8.9,12.7,1800,8,16,29,458,+6,52.0,3,111.0,15,10,51,1,1,1,35.4,452,+2,0.2,17,87.9,17,15,17,17,37.3,450,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
