馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
タマモトワイライト,10,38.0,4.5,8.2,1000,1,1,4,494,-4,54.0,13,74.0,16,3,57,11,11,0,38.3,498,+8,2.8,12,73.6,16,5,5,5,38.0,490,+2,1.1,9,69.0,16,11,2,2,38.1,488,-12,1.5,4,71.9,15,2,36.9,500,0,0.5,9,73.8,2,39.2,500,+18,1.2
ペプチドルパン,4,10.8,2.0,3.3,1000,2,2,3,468,-6,54.0,5,58.8,14,1,54,8,7,0,35.9,474,+12,0.6,5,72.7,16,14,10,8,37.2,462,+4,0.6,5,72.2,16,14,10,7,36.4,458,+2,0.8,6,73.0,10,14,36.1,456,0,1.6,15,116.6,5,41.2,456,-7,4.0
エイシンマロニエ,3,1.7,1.1,1.3,1000,3,3,1,506,-2,54.0,2,58.5,14,8,54,1,1,0,36.0,508,+2,0.4,13,72.4,13,10,6,9,37.5,506,-2,3.6,1,74.3,14,13,1,1,38.8,508,-6,0.0,5,72.2,10,1,37.2,514,+10,0.6,16,115.8,6,43.0,504,0,6.7
エーティーショパン,6,61.1,5.3,9.7,1000,3,4,3,488,0,57.0,7,58.9,14,3,57,13,12,0,35.6,488,+6,0.7,9,72.9,15,12,7,7,38.3,482,-8,1.3,8,85.6,16,4,5,5,38.1,490,-2,1.5,5,73.3,13,9,37.0,492,-2,0.6,6,73.3,15,37.0,494,+2,1.0
エーシンテュポーン,9,45.1,6.1,11.2,1000,4,5,2,478,+2,54.0,12,108.5,13,6,54,12,12,11,40.0,476,-6,3.4,9,72.9,16,13,12,12,37.0,482,+2,0.8,3,72.1,16,7,15,12,36.0,480,+6,0.7,14,110.6,10,3,37.0,474,0,3.3,4,86.9,6,38.0,474,-8,0.8
アイノタンゴ,11,198.2,15.7,29.6,1000,4,6,26,472,-4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,16,111.2,16,14,2,2,40.9,476,-6,5.9,14,74.4,15,9,3,3,38.9,482,+10,2.6,12,61.2,4,10,37.2,472,+14,2.0,10,61.4,11,37.3,458,-12,1.7
メイショウタカチホ,8,14.9,2.6,4.6,1000,5,7,0,474,-2,57.0,6,59.0,14,12,54,6,6,0,35.8,476,+4,0.8,6,72.8,16,2,1,1,38.3,472,+2,0.7,13,71.9,14,9,14,14,35.2,470,0,1.3,14,73.4,12,10,37.9,470,-2,1.8,1,59.0,10,35.8,472,+4,0.0
ブルーデライト,5,87.4,10.9,20.5,1000,5,8,4,446,-8,54.0,9,73.2,16,4,52,13,13,0,37.2,454,-4,2.0,13,85.2,16,8,4,6,38.5,458,-4,1.0,15,74.7,15,8,9,10,39.2,462,0,2.9,16,86.1,16,3,39.6,462,+14,3.2,15,69.6,5,35.6,448,-6,1.4
オリオンザドーター,14,133.3,17.4,33.0,1000,6,9,3,442,+2,51.0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.4,9,5,1,1,38.5,466,+5,-1.1,1,91.1,9,6,3,3,40.0,461,+5,0.0,1,83.8,7,2,0.0,456,+16,0.0,13,63.0,15,38.0,440,-4,2.4
ウインライラ,2,6.1,1.4,1.9,1000,6,10,1,454,+2,55.0,5,58.9,14,3,55,6,6,0,36.1,452,+2,0.8,2,88.9,9,3,3,3,39.7,450,+6,0.3,13,69.1,16,10,10,12,35.3,444,-2,1.3,0,0,0,0,0,0,0,0,5,72.0,4,37.2,446,+4,1.7
シュウボンバー,12,25.7,3.4,6.1,1000,7,11,4,486,-8,57.0,10,85.0,16,2,57,2,1,0,38.2,494,-8,0.9,14,85.6,16,15,7,9,38.7,502,-10,1.4,10,108.3,16,15,5,5,39.7,512,-4,2.4,10,108.0,13,3,39.9,516,+16,2.3,6,108.3,6,40.5,500,-6,0.4
ランドタカラ,13,18.4,3.5,6.2,1000,7,12,2,468,0,54.0,8,68.6,17,8,54,10,10,0,34.4,468,+4,0.6,8,72.9,16,9,8,6,37.6,464,-2,0.8,9,72.9,15,8,12,12,37.1,466,0,1.1,2,73.2,11,11,36.8,466,+2,0.4,1,74.4,1,37.2,464,0,0.0
アスタークリス,7,200.5,15.9,30.0,1000,8,13,0,448,-8,57.0,9,59.5,14,9,57,6,8,0,36.3,456,+4,1.3,12,73.5,16,8,6,4,38.5,452,+16,1.4,11,73.7,15,8,8,10,38.4,436,-2,1.1,10,69.6,10,2,38.3,438,0,1.3,2,73.1,14,37.8,438,-2,0.2
ベネラ,1,6.1,1.8,3.0,1000,8,14,5,458,+10,52.0,15,73.5,16,1,52,2,2,0,39.2,448,+4,2.3,4,72.2,16,5,2,2,37.4,444,-12,0.8,3,72.7,16,6,2,2,37.5,456,-6,0.7,10,73.8,5,4,38.6,462,0,1.1,5,72.1,6,38.0,462,+10,1.1
