馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ダイワシュガー,6,78.4,11.8,19.7,1800,1,1,2,416,-4,54.0,5,108.7,16,16,54,8,7,6,35.8,420,-2,0.5,10,124.2,16,15,12,13,35.4,422,+6,0.8,8,83.3,18,7,12,13,34.6,416,+2,1.1,9,70.5,16,8,35.6,414,+4,0.9,14,99.4,13,36.4,410,-4,2.7
テンシノオリジナル,10,126.3,16.2,27.0,1800,1,2,1,454,0,56.0,4,108.9,16,13,56,8,8,10,35.7,454,-8,0.8,11,122.5,18,3,13,14,35.1,462,+2,1.0,6,122.2,16,15,15,15,35.2,460,0,1.0,5,123.0,6,5,34.6,460,0,0.5,9,123.4,1,36.7,460,+4,1.7
サトノケンオー,13,17.5,3.4,5.4,1800,2,3,0,478,0,56.0,3,109.1,16,7,55,2,2,2,37.1,478,0,0.2,14,98.3,18,5,7,7,36.5,478,+4,1.9,4,94.8,18,1,5,4,35.8,474,-2,0.4,4,95.0,8,1,35.0,476,+1,0.9,2,90.8,5,39.9,475,+1,1.3
ワカムシャラミー,14,255.4,36.8,61.9,1800,2,4,5,474,-2,56.0,15,90.4,16,13,56,12,12,0,41.3,476,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エプソムイチロー,16,242.2,63.8,107.5,1800,3,5,2,480,-20,56.0,17,71.4,18,17,56,18,18,0,35.5,500,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アリマタイトル,9,7.1,3.0,4.8,1800,3,6,51,512,+14,56.0,0,0,0,0,0,0,0,0,0,0,0,0,5,110.9,12,9,4,4,35.0,498,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンセスメイク,8,39.8,6.9,11.3,1800,4,7,2,464,-4,54.0,2,108.6,16,15,54,4,5,3,35.9,468,+14,0.4,11,84.9,18,15,16,16,36.8,454,+2,2.0,5,86.2,16,7,11,8,38.8,452,+6,1.3,13,108.1,1,14,35.7,446,0,1.6,8,110.3,4,35.5,446,-2,1.0
マイネキラ,11,91.6,14.8,24.7,1800,4,8,3,448,0,54.0,7,69.3,18,13,54,11,8,0,35.5,448,-6,0.8,10,83.1,18,10,7,7,36.1,454,+10,0.4,12,71.5,16,16,10,9,36.5,444,-8,1.3,8,87.2,4,3,39.2,452,-6,0.8,6,98.6,7,35.4,458,+4,0.7
ティアモブリーオ,5,7.4,1.9,2.9,1800,5,9,4,442,0,56.0,6,95.5,18,16,56,7,7,0,34.2,442,0,0.7,2,94.4,18,13,9,8,35.2,442,+2,0.0,10,124.2,14,13,3,3,37.1,440,-8,1.0,5,124.2,7,2,38.4,448,0,0.8,0,0,0,0,0,0,0
エルキャンディー,3,140.1,17.7,29.6,1800,5,10,3,436,-4,51.0,11,69.7,18,18,51,2,2,0,36.6,440,+16,1.2,10,88.6,14,12,12,9,39.3,424,-8,1.9,9,116.6,16,6,13,13,39.2,432,-4,2.5,9,110.5,7,14,34.7,436,+4,0.9,8,70.2,4,35.7,432,+8,0.9
