馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ヨドノブラボー,16,324.4,47.7,96.3,1400,1,1,0,470,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウマハロ,11,46.4,8.8,17.2,1400,1,2,0,498,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャトーコジーン,9,22.1,4.2,8.1,1400,2,3,0,470,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンセスエリー,1,47.6,7.3,14.2,1400,2,4,18,478,+16,54.0,14,98.1,18,13,54,13,13,0,36.9,462,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーミファンタジー,14,413.6,78.2,158.2,1400,3,5,3,460,-6,54.0,14,122.9,16,12,54,14,14,15,42.7,466,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アザマル,15,6.1,1.5,2.4,1400,3,6,2,472,-12,56.0,3,87.8,16,2,56,8,9,0,39.6,484,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディープハント,2,2.9,1.1,1.3,1400,4,7,2,476,+2,56.0,3,87.1,14,5,56,5,5,0,38.3,474,-4,0.4,2,85.9,16,14,5,4,37.5,478,0,0.0,8,117.0,16,1,6,6,40.2,478,-2,2.9,6,123.8,12,7,37.5,480,0,1.7,0,0,0,0,0,0,0
ウィズインカチドキ,8,22.8,4.6,8.9,1400,4,8,3,444,-6,56.0,8,74.5,14,11,56,13,12,0,37.1,450,-4,1.4,13,120.2,16,1,15,16,40.5,454,-6,4.8,7,74.9,16,16,10,9,38.2,460,-2,1.6,5,75.1,13,9,37.8,462,+4,1.7,10,75.9,5,37.5,458,-6,2.0
フミノアカツキ,12,248.5,56.1,113.4,1400,5,9,16,460,0,53.0,10,90.6,12,2,55,10,10,0,38.5,460,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プルムアンシエル,7,21.3,5.1,9.8,1400,5,10,0,492,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルソウウン,5,5.7,1.8,3.1,1400,6,11,7,490,-8,56.0,3,73.5,16,16,56,6,5,0,36.8,498,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ベリーフ,3,32.3,4.6,8.9,1400,6,12,3,440,+6,54.0,8,88.1,16,10,54,15,13,0,37.9,434,0,1.1,3,73.8,16,7,14,13,37.3,434,0,1.0,11,97.8,16,6,11,12,36.3,434,+8,1.4,5,95.2,13,7,34.8,426,-4,0.5,3,82.8,14,35.1,430,+8,0.4
オミヤゲ,6,3.4,1.3,1.9,1400,7,13,2,478,-4,56.0,2,87.0,14,14,56,4,4,0,38.4,482,-4,0.3,8,110.2,16,3,3,3,39.9,486,+6,3.4,7,87.5,16,15,11,9,38.6,480,+10,1.8,11,70.5,11,11,35.0,470,-12,1.2,6,87.7,14,39.4,482,0,1.9
ウォーターセオドア,13,358.2,44.9,90.6,1400,7,14,17,452,-2,56.0,11,125.8,11,3,55,5,4,11,46.9,454,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サクラボールド,4,32.0,6.8,13.3,1400,8,15,3,456,-10,56.0,8,118.2,13,5,56,3,3,3,39.8,466,-4,2.4,9,112.7,14,7,7,10,35.8,470,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マンノプレミアム,10,40.9,7.0,13.7,1400,8,16,17,426,-8,52.0,0,0,0,0,0,0,0,0,0,0,0,0,7,108.8,18,11,13,15,37.0,434,-2,1.0,5,113.4,12,7,4,5,34.8,436,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
