馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
リネンダイドウ,5,11.5,2.0,3.0,1000,1,1,1,444,0,56.0,5,61.1,12,8,56,4,3,0,37.3,444,+4,0.9,8,71.2,14,14,3,4,36.1,440,+4,0.8,6,57.3,16,8,9,0,34.1,436,-2,1.6,11,70.9,10,14,36.1,438,-10,1.6,16,125.8,3,48.5,448,+2,9.0
セイオウボ,10,85.8,18.4,30.0,1000,2,2,6,476,-4,51.0,12,77.4,13,11,53,5,7,0,41.1,480,+6,3.7,14,74.4,15,9,7,7,39.7,474,-6,3.0,11,62.4,16,1,12,12,37.5,480,-9,2.6,12,101.4,5,6,48.0,489,+29,9.4,13,75.5,8,39.9,460,0,5.3
スズカハイライト,1,3.8,1.7,2.5,1000,3,3,1,450,+8,56.0,9,61.3,12,3,56,6,6,0,37.0,442,-4,1.1,2,60.2,12,12,2,2,36.5,446,+4,0.1,8,81.8,15,1,3,3,38.4,442,0,1.8,9,71.1,12,5,38.9,442,0,2.0,12,75.5,3,40.8,442,-4,2.5
ネクストドアー,11,79.5,14.3,23.2,1000,4,4,0,454,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムキャンドル,6,74.4,9.5,15.4,1000,5,5,0,496,+6,54.0,11,61.2,12,9,54,9,8,0,36.9,490,+4,2.0,9,110.3,12,10,10,10,39.0,486,-8,1.8,18,130.3,18,6,2,2,41.7,494,+6,4.5,13,110.7,7,7,35.4,488,-4,1.1,9,95.9,4,36.6,492,-2,1.2
ドロップ,4,4.9,1.6,2.2,1000,5,6,2,438,0,53.0,4,60.8,11,8,54,8,8,0,35.6,438,+2,0.8,8,61.3,12,8,11,11,36.6,436,-2,1.2,10,85.2,18,2,12,10,34.9,438,0,1.0,9,72.0,11,13,35.8,438,+2,1.3,16,97.9,3,36.5,436,0,2.1
プリモウェーブ,2,2.8,1.2,1.5,1000,6,7,2,468,+8,54.0,2,60.6,11,2,54,2,2,0,36.6,460,-2,0.6,7,61.1,12,10,4,4,37.4,462,+6,1.5,9,70.8,16,15,7,8,35.5,456,0,0.8,13,74.4,13,4,39.7,456,-4,1.8,16,111.7,5,42.0,460,-6,2.9
ローレルソヒール,3,23.3,3.9,6.1,1000,6,8,2,406,0,56.0,9,61.2,12,4,56,8,8,0,36.9,406,+2,1.5,17,85.5,18,1,3,5,39.2,404,0,3.1,8,71.7,14,1,3,3,36.6,404,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スターダンス,9,12.2,2.6,4.0,1000,7,9,8,464,+4,54.0,16,58.6,16,6,51,1,0,0,36.3,460,-4,2.4,15,76.7,16,1,4,4,42.2,464,+4,2.9,6,71.8,13,6,2,2,37.1,460,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマートクロノス,8,26.6,5.2,8.2,1000,7,10,0,458,-4,56.0,14,74.4,16,16,56,4,7,0,38.5,462,+2,2.2,9,88.0,16,15,5,4,39.3,460,0,3.0,4,81.6,16,14,5,6,38.2,460,-8,1.8,9,88.2,14,13,38.1,468,-4,1.9,12,119.9,10,41.4,472,-2,2.5
フィールドポップ,12,9.8,2.6,3.9,1000,8,11,0,470,0,56.0,11,111.4,13,5,56,2,2,4,40.0,470,-10,2.6,9,112.0,10,5,10,10,40.8,480,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グルーヴィーコマチ,7,23.6,3.2,5.0,1000,8,12,12,440,+14,54.0,10,74.8,15,14,54,6,5,0,38.5,426,+6,2.7,9,75.2,14,12,7,6,39.0,420,-2,0.9,11,119.7,14,4,14,13,39.7,422,-2,3.0,10,75.3,10,5,39.6,424,-4,2.5,14,72.7,1,37.3,428,+2,1.8
