馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
デュークワンダー,2,3.0,1.3,1.6,1000,1,1,3,496,-2,57.0,3,58.6,14,10,57,7,3,0,35.6,498,-2,0.5,4,71.6,16,12,3,3,36.9,500,+2,0.4,12,73.4,16,7,10,11,36.9,498,+2,1.7,1,58.7,4,2,35.6,496,0,-0.7,14,74.1,5,38.8,496,-4,2.4
グローリーブリッジ,10,134.3,15.9,25.3,1000,2,2,11,482,+2,55.0,12,86.5,16,15,55,1,1,0,39.4,480,+4,2.1,11,96.4,16,12,1,2,36.2,476,-16,1.5,10,116.2,16,10,2,2,41.0,492,+12,2.9,1,114.4,1,1,38.5,480,+2,-0.3,9,108.9,2,36.9,478,-2,0.9
エイシンフルハート,11,39.2,5.7,8.9,1000,3,3,20,508,+6,54.0,13,74.6,16,10,54,1,2,0,39.7,502,-2,1.9,1,60.3,15,5,1,2,37.3,504,-6,-0.1,7,86.3,16,3,1,1,39.0,510,0,0.7,4,86.7,1,1,39.0,510,-4,0.3,7,112.2,8,36.1,514,0,2.1
ローズバレー,12,64.2,9.1,14.3,1000,3,4,22,448,-8,52.0,1,59.8,16,10,54,2,2,0,36.2,456,+2,-0.4,6,73.3,15,10,2,2,38.9,454,-6,0.8,9,71.5,17,7,5,4,36.3,460,0,1.4,5,75.4,3,2,39.0,460,0,1.0,3,73.8,15,37.6,460,+14,0.1
マヤフィオーレ,1,5.1,1.5,2.0,1000,4,5,2,464,+4,55.0,4,58.7,14,5,55,3,3,0,36.1,460,+26,0.5,12,72.7,15,12,4,6,37.3,434,-4,1.7,1,60.5,16,10,5,4,37.0,438,+2,-0.1,5,73.3,11,2,38.0,436,-2,0.4,2,72.5,7,37.2,438,-10,0.0
フェブムービング,14,19.1,3.7,5.7,1000,4,6,1,472,-2,54.0,5,68.8,12,2,54,1,1,0,35.5,474,+2,0.6,8,69.3,11,6,2,2,36.0,472,-4,1.4,14,60.8,14,11,3,3,38.5,476,+4,2.6,16,89.0,7,2,42.6,472,+28,3.9,1,59.3,5,36.6,444,+2,-0.4
ゴーオンホーマン,5,3.9,1.6,2.2,1000,5,7,3,462,-8,54.0,15,107.5,16,10,54,3,4,9,39.3,470,-2,1.9,2,71.2,16,16,5,4,36.2,472,+2,0.0,13,98.1,13,11,13,13,36.8,470,+10,4.4,1,72.4,15,3,36.2,460,0,-0.5,0,0,0,0,0,0,0
シゲルコイヒメ,9,22.7,4.9,7.5,1000,5,8,3,426,-2,49.0,10,59.6,14,4,52,9,9,0,36.4,428,-4,1.5,1,71.9,16,7,1,1,37.4,432,-6,-0.2,5,73.5,16,6,1,1,38.1,438,-4,0.8,10,88.7,8,6,39.6,442,0,2.3,0,0,0,0,0,0,0
カシノストライカー,13,198.7,32.5,51.7,1000,6,9,1,500,+10,54.0,2,89.5,10,5,56,1,1,1,39.1,490,-7,0.2,8,91.6,10,9,3,4,40.5,497,-3,2.3,16,73.5,16,9,9,10,37.9,500,0,2.3,1,72.8,6,2,37.3,500,0,-0.1,6,73.7,14,38.5,500,-4,1.1
タマモコントラバス,4,8.5,2.1,3.1,1000,6,10,9,460,+4,53.0,11,73.1,16,10,54,15,14,0,37.0,456,-6,1.0,9,73.1,16,12,3,3,37.8,462,-2,0.9,2,72.8,16,12,2,1,37.9,464,+8,0.1,4,88.8,7,3,38.8,456,+2,1.3,5,80.2,11,38.4,454,-6,2.1
タマモトワイライト,3,182.4,24.7,39.4,1000,7,11,1,496,+2,57.0,10,59.3,14,1,54,7,6,0,36.1,494,-4,1.5,13,74.0,16,3,11,11,38.3,498,+8,2.8,12,73.6,16,5,5,5,38.0,490,+2,1.1,9,69.0,11,2,38.1,488,-12,1.5,4,71.9,15,36.9,500,0,0.5
メイショウタカチホ,6,66.7,9.2,14.6,1000,7,12,1,472,-2,57.0,8,59.2,14,7,57,12,9,0,35.6,474,-2,1.4,6,59.0,14,12,6,6,35.8,476,+4,0.8,6,72.8,16,2,1,1,38.3,472,+2,0.7,13,71.9,9,14,35.2,470,0,1.3,14,73.4,12,37.9,470,-2,1.8
メイショウアーチャ,8,46.8,9.0,14.2,1000,8,13,0,510,-1,57.0,3,88.2,8,5,57,1,1,2,39.5,511,-1,1.1,11,59.4,14,13,10,7,36.3,512,0,1.2,8,73.0,15,1,10,8,37.2,512,-2,0.9,4,72.5,2,10,37.5,514,+8,0.9,4,69.0,15,37.2,506,-6,0.7
エーシンオフクロ,7,6.4,1.8,2.5,1000,8,14,2,448,-2,52.0,1,59.2,14,5,54,1,1,0,36.5,450,-2,-0.5,2,59.5,14,11,1,1,37.1,452,+4,0.3,6,73.7,16,10,1,1,38.1,448,+8,0.7,2,72.7,12,1,37.9,440,+4,0.0,7,72.0,6,37.3,436,0,0.9
