馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
コパノオーシャンズ,7,17.1,4.8,6.3,1200,1,1,2,424,-4,54.0,9,82.1,12,12,55,8,8,0,35.4,428,+2,0.7,13,82.6,16,5,10,11,34.9,426,0,0.4,9,70.8,15,3,9,9,36.2,426,+2,0.5,0,0,0,0,0,0,0,0,3,67.8,10,34.0,424,0,0.3
エーブダッチマン,1,6.4,2.3,2.9,1200,1,2,5,466,-8,55.0,1,70.2,16,3,57,1,1,0,36.9,474,-6,0.0,2,68.4,16,9,2,2,35.2,480,+6,0.2,4,70.0,15,2,2,2,37.2,474,+6,0.3,5,68.9,2,1,35.3,468,+4,0.2,5,78.0,16,37.5,464,-4,0.6
ナンゴクプラネット,13,25.9,5.5,7.2,1200,2,3,1,478,+4,51.0,10,68.7,16,4,55,7,7,0,34.1,474,-2,0.5,14,71.1,15,8,9,11,36.5,476,-10,0.8,4,68.3,16,11,11,10,34.1,486,-2,0.3,14,69.7,16,3,36.5,488,+18,1.1,5,69.1,1,34.7,470,0,0.9
ボストンゴールド,2,9.5,2.6,3.3,1200,2,4,1,520,+2,55.0,5,68.6,16,6,57,11,12,0,33.7,518,-2,0.4,3,70.3,18,6,17,17,34.6,520,-6,0.2,3,68.3,16,12,14,13,33.8,526,-4,0.3,10,82.9,9,6,34.9,530,+6,0.8,12,69.7,5,33.7,524,+4,1.0
パッションローズ,12,77.9,13.7,18.1,1200,3,5,16,520,-20,51.0,18,70.1,18,12,55,3,5,0,37.0,540,+4,2.1,15,73.1,16,9,1,1,38.4,536,+10,2.1,1,54.3,18,4,1,0,32.5,526,-4,-0.3,11,70.6,12,3,36.6,530,-2,0.9,3,68.5,9,35.4,532,+2,0.5
テイエムカゲムシャ,3,10.9,3.2,4.1,1200,3,6,7,514,+4,55.0,2,68.3,16,3,57,4,4,0,34.6,510,-2,0.3,8,72.0,13,3,5,5,36.2,512,0,0.9,9,85.2,16,15,2,3,36.8,512,+2,0.8,7,72.1,9,8,35.7,510,+4,0.8,17,70.0,5,36.3,506,+6,2.0
エネルマオー,14,65.7,12.3,16.3,1200,4,7,3,470,-10,55.0,13,71.0,18,2,55,10,9,0,36.0,480,+2,0.9,10,70.9,15,5,7,8,36.5,478,0,0.6,5,68.9,16,13,10,10,34.8,478,+2,0.3,8,68.8,9,11,35.1,476,+4,0.8,12,68.9,13,34.3,472,+2,0.7
リーチコンセンサス,4,5.8,1.9,2.2,1200,4,8,13,472,+6,53.0,1,68.7,16,12,54,9,9,0,33.9,466,0,0.0,3,68.7,18,13,10,9,34.6,466,+2,0.1,2,69.1,18,17,7,8,33.8,464,+2,0.0,3,69.6,5,6,34.1,462,0,0.2,6,69.1,16,34.5,462,0,0.7
ゼットカーク,11,94.3,14.9,19.8,1200,5,9,1,474,+4,53.0,13,68.9,16,1,57,2,3,0,35.1,470,-8,0.7,12,71.0,18,7,8,9,36.1,478,+4,0.9,10,81.4,18,1,6,6,35.7,474,0,0.9,5,68.6,13,7,34.5,474,+2,0.4,11,68.4,8,35.5,472,0,0.9
アグネスナチュラル,6,12.7,4.0,5.1,1200,5,10,3,476,+2,54.0,10,70.8,18,10,54,6,6,0,36.1,474,-2,0.7,9,69.6,16,15,7,7,35.4,476,+6,0.6,1,69.6,9,8,2,2,35.3,470,+4,-0.2,5,69.2,6,1,35.4,466,+6,0.2,2,68.2,4,35.0,460,-6,0.2
ユキノハボタン,5,49.6,8.5,11.2,1200,6,11,3,470,+2,53.0,7,70.5,18,9,53,11,11,0,35.4,468,-10,0.4,16,82.9,16,4,5,6,35.6,478,+14,0.7,5,68.6,18,2,9,10,35.0,464,+2,0.6,11,68.8,17,10,34.1,462,0,0.6,1,68.5,14,35.0,462,-6,0.0
シークエスト,16,26.0,4.7,6.1,1200,6,12,2,512,+4,55.0,12,83.5,12,5,57,2,2,0,37.2,508,-4,2.1,1,82.9,16,15,1,1,34.1,512,+12,-0.2,4,69.2,18,8,1,1,34.5,500,+2,0.1,14,72.6,8,3,37.9,498,0,3.5,1,84.0,16,37.1,498,0,0.0
サワヤカラスカル,8,5.2,2.1,2.6,1200,7,13,2,446,+4,55.0,4,81.6,12,7,55,8,10,0,34.8,442,-2,0.2,2,82.2,16,6,12,11,34.4,444,-2,0.0,6,82.5,16,6,11,10,34.3,446,+2,0.4,4,81.7,8,12,33.8,444,-2,0.2,6,95.1,13,34.2,446,-2,0.3
ヤマカツマリリン,9,5.1,2.0,2.4,1200,7,14,3,526,+2,53.0,4,70.3,18,13,53,3,3,0,36.0,524,-2,0.2,5,82.3,16,12,2,2,35.3,526,-8,0.1,5,82.5,16,1,2,2,34.9,534,+10,0.4,11,69.2,9,8,35.6,524,-2,0.6,1,68.6,7,35.0,526,-4,0.0
ブライドルアップ,10,78.2,15.6,20.6,1200,8,15,3,478,-4,52.0,17,72.4,18,17,53,1,1,0,38.4,482,+4,2.3,15,69.3,16,9,2,2,35.8,478,+2,1.3,1,69.5,18,14,1,1,35.9,476,0,-0.1,6,69.0,7,3,34.8,476,-4,0.3,1,68.3,12,34.0,480,0,-0.3
