馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ハードトゥセイ,3,2.4,1.1,1.4,1800,1,1,2,520,-4,57.0,3,113.5,14,12,57,6,7,7,38.4,524,+2,0.2,0,0,0,0,0,0,0,0,0,0,10,106.0,16,6,3,3,39.6,522,+6,1.8,4,106.3,14,14,37.7,516,-4,0.4,2,107.6,13,39.2,520,-4,0.2
サンワードハーレー,8,45.1,5.1,8.8,1800,2,2,3,476,-4,57.0,10,115.1,15,9,57,9,10,12,39.5,480,+24,3.1,3,113.4,14,2,8,9,37.8,456,-8,0.5,11,114.6,15,6,11,11,38.1,464,+6,2.1,10,113.9,9,10,38.0,458,0,1.3,9,111.1,9,37.3,458,+2,0.7
マルヨモミジスキー,10,173.5,21.2,37.7,1800,3,3,7,468,-10,54.0,2,88.3,7,2,56,1,1,1,37.8,478,+7,0.1,3,88.0,10,3,3,3,39.4,471,+1,0.5,5,89.2,7,4,3,4,39.0,470,+8,0.9,1,90.0,2,3,37.6,462,-12,-0.1,4,106.7,7,40.4,474,+2,1.0
ユウキハングリー,6,4.0,1.3,1.8,1800,4,4,2,524,+2,57.0,3,113.2,15,3,57,1,1,1,39.8,522,0,0.9,5,113.7,15,5,1,1,39.3,522,-6,0.4,3,104.8,13,11,1,1,37.8,528,-2,0.7,11,98.5,11,1,38.4,530,+4,1.0,3,97.9,5,38.5,526,-8,0.9
リアルフリーダム,1,7.8,1.9,3.0,1800,5,5,9,458,+8,54.0,11,107.2,15,12,54,8,10,11,37.6,450,0,1.6,1,108.0,15,3,1,1,38.7,450,-6,-0.2,2,86.3,16,10,3,5,38.1,456,+12,0.1,10,117.1,11,2,40.7,444,0,2.2,6,100.5,4,38.5,444,+4,1.2
アリゾナアベニュー,7,39.5,7.3,12.9,1800,6,6,73,492,+6,57.0,14,123.9,16,3,57,13,15,10,36.0,486,-12,2.2,7,124.3,18,6,7,7,38.1,498,+10,0.3,6,122.8,8,4,5,5,37.1,488,-4,0.8,5,122.3,8,6,35.3,492,+2,0.7,15,147.3,4,36.6,490,+2,1.6
ヴァルナ,2,16.6,2.7,4.4,1800,6,7,2,456,0,54.0,7,114.0,14,3,54,14,14,11,38.1,456,+4,0.7,4,113.5,15,15,14,14,37.4,452,+4,0.2,14,114.0,16,13,14,14,39.0,448,0,2.2,3,112.2,4,11,37.9,448,+4,0.4,14,114.8,16,38.0,444,0,2.1
サトノサーガ,9,17.0,4.1,7.0,1800,7,8,12,456,+10,57.0,11,163.7,11,2,57,5,5,7,37.7,446,-8,2.9,5,147.3,16,10,11,11,35.7,454,+8,0.7,16,109.5,16,11,16,16,35.7,446,+5,2.1,1,88.0,7,3,0.0,441,-2,-0.1,1,90.3,5,0.0,443,-4,-0.3
ティアップザスター,11,26.7,4.0,6.8,1800,7,9,1,490,-8,57.0,10,116.1,15,1,57,3,3,3,39.5,498,-2,2.3,7,99.6,13,5,10,10,37.0,500,+4,1.5,2,98.0,16,5,12,11,36.9,496,-6,0.6,13,117.7,16,5,40.8,502,-4,2.0,6,113.8,7,37.4,506,-2,0.9
カズノロマン,4,4.0,1.3,1.9,1800,8,10,2,528,+14,57.0,4,113.3,15,5,57,7,7,7,38.9,514,+2,1.0,7,114.3,14,6,6,6,39.2,512,-2,1.9,10,107.1,15,13,10,7,38.1,514,-4,1.5,13,98.5,13,7,37.2,518,+2,1.2,10,115.0,11,39.9,516,+2,1.5
ソニックブレード,5,171.8,19.7,34.9,1800,8,11,2,506,0,54.0,11,73.8,15,4,54,14,15,0,36.9,506,-12,1.6,14,161.9,16,16,6,6,44.1,518,+4,4.9,8,148.9,16,4,3,3,39.0,514,+8,1.2,8,108.6,13,2,40.3,506,+2,1.3,7,99.6,1,38.5,504,-2,1.3
